WT100_0A,WT100_0B,WT205_0A,WT205_0B,WT205_5A,WT205_5B,WT205_10A,WT205_10B,WT205_20A,WT205_20B,WT205_30A,WT205_30B,WT205_40A,WT205_40B,WT205_50A,WT205_50B,WT205_60A,WT205_60B,WT205_70A,WT205_70B,WT205_80A,WT205_80B,AD205_0B,AD205_0A,AD205_50A,AD205_50B,AD205_60A,AD205_60B,AD205_70B,AD205_70A,AD205_80A,AD205_80B
SYNPCC7942_RS04260,687.024544387444,688.606614300252,991.118474316721,939.427020297152,584.586387818415,607.311231404815,665.278372372115,671.690305926818,718.249206993414,645.780843846611,751.063732067217,820.908502527189,739.88415198884,715.397446767018,673.985532073164,639.548487189742,644.929414492458,644.782390719475,532.696671743166,606.44547329924,396.438526504536,371.913201705349,859.460041556603,866.729385939826,699.317749565892,706.011907699872,619.830925378938,782.199915609226,650.64071485763,676.002489065211,671.189086435646,712.494932665141
SYNPCC7942_RS04265,145.234968023081,107.594783484414,80.8796541973534,102.086696955368,123.50416644051,89.2674340137198,84.2602097333303,88.616885485565,77.3336166821817,76.0390413403006,103.18444931967,94.3668980524643,81.6127656765629,92.569008583074,71.3751698110763,93.5673831740619,81.4387908606548,60.7466586142171,48.0112880111866,61.0608714534704,62.2316291605957,39.2347993007841,106.180378094405,90.53733713002,101.405856982195,108.052342486013,68.2468439708333,85.1625943621879,69.6508337053859,76.9891723657601,76.5313899343397,71.9309443179473
SYNPCC7942_RS04270,484.958501920549,424.401645966301,409.881637373028,365.906250884971,384.627261200446,368.776940515695,431.361969231825,434.094308610449,422.686480221788,450.724172582361,502.032032266858,489.371701404815,470.347254820192,434.671866390087,389.504498111874,347.535994646516,311.770724607961,319.353862429027,224.052677385537,254.651588902541,330.36543875378,376.817551617947,347.590483007158,300.318971943481,373.097020972227,392.345398929795,343.103996401313,318.434048484703,310.880550441113,313.590043538584,311.403586629382,344.511364891221
SYNPCC7942_RS04275,1057.05798465495,1087.90281078686,1085.70654447973,1094.27762803844,791.602895375842,737.553881031389,943.21130298504,946.53108120089,1143.05441643937,1143.89166538017,1605.3119134541,1410.49283903197,1542.05173041506,1598.82776780983,1877.16696603131,1738.70818623449,1817.15443445643,1456.18418792366,1269.63183851805,1370.40024000686,1581.91264742798,1368.31362561484,1500.54911684358,1156.00721920891,1842.52528818592,1529.51762470492,1601.46361263065,1786.56312085894,1916.24732730915,1940.69047902471,1898.33033883109,1931.53514689562
SYNPCC7942_RS04280,270.263331799472,182.911131923504,169.984357974099,191.555936983668,356.397737442615,377.557343861306,360.935525275609,270.987867209481,423.745844833872,342.726693577297,267.882704964529,308.988958224883,346.854254125392,379.331698215423,744.341056601225,703.297693308334,623.541449215923,624.822774317661,723.217655914541,836.811488328242,945.767104897448,987.409115736399,222.37777299017,237.384481499443,298.477616777781,374.511517160259,387.97863353282,363.792386786303,537.670460189138,532.351960138854,625.446186704776,639.806820512268
SYNPCC7942_RS04285,130.080014838064,137.482223341196,98.7005949527025,128.468652348328,114.0943251879,95.1210362441276,137.080042700493,87.3325827973684,163.142150261041,159.79218832382,300.623924460194,242.180534824908,255.576818829237,399.455395733482,524.097675469903,491.485814914303,905.698068056373,505.932885315551,571.562952514126,942.974139832571,868.937933094244,701.322037501515,245.416911633296,208.677520946022,541.469009923796,366.119102209889,464.63947196581,592.435439041307,1028.623897771,1033.72047286222,840.965618129066,1231.15489958929
SYNPCC7942_RS04290,1121.46653569127,1121.37674342645,1287.22025917483,1241.09894500796,804.541427098181,938.039757422858,1055.1390442726,1005.60900485793,1012.75256915296,970.875295953693,1294.76640732856,1043.04651033211,1138.28331075206,1151.07549803301,839.168067921655,832.852531549342,989.604701064321,761.936660904037,668.347612473185,750.771169461988,695.304004819002,604.052430901655,1351.29556650333,1074.30279301841,1328.79939007801,1214.80206406605,1177.95922470205,1168.20863135958,1095.72653024327,1112.58742991983,1060.88340529671,1264.47028432602
SYNPCC7942_RS04295,60.6198127400686,70.5343580620049,71.2837630213962,58.4991184800424,72.9262697077298,79.023630110506,79.2297494507434,74.4895559154024,95.3428150876213,69.4269507889701,104.176607486206,106.05837214746,99.8682527357941,90.556638831268,109.102045282645,105.905939197015,122.569493315531,122.361126637209,118.123010186253,122.121742906941,242.780182898126,290.991428147482,81.137836091008,60.7262627091598,83.2293354476506,78.6788901597182,71.0515087915525,106.453242952735,113.819655079533,112.667081510868,111.718235881163,127.961364102454
SYNPCC7942_RS04300,2.52582553083619,1.19549759427127,0,3.44112461647308,2.35246031315258,2.92680111520393,6.2880753532336,5.13721075278637,1.05936461208468,2.20403018377683,0.992158166535293,5.84573704749779,2.14770435990955,2.01236975180596,4.07858113206151,2.05642600382554,5.75829834368266,2.60342822632359,2.2862518100565,4.16324123546389,18.4390012327691,13.8956580856944,2.0034033602718,2.20822773487854,2.86997708440174,1.04905186879624,1.86977654714612,0,3.39760164416517,0.938892345923904,0.879671148670571,3.02867133970304
SYNPCC7942_RS04310,1067.16128677829,1074.75233724987,1278.99520959544,1353.50901581275,1840.80019504189,2092.66279737081,2058.71587064868,1868.66041132604,1890.96583257116,1794.08056959434,1391.99790764902,1389.61520671947,1417.4848775403,1344.26299420638,1502.95714716466,1439.49820267788,1559.6762370889,1641.89540140141,1774.89348854053,1811.70381096604,1511.99810108707,1575.11371359606,1566.66142773255,1640.71320701475,1278.09646158691,1619.7360854214,1564.06808168773,1466.27771162724,1426.99269054937,1404.58294950216,1592.20477909373,1498.43514531808
SYNPCC7942_RS14150,54.3052489129781,27.4964446682392,68.5420798282656,83.7340323341784,61.163968141967,80.487030668108,89.2906700159171,78.3424639799922,85.8085335788592,58.4067998700859,69.4510716574705,67.6435286924744,44.0279393781458,61.3772774300817,55.0608452828303,50.3824370937256,70.744808222387,72.0281809282859,61.7287988715256,83.9586982485218,82.975505547461,79.2869902536678,79.1344327307362,78.3920845881881,57.3995416880349,52.4525934398122,65.4421791501141,49.9867401691103,48.4158234293536,40.3723708747279,60.6973092582694,69.65944081317
SYNPCC7942_RS04315,1294.48558455355,1187.12911111137,819.763274746057,1046.10188340782,4863.71169744295,5117.51174993407,3701.1611529133,3409.82363716196,2392.04529408721,2416.71909651129,2312.72068619377,2922.86852374889,1362.71841636261,970.968405246374,1878.18661131432,1577.27874493419,2128.92515906439,2747.48458818016,5188.26744095489,3678.22363153235,2557.64312932868,2552.71412950726,699.187772734859,908.685712902518,709.840998875365,1571.47969945677,1368.67643251096,934.011496863561,1610.46317933429,1461.85538260352,2187.74214674371,1086.53584311847
SYNPCC7942_RS04320,541.789576364363,539.169415016343,577.124312153996,594.167517111019,606.934760793364,548.775209100736,579.760547568138,597.200750011416,600.659735052014,605.006285446739,528.820302763311,566.201388314786,558.403133576483,459.826488287661,558.765615092426,617.956014149574,537.98958810978,581.432303878935,642.436758625878,607.139346838484,553.938328701105,617.130697335249,539.917205593251,620.511993500869,454.413038363609,464.729977876736,494.555896720148,448.954981148491,492.652238403949,462.873926540485,500.532883593555,502.759442390705
SYNPCC7942_RS04325,22.7324297775257,43.0379133937657,34.2710399141328,30.9701215482578,48.2254364196278,45.3654172856609,50.3046028258688,55.2250155924535,28.6028445262864,30.8564225728756,29.7647449960588,30.0637905299886,19.329339239186,28.1731765252834,39.7661660375997,40.100307074598,33.7271760129985,33.8445669422067,52.5837916312996,44.4079065116148,35.3414190294741,50.6782824301794,32.0544537643488,46.3727824324493,22.9598166752139,30.4225041950911,28.0466482071918,16.6622467230368,23.7832115091562,20.6556316103259,29.0291479061289,17.4148602032925
SYNPCC7942_RS04330,104.821759529702,94.4443099474303,82.2504957939187,99.7926138777194,145.85253941546,128.779249068973,143.368118053726,133.567479572446,141.954858019347,124.527705383391,95.2471839873881,105.22326685496,110.606774535342,103.637042218007,129.494950942953,164.514080306043,156.296669328529,172.694072346131,172.993053627609,190.815223292095,93.7315895999096,76.8348152973688,126.214411697123,152.367713706619,117.669060460471,151.063469106659,126.209916932363,157.365663495347,132.506464122442,122.994897316031,101.162182097116,110.546503899161
SYNPCC7942_RS04335,109.873410591374,129.113740181297,101.442278145833,94.0574061835976,179.963213956172,143.413254644992,149.65619340696,97.6070043029411,147.251681079771,114.609569556395,146.839408647223,137.792373262448,126.714557234664,121.74836998426,192.712958489906,157.316589292654,139.844388346579,173.561881754906,195.093487791488,174.162258350239,130.609592065448,107.078306425056,91.154852892367,87.2249955277022,93.7525847571236,86.0222532412919,97.2283804515982,91.6423569767022,86.6388419262118,95.7670192842382,100.282510948445,92.3744758609428
SYNPCC7942_RS04340,151.549531850172,141.06871612401,185.063615536317,203.026352371912,371.688729478107,283.899708174781,362.193140346255,237.59599731637,253.188142288239,195.056671264249,126.004087149982,190.404006689928,178.259461872493,154.952470889059,198.830830187998,274.532871510709,190.846459390625,171.826262937357,272.82604933341,211.631429469414,89.8901310097494,89.9130817309635,134.228025138211,146.847144369423,106.189152122865,109.101394354809,103.77259836661,104.601882205731,80.6930390489227,91.0725575546187,98.523168651104,75.7167834925761
SYNPCC7942_RS04345,84.6151552830124,100.421797918787,153.534258815315,180.085521595425,271.709166169123,279.509506501975,287.993851178099,250.439024198336,190.685630175243,174.118384518369,143.862934147617,205.435901954922,199.736505471588,191.175126421566,202.90941132006,241.630055449501,174.394178408675,164.883787667161,247.677279422788,206.774314694706,56.8535871343714,59.6695906032758,123.209306656716,179.970560392601,112.885765319802,160.504935925825,166.410112696005,144.406138266319,116.367856312657,110.789296819021,96.7638263537628,79.5026226672049
SYNPCC7942_RS04350,296.784499873253,369.408756629822,479.794558797859,521.903900165084,621.04952267228,709.749270436952,738.220046469625,671.690305926818,600.659735052014,611.61837599807,505.008506766464,521.940807812303,507.932081118609,501.080068199683,546.529871696242,540.840039006116,549.506184797146,557.133640433248,645.48509437262,677.91444784137,384.914150734055,429.130617352326,624.060146724666,624.928448970626,475.459536982556,548.654127380435,553.453857955251,557.25958484823,487.555835937702,528.596390755158,509.329595080261,530.017484448033
SYNPCC7942_RS04355,1494.02580148961,1422.64213718281,1954.82011670213,1802.00225749307,1216.22198189988,1194.1348550032,1343.1328954507,1510.33996131919,1436.49841398683,1563.75941538966,1784.89254159699,1735.34879781434,1911.4568803195,1988.22131478429,1785.39889055992,1688.32574914077,1845.12331212574,1579.41312396964,1540.1716360414,1556.35834852425,1490.48593298217,1378.93971709214,2460.17932641377,1892.45116879091,2482.53017800751,2051.94545536545,2118.45682791655,2476.19499911796,2210.98926994048,2304.98070924318,2252.83781174533,2331.31976373642
SYNPCC7942_RS04360,2013.08294807644,2065.81984290075,2564.8446271737,2742.57631932905,1786.69360783938,1849.73830480888,2263.7071271641,2339.99949789419,2114.49176572102,2392.47476448975,2790.94092246378,2715.76241120897,3030.41085183238,2973.2763082933,2268.71075470921,2453.31622256387,2491.6979547164,2301.43055207005,2185.65673041402,2253.70125546445,1986.03409111284,1769.65292679578,3019.1288639296,2709.49543069597,3460.23570476037,2976.16015177494,3025.29845328242,3451.86211278912,3436.67406307307,3267.34536381519,3067.41329541428,3071.07273845889
SYNPCC7942_RS04365,511.479669994329,502.108989593933,423.590053338681,513.874609393314,642.221665490653,557.555612446348,691.688288855696,598.485052699613,518.029295309409,478.274549879572,667.722446078252,766.62665851471,560.550837936393,568.494454885183,503.704769809596,550.093956023331,686.060116947334,625.690583726436,641.674674689192,721.628480813741,666.877211251816,741.374228454399,567.964852637056,652.531295656608,489.809422404564,510.88826010377,548.779416587386,477.651072727054,545.315063888509,508.879651490756,537.479071837719,606.491435775534
SYNPCC7942_RS04370,292.995761576998,322.784350453243,396.173221407375,338.377253953187,444.614999185837,361.459937727685,428.846739090532,453.358848933398,430.102032506381,422.071780193263,374.043628783805,453.462173827328,387.660636963674,404.486320112997,431.309954715504,480.175471893263,437.630674119882,443.450607883785,476.302460428438,512.772545501302,465.58478112742,492.069774564,435.740230859117,491.330671010475,394.143519591173,390.247295192203,449.681259588641,456.360424136507,441.688213741472,407.479278130974,453.030641565344,407.356295190059
SYNPCC7942_RS04375,2126.74509696407,2154.28666487683,2197.45907929419,2241.3191668628,2088.98475807949,1991.68815889627,2116.56616389843,2094.69768444864,2122.9666826177,2111.4609160582,1703.5355719411,1746.20516661684,1767.56068820556,1764.84827233382,1702.80762263568,1644.11259005852,1992.3712269142,1945.6286944725,2387.60897363568,2177.37516614761,1813.93674627366,1871.00949165614,2167.68243581409,2356.1789931154,1948.71444030878,1926.0592311099,2100.69395071866,2033.71978058399,2031.76578321077,2126.59116351764,2071.6255551192,2038.29581162015
SYNPCC7942_RS04380,1716.29844820319,1624.68123061466,2024.73303812697,1969.47032216143,1167.99654548025,1322.91410407217,1497.81954914024,1515.47717207198,1571.03771972158,1617.75815489219,2184.73228271071,2040.16222957673,1945.82015007805,1980.17183577706,1704.84691320171,1620.46369101452,2026.0984029272,1824.13537724406,1914.35484895398,1911.62160061717,1767.07095147371,1632.33112924304,1934.28594434242,1816.2673119376,2097.95324869767,2326.79704499007,2153.98258231233,2181.82864034431,1930.68713429686,2069.31873041628,2121.76681059342,2179.12902891634
SYNPCC7942_RS13960,1632.9462056856,1576.86132684381,1771.12734276238,1823.79604673073,2613.58340791251,3528.25874437833,3232.07073156207,2765.10368768727,3977.91411837798,3643.2618937831,3186.81203091136,3600.97402125864,3919.56045683493,3772.18709976027,5093.1281886618,5038.24370937256,5458.86682981117,6726.39072741138,8108.57308633374,6824.24625846456,14788.0789886808,16732.0071184802,2128.61607028879,2583.62644980789,3178.977950489,3808.05828373036,4102.28974443858,3910.07389767263,5126.1314806342,5008.99066550403,7058.48129693266,6189.84705051809
SYNPCC7942_RS04385,7592.63154569359,6957.79599865879,7073.54263827701,6857.01431909203,5938.78606055368,6995.05466533738,5688.19296453512,4858.51706944771,5052.10983503184,4534.79210312082,3454.69473587589,3180.9160591313,4387.76000729521,4231.00740317202,3838.96449055289,3407.49788833891,2922.7477164435,2841.20800432781,2807.51722274939,2543.74039486844,1896.14396010309,1809.70511774866,4025.83905246619,4448.47477191281,3476.49890823865,4195.15842331618,3887.26544151678,3692.53900989965,3732.26540611544,4243.79340357605,4006.90208219445,4032.6758888146
SYNPCC7942_RS04390,1910.78701407758,1835.0888072064,1625.81813352646,1636.82827590236,1178.58261688944,1246.81727507687,1243.78130486961,1132.7549709894,1340.09623428712,1322.4181102661,1656.90413811394,1554.96605463441,1791.18543616457,1885.59045744218,1227.65292075051,1315.08442944643,1094.8992993488,973.682156645022,957.939508413675,1001.25951712907,955.754897231865,891.774292440738,1433.43510427447,1324.93664092712,2342.85795989996,2189.37125017776,2237.18763866033,2422.50553745485,2431.83337681122,2336.9030490046,2417.33631654673,2491.83934474068
SYNPCC7942_RS04395,873.935633669322,814.133861698735,971.926691964806,939.427020297152,749.258609739095,730.23687824338,831.283561697482,796.267666681888,832.660585098559,922.386631910603,1164.79368751243,1078.95603790959,1057.74439725545,1178.24248968239,794.303675468978,798.921502486221,878.551804436155,694.247527019624,711.786396864258,892.32137146776,886.608642608981,875.426459398744,1344.28365474238,834.710083784087,1176.69060460471,1050.10092066504,1011.54911200605,1108.96508745545,1001.44308461768,1064.70392027771,920.136021509418,1144.08059857282
SYNPCC7942_RS13715,11.3662148887629,21.5189566968829,21.933465545045,22.9408307764872,49.4016665762041,29.2680111520393,35.2132219781082,29.5389618285217,38.1371260350485,27.5503772972103,28.7725868295235,37.5797381624858,41.8802350182362,48.296874043343,54.0411999998149,31.8746030592958,53.469913191339,38.1836139860793,23.6246020372505,53.4282625217866,56.0852954163393,61.3043739074751,47.0799789663873,38.6439853603744,55.486223631767,48.2563859646272,39.2653074900685,38.8785756870858,39.0724189078994,47.8835096421191,36.946188244164,35.5868882415107
SYNPCC7942_RS04400,2273.24297775257,2271.44542911541,3144.71062252083,2880.22130398797,1961.95190116925,1985.83455666586,1987.03181162182,2264.22563929059,2564.72172585701,2738.50750334271,3108.43153575507,2620.56040786401,3207.59646152491,3527.68417491584,3087.48591697056,2737.10301109179,2571.49151747886,1930.87593452333,1399.94819169127,1471.70577673648,984.949982517083,827.200351924864,3269.55428396358,2263.4334282505,4105.98054875076,3479.70504879714,3189.83878943128,3767.51912015331,3169.11293359506,3567.79091451084,2770.9641183123,2968.85508074391
SYNPCC7942_RS04405,2302.28997135719,2187.76059751642,2559.36126078744,2408.78723153116,1390.30404507317,1617.05761615017,1710.35649607954,1727.38711562442,1982.07118921044,1961.58686356138,2428.8031916784,2076.07175715421,2421.53666579802,2547.66010578634,1958.73858867254,1831.24735640664,1714.32767831924,1469.20132905528,1002.14037674143,1003.3411377468,785.962427546783,723.391612108206,2012.41867539302,1801.91383166089,2124.73970148542,2231.33332492961,1909.97674290976,1912.45565165522,1613.86078097845,1701.27293081411,1440.9013415224,1559.00857211214
SYNPCC7942_RS13965,89.6668063446848,82.4893340047176,58.9461886523084,99.7926138777194,95.2746426826793,98.0478373593315,121.988661852732,101.459912367531,91.1053566392826,61.7128451457512,58.5373318255823,78.4998974949703,67.6526873371509,75.4638656927234,62.198362263938,46.2695850860746,56.7603693877291,65.9535150668642,31.2454414041056,51.3466419040546,29.1950852852177,37.6000159965847,60.102100808154,86.120881660263,54.5295646036331,59.7959565213859,51.4188550465183,48.1353794221062,41.6206201410233,30.9834474154888,53.6599400689049,36.3440560764365
SYNPCC7942_RS04410,2058.5478076315,2137.54969855703,2085.05006837584,2162.17330068392,4737.85507068929,4328.73884938661,5015.36890173912,4316.54133502875,4304.19841890006,3798.64602173936,2498.25426333587,2685.69862067898,4217.0175106824,3565.91920020016,4389.57294338119,3720.0746409204,3466.49560289696,4357.27104145691,3392.03560218717,2847.6570050573,2914.13048649555,2920.54037295211,3628.16348545223,5527.19402040098,2560.01955928636,3317.10200913372,3249.67163893995,2778.89248125313,2720.62951656526,2696.49881749345,3006.71598615601,2686.4314783166
SYNPCC7942_RS04415,221.009733948167,188.888619894861,263.20158654054,260.37842931313,496.369126075193,260.485299253149,370.996445840782,472.623389256346,380.3118957384,488.192685706567,324.435720457041,364.941012822362,534.778385617478,474.919261426206,472.095766036119,499.711518929605,370.998936142983,511.139741768198,397.045731013146,270.610680305153,338.816647652132,364.556676836452,456.775966141971,644.802498584533,381.706952225432,339.892805489983,345.908661222032,403.596642846891,363.543375925673,307.017797117117,299.967861696665,283.180770262234
SYNPCC7942_RS04420,714.808625226642,675.456140763268,892.417879364018,835.046240264135,1290.32448176419,1178.03744886958,1351.93620094522,1485.93821024346,1412.13302790888,1467.88410239537,945.526732708134,919.450927042152,1517.3531302761,1372.43617073166,1534.56615093814,1362.38222753442,1224.04970505711,1438.82799974817,1149.98466045842,781.301605188723,1030.27919388097,1137.80917972274,1240.10668000825,1677.14896464025,1011.18859273755,1183.33050800216,1169.5452302399,1058.05266691284,978.509273519568,1059.07056620216,1078.47682827012,989.618360247969
SYNPCC7942_RS04425,4842.00754261298,4596.68824997303,5344.91138500815,5330.30203091681,6696.27828138881,7312.61258633701,7803.5015133629,8353.10468403064,8540.5975026267,8665.1446675186,7811.26124513236,7862.51632888452,10055.5518130965,9630.19544726741,9717.21954713654,8715.13340421263,8655.54502460414,9455.65131800727,8099.42807909351,6066.53635361013,8627.91599349988,8940.62989066617,9468.08428064453,10886.5627329512,7935.48663837082,8987.22735997742,8238.2354667258,7916.41855418947,6886.08913231175,7234.16552534368,8114.08667533735,7782.92817520189
SYNPCC7942_RS04430,1376.57491430572,1324.61133445257,1782.09407553491,1674.68064668357,2233.66106733837,2373.63570443038,2889.99943234616,2759.96647693448,2733.16069917848,2708.75309586172,2727.44279980552,2904.4962073139,3602.77406374827,3286.19980469913,3324.04362263013,2807.02149522186,3053.54335025001,3288.12984984669,2725.21215758735,2199.57911940342,2528.44804404346,2515.93150516278,3260.53896884236,3718.65550553546,2868.06376634548,3445.08633712686,2994.44714025451,2801.10881021718,2657.7738861482,2400.74772852742,2686.51568803992,2764.41976531395
SYNPCC7942_RS04435,306.887801996597,333.543828801684,481.165400394425,443.905075525028,703.38563363262,681.944659842515,755.826657458679,914.423513995975,845.372960443575,807.777062354207,725.267619737299,815.062765479692,943.916066180248,888.46124542233,880.973524525285,929.504553729143,918.037278792836,1030.95757762414,935.839074249796,937.423151518619,852.035515297539,914.661258699528,829.408991152526,937.392673455939,738.540769719382,848.682961856161,933.953385299486,844.220500633863,806.080990078186,767.07504661983,829.529893196349,710.980596995289
SYNPCC7942_RS04440,3052.46015401554,2742.47148125829,3791.74785609965,3668.23884116031,2907.64094705658,3235.57863285794,3322.61901664864,3268.55034146033,3295.68330819544,3306.04527566524,3315.79259256095,3205.96921790629,3720.8978035433,3747.03247786269,3534.09055093129,3631.6483227559,3187.6294402529,3177.05024552355,2793.03762795236,2981.57459813139,2288.74102801746,2235.56616849259,3390.76018726002,3484.58336563833,3335.87003110296,3317.10200913372,3275.8485106,3223.21906053411,3102.0103011228,3169.7005598391,3028.70776487278,2997.62745847109
SYNPCC7942_RS04445,652.925899721156,656.328179254927,475.682034008163,537.962481708626,557.53309421716,561.945814119154,472.863266563167,466.201875815364,489.426450783123,488.192685706567,594.30274175464,487.701490819815,535.852237797433,528.247059849064,639.317592450641,599.448180115144,518.24685093144,480.766412461089,438.960347530849,445.466812194636,397.9751099406,358.834935271754,418.711302296807,421.771497361801,521.379170332983,561.24274980599,468.379025060103,513.752607293634,433.194209631059,462.873926540485,400.25037264511,388.427099316915
SYNPCC7942_RS04450,2294.71249476468,2209.27955421331,2762.2458170791,2647.37187160663,2657.10392370583,2664.85241539318,2734.05516358597,2545.48792800565,2617.68995646125,2582.02136029455,2750.26243763583,2633.922092544,2296.96981292326,2480.24571910084,1998.50475471014,2052.31315181789,2041.72806986005,2163.4488560749,2159.74587656671,2436.18999628562,2084.37543102094,2169.35744467252,2768.70344389563,2398.13532007809,2448.09045299469,2324.69894125247,2469.97481878002,2423.43121782835,2498.08660887244,2547.21493449155,2559.84304263136,2681.88847130704
SYNPCC7942_RS04455,1650.62698440145,1721.51653575063,1483.25060748367,1555.38832664583,1893.73055208782,2069.24838844918,1784.5557852477,1731.24002368901,1642.01514873126,1552.73926447078,1170.74663651165,988.764666319626,1129.69249331242,1370.42380097986,1280.67447546731,1235.91202829915,1247.90551248094,1041.37129052944,948.032417236764,1170.5646607046,577.755371960099,475.721941522007,1167.98415903846,1079.8233623556,1283.83641575571,1216.90016780364,1168.61034196632,1317.24317149341,1364.13706013231,1293.79365268314,937.729444482829,1079.72133260413
SYNPCC7942_RS04460,458.437333846769,399.296196486604,778.638026849097,643.490303280467,399.918253235938,428.776363377375,435.134814443765,532.985615601586,502.138826128139,562.027696863091,634.981226582587,438.430278562334,528.33527253775,696.279934124861,515.94051320578,507.937222944908,528.940833569707,415.680706803,374.183212912581,500.282821794911,472.499406589708,434.852358917023,718.220104657441,467.040165926811,607.478482865036,487.809118990253,521.667656653767,641.496498836916,588.634484851615,596.196639661679,578.823615825236,632.992309997936
SYNPCC7942_RS04465,641.559684832393,571.447850061667,675.824907106699,652.666635591062,391.684642139904,494.629388469464,459.029500786053,458.496059686184,516.969930697324,532.273289382104,523.859511930634,357.425065189865,480.011924439785,583.587228023727,556.726324526396,549.065743021418,549.506184797146,424.358800890745,403.904486443316,368.446849338554,354.182482012773,283.634903278585,623.05844504453,447.166116312904,681.141228031347,572.782320362749,577.760953068151,621.131530619871,584.387482796409,662.857996222276,485.578474066155,551.218183825954
SYNPCC7942_RS04470,20.2066042466895,13.150473536984,9.59589117595718,13.7644984658923,15.2909920354917,26.3412100368353,20.1218411303475,20.5488430111455,18.0091984054396,26.4483622053219,27.7804286629882,25.0531587749905,17.1816348792764,18.1113277662536,21.4125509433229,21.5924730401681,22.2105793256331,21.6952352193632,30.4833574674201,31.2243092659792,39.1828776196343,32.6956660839867,23.0391386431257,14.3534802767105,30.6130889002853,16.7848299007399,14.9582123771689,20.3649682170449,29.7290143864452,22.5334163021737,21.9917787167643,19.6863637080698
SYNPCC7942_RS04475,419.287038118808,444.725105068912,925.318077681586,866.016361812393,486.959284822583,579.506620810377,607.428079122366,723.062413454682,769.098708373478,757.08436812734,1040.77391669552,983.754034564628,859.08174396382,1078.63018696799,877.914588676239,895.573524666021,895.826699467203,788.838752576047,665.299276726443,913.13757764508,772.133176622206,725.843787064505,947.609789408562,762.942682400535,1113.55110874788,911.626073983935,987.242016893151,1063.60674915385,987.852678041023,982.081393836404,903.422269684677,1070.63531858503
SYNPCC7942_RS04480,68.1972893325772,57.383884525021,111.03816932179,108.968946188314,84.6885712734927,65.8530250920883,86.7754398746237,88.616885485565,114.411378105146,73.8350111565237,86.3177604885705,113.574319779957,111.680626715297,98.6061178384919,106.043109433599,93.5673831740619,79.7935627624598,90.2521785125511,83.8292330354052,122.815616446185,69.9145463409162,84.1913401662658,94.1599579327747,110.411386743927,84.1859944757845,96.5127719292544,101.902821819463,124.966850422776,112.970254668492,68.539141252445,95.0044840564217,99.1889863752747
SYNPCC7942_RS04485,78.3005914559219,57.383884525021,79.5088126007881,100.939655416544,114.0943251879,81.9504312257099,96.8363604397975,84.7639774209752,77.3336166821817,66.1209055133048,53.5765409929058,55.9520545974788,65.5049829772413,51.3154286710519,61.1787169809226,60.6645671128533,63.3412817805093,69.4247527019624,99.8329957058007,101.305536729621,97.5730481900698,92.3652566872625,60.102100808154,105.99493127417,55.486223631767,90.2184607164769,70.1166205179794,66.6489868921471,48.4158234293536,46.9446172961952,67.734678447634,49.2159092701744
SYNPCC7942_RS04490,332.146057304959,276.159944276663,230.301388222972,246.613930847238,245.832102724444,295.606912635597,243.977323705464,240.164602692763,233.06021465863,210.484882550687,169.659046477535,215.457165464918,188.99798367204,163.001949896282,205.968347169106,132.639477246747,162.054967672212,199.596164018142,253.773950916272,273.386174462129,243.548474616159,250.121845542498,204.347142747724,278.236694594696,218.118258414533,260.164863461468,238.39650976113,195.318558808931,184.31988919596,177.450653379618,215.51943142429,224.878846972951
SYNPCC7942_RS04495,99.7701084680296,105.203788295872,58.9461886523084,102.086696955368,122.327936283934,133.169450741779,138.337657771139,137.420387637036,132.420576510585,147.670022313047,80.3648114893587,97.707319222463,81.6127656765629,76.4700505686263,97.8859471694761,81.2288271511087,103.649370186288,125.832364272307,128.030101363164,152.652178633676,61.4633374425637,92.3652566872625,131.222920097803,164.512966248451,90.8826076727219,167.848299007399,161.735671328139,105.527562579233,122.313659189946,105.155942743477,158.340806760703,108.275000394384
SYNPCC7942_RS04500,179.33361268937,186.497624706318,160.388466798142,167.468064668357,170.553372703562,166.827663566624,202.476026374122,195.214008605882,238.357037719053,227.015108929013,239.110118135006,240.510324239909,220.139696890729,193.187496173372,181.496860376737,149.090885277351,173.571564359577,201.331782835691,194.331403854803,247.018979970857,170.560761403114,192.904429895522,268.456050276421,227.447456692489,286.997708440174,262.262967199061,233.722068393265,246.230979351543,257.368324545511,178.389545725542,241.909565884407,223.364511303099
SYNPCC7942_RS04505,479.906850858876,523.627946290816,545.594955432994,525.345024781558,611.63968141967,534.141203524717,628.80753532336,654.994370980263,561.463244404881,596.190164711632,637.957701082193,800.865975507197,685.117690811147,632.890286942973,649.514045280795,589.166050096016,608.734396332167,686.437242340653,668.347612473185,785.464846424187,533.19445231424,574.626331426066,668.135020650646,754.109771461021,651.484798159196,617.891550720987,651.617126680422,586.881356800295,590.333285673698,625.30230238532,690.541851706398,691.29423328722
SYNPCC7942_RS04510,183.122350985624,176.933643952148,139.825842849662,174.350313901303,190.549285365359,190.242072488255,188.642260597008,235.027391939977,174.795160993972,202.770776907468,172.635520977141,182.888059057431,184.702574952221,181.113277662536,188.634377357845,206.670813384466,174.394178408675,145.791980674121,180.613892994464,190.815223292095,147.512009862153,161.843547115734,213.362457868947,236.280367632003,191.331805626783,189.87838825212,201.000978818208,204.575362543951,187.717490840126,194.350715606248,139.867712638621,182.477448217108
