WT100_0A,WT100_0B,WT205_0A,WT205_0B,WT205_5A,WT205_5B,WT205_10A,WT205_10B,WT205_20A,WT205_20B,WT205_30A,WT205_30B,WT205_40A,WT205_40B,WT205_50A,WT205_50B,WT205_60A,WT205_60B,WT205_70A,WT205_70B,WT205_80A,WT205_80B,AD205_0B,AD205_0A,AD205_50A,AD205_50B,AD205_60A,AD205_60B,AD205_70B,AD205_70A,AD205_80A,AD205_80B
SYNPCC7942_RS00070,195.397824673469,178.698944708823,117.300949527753,112.344254034119,121.46910708653,166.674225590496,121.20657788084,105.140890482854,70.2467559633227,56.5127185264512,50.7286274756389,54.8264053035165,35.204736247134,33.6685037957045,34.1635051502331,27.793146448192,45.3961046550342,42.5233648535164,35.7039187242579,38.8762908554296,32.1405100992773,34.1403430878292,69.1548796612121,88.9799468150478,42.5853195727606,55.3377271376614,49.2031897621124,41.9183785329714,41.5259337179034,41.579985811403,41.5533868528334,43.6999920623216
SYNPCC7942_RS00075,20.0467107860752,21.1009824010418,14.5692262152305,16.773980786661,28.9313459960911,29.009754454042,21.5754486255735,16.9842976933841,12.8152865608764,12.0888076152235,10.164039079054,8.98415885225691,7.99664369048474,7.2871556160566,7.10970242315663,8.19662285082273,10.1047807703897,8.44096755519239,10.1022715770187,10.5558140733286,8.72781093213133,10.6688572149466,11.8315377669713,13.5338398106883,7.25986736999245,9.03279051216122,10.896208113409,7.98854344993102,8.33606104374269,7.10110868795565,8.21496899393827,8.80881729760184
SYNPCC7942_RS00080,26.037681825592,24.0683080511883,20.17277475955,20.5015320725857,22.2303357102318,24.2627037251987,18.7514370253675,14.9045877717453,14.9986316786554,13.9561844013149,15.9328180158144,16.7397147845471,14.1404065258572,13.8363714228923,8.49470938870662,9.32719151990173,10.7834600758636,12.5818195634,7.74968778511024,8.94669607434556,5.88780896215209,6.98994093393055,24.6719663512813,20.704754934262,17.6184586174207,19.49181110519,18.3873511913776,18.4681380831739,17.5211653419407,15.5711057976859,13.638443669548,13.4196826018153
SYNPCC7942_RS00085,8.6408236146876,6.59405700032556,6.84878155416819,6.00549929398974,5.10553164636902,5.67008837056275,5.64802320041191,6.23912976491663,5.600754867346,3.63647058344121,6.77602605270267,7.75555593229015,4.87600225029557,5.16557866454645,5.44769406449664,3.86277628601991,4.82616395003686,4.14085200820759,6.01984676164813,5.21354231670496,5.95707730288329,7.35783256203216,6.97051837433969,6.86791870990153,5.75477291523792,6.75082238277313,4.93734430138844,6.70006869994215,6.71516028523717,5.9888868452638,5.26396071456239,6.05606189210127
SYNPCC7942_RS00090,5.29970515034173,6.59405700032556,5.72807184530431,5.28069765505995,8.72194989588042,5.14263828958017,8.02019294458491,7.27898472573606,5.12611462435057,6.29011127946588,7.23386565085825,8.83058348726107,4.2908819802601,7.47164056836183,4.43202228975998,5.18177306661207,6.25893137270405,5.09643324087088,3.80565025161663,6.24337783605409,5.33366223630248,3.67891628101608,8.62143062089382,9.19089121472117,6.10891278694487,7.70164243668483,5.7034839343625,5.92698384994882,5.24863102754169,3.84999868624102,5.26396071456239,4.95495972990104
SYNPCC7942_RS00095,191.250229338419,186.831615009224,236.22070196831,231.832981366259,185.820078879306,201.749655975837,205.023242174952,205.198045601702,224.125122742439,224.57662927468,238.625998558691,226.370088003875,244.190192694802,267.503180842584,194.547311760922,208.213063222049,170.876367355993,151.53925714652,115.414993085392,149.390515025583,90.602989676411,89.1769306518298,278.453865585464,223.712352094587,225.321493373546,200.432867364588,191.364654991745,203.83670544824,186.17202997692,184.714381413208,165.256463645049,179.13555801295
SYNPCC7942_RS00100,157.954255676489,153.092023357558,263.615828184983,244.258152319342,148.3795134726,147.422297634631,168.875893692316,193.528562152506,212.63882886195,220.645309725014,264.173448135773,258.236976240513,237.851389769418,252.283172277403,199.164001646089,199.451156036686,177.286116352135,147.000246291369,150.911330886834,173.784743890165,166.313286095614,146.49444631006,260.018678832276,207.754540974521,258.699176281926,231.714847138283,208.985866550148,245.926880614543,214.576386125969,224.925478802836,199.950750172847,216.297755987208
SYNPCC7942_RS00105,11.1754652083293,11.099995950548,13.4485165063666,13.4606018658391,15.4229601817398,11.4720392613711,14.7978207850792,13.8647328109258,13.9544231440655,15.626995209923,17.8557443280678,15.2039611345886,14.0428864808512,15.8657058982498,16.3430821934899,16.3932457016455,13.196542050882,11.4669747919595,9.27194788575689,13.0016734317828,10.7365928133362,7.06351925955087,17.7014479769416,16.3618063382948,21.3369272703437,15.3082028679785,16.7699452995435,15.4616969998665,13.1987633192593,13.517773165024,13.399172727977,13.9702336829154
SYNPCC7942_RS00110,7.83434674398342,7.03366080034727,8.34306116598671,7.45510257184934,8.29648892534966,8.4392012957213,7.34243016053549,6.00805088473453,6.07539511034142,6.19182829072422,7.69170524901384,6.29658996482963,5.07104234030739,6.45697333068306,7.66370520937662,5.65284334539499,7.61628998365192,5.89275093475695,5.74307219789419,7.27321335540322,4.57171048825927,4.63543451408026,7.79597449761675,6.1609270779999,6.02037781901813,6.75082238277313,7.06550994853863,8.50393334992657,6.79234603564219,4.61999842348922,4.62590487037301,4.67968418935098
SYNPCC7942_RS00115,66.4767363423299,62.423739603082,66.9935359298634,59.226648209692,39.0360440461965,54.3273583412059,42.9249763231305,41.7097378728686,42.9074779667863,45.7998727536109,48.9888370026477,47.3012124187201,45.3468209277488,45.3832982670867,46.3515664470731,38.8161909717122,48.11082187693,44.434527318843,39.0944071302436,38.4901025356737,26.876116203706,24.8694740596687,51.0865622961474,53.2263700017369,49.8451869427531,51.3442829112322,50.8205956539465,51.1094984162253,41.2171907162833,44.7455402867567,44.2651241906382,41.7042443933337
SYNPCC7942_RS00120,81.1085309965343,77.5900707038308,72.3480378722131,66.5782076902656,48.6089158831384,44.5695318430281,40.4398461149493,50.6062747598793,54.3937718472755,56.8075674926762,70.0494585178046,60.7390568558565,55.7814657433813,55.3454856915691,50.7835887368331,52.7598712236865,61.1565463043734,53.5921807985328,52.6563607541865,49.3677402087989,33.2488035509765,36.0533795539576,65.6696204740423,60.1952875161958,68.1719253035877,64.8459276767785,66.3136415651999,69.1481449160696,59.8189565638943,60.0599795053599,56.5476991912838,63.0380987859632
SYNPCC7942_RS00125,18.4337570446669,16.4851425008139,18.5539718467466,14.1854035047689,17.2311693064955,18.0651652736534,17.6218323852852,13.4025750505616,14.9986316786554,16.3149761311146,22.8004119881482,20.1183728144556,15.6032072009458,19.0019500874387,13.4807344646866,16.1106035343757,20.5111967876567,18.4745704981569,18.9590576171447,20.9828987067385,29.300508129298,38.7021992762892,27.1483347211125,17.8767884066555,22.1337419816843,22.0590252507516,19.8345038314398,22.0758673831427,21.5348243630019,23.2711031701679,22.8104964297703,22.1596810142796
SYNPCC7942_RS00130,31.4525979574629,32.2009783515898,27.8932194206123,28.1637208269864,33.398686186664,34.6798428246047,30.9511671382573,31.7733460250384,29.9023353087117,29.4848966224963,36.5355999328157,37.1652383289944,34.7171360221045,34.9598984618411,38.6878612376965,35.9897692990147,39.4388085292075,41.8066789290189,46.7749012744154,51.4917759674564,71.6234643160619,81.230471484835,29.5329857439129,30.7036365854421,26.9146302497281,26.8131255203102,34.220903606175,32.8131569663833,36.2001169399567,37.729987125162,39.1606774371232,41.5666066230587
SYNPCC7942_RS00135,33.2959736619296,35.7178087517635,40.4700728200848,42.1420381492039,39.6742355019926,45.2288444442564,45.4101065313118,41.8252773129596,52.5901389238929,54.7436247291015,63.5481362239953,56.1317959059812,65.7285103339843,68.07494740063,85.4087628755829,73.8638197131611,97.2773671179305,86.8782604029708,105.381915149312,97.57691545833,136.66643626266,127.658394951258,48.0598898441315,35.4505803996388,71.9789289244374,73.4033081619838,72.1022521254484,79.6277395493124,86.679597704843,95.3088563660554,105.039943349677,119.469584598725
SYNPCC7942_RS00140,9.56251146692095,8.79207600043408,7.09782815613795,8.80116275843325,15.7420559096378,11.3401767411255,12.7645324329309,11.4384045690138,13.2899268038719,14.2510333675399,7.78327316864496,11.5181523746883,10.2396047256207,9.31649009141413,13.3884006669833,16.7701019246718,11.3867305696182,12.1040289470683,11.0709825501575,9.52597855397944,13.1609847389282,13.5384119141392,9.9971908263556,9.59488643295067,9.29617163230741,8.65246249059654,8.93829571803079,8.67572998325842,9.18510429819796,8.46999710973024,7.73642711079623,7.77653402053913
SYNPCC7942_RS00145,4.83886122422506,3.40692945016821,3.23760582560678,4.86652528995721,5.21189688900171,6.06567593129969,6.09986505644487,5.54589312437033,5.12611462435057,3.83303656092452,5.31093933860479,5.06798704486287,5.9487227453606,6.54921580683568,7.29437001856329,7.06605418174373,5.95729612582675,5.97238270414556,3.9440375334936,4.11934207739652,5.61073559922728,4.56185618845994,6.51193163918576,4.03995218229502,4.24967846048339,2.47213214017044,3.4050650354403,4.29491583329625,3.087430016201,4.70555394985013,4.94493279246769,4.26677087852589
SYNPCC7942_RS00150,6.1061820210459,6.15445320030386,4.7318854374253,5.38424074633563,5.3182621316344,6.59312601228227,5.53506273640367,8.3188396865555,6.64496340193593,5.40556438079099,5.31093933860479,5.37513777485456,5.55864256533695,6.82594323529352,8.21770799559662,6.31234173569107,6.78679305473934,6.13164624292278,3.5288756878627,5.85718951629817,4.08683210314086,4.26754288597865,5.68647551590869,5.3529366415409,4.69235330011707,4.5639362587762,4.93734430138844,5.1538989999555,5.40300252835174,4.27777631804557,3.90809204565995,4.47322753393844
SYNPCC7942_RS00155,18.6641790077252,14.5069254007162,12.5768533994725,13.5641449571148,18.1884564901896,13.3181145448102,16.605188209211,12.4782595298333,15.2834158244526,17.9857869397227,18.771423524379,23.3434554793684,18.8213686861409,15.8657058982498,14.8657414302366,16.2048175901323,18.0227060009189,17.5189892654937,16.2605056205438,18.7301335081623,18.2175736123059,18.3210030794601,21.9204459403577,21.1087501524915,24.8783259874132,22.1541072561428,23.5800753704241,24.051528666459,21.4576386125969,23.2711031701679,21.9331696440099,21.9532243588671
SYNPCC7942_RS00160,21.8900864905419,20.0019729009875,22.165147575308,18.0164978819692,22.6557966807625,18.7244778748816,21.2365672335488,22.7612696979366,23.6370841011721,24.5707471854136,30.3089813978998,31.5597375066461,24.6725713864956,27.1192879888689,23.0834494258332,24.5898685524682,25.6389959845708,28.7470687492873,24.4253552512849,27.5481001425892,25.490749389082,26.4146188976955,33.1099622781135,31.9156222401307,28.0655848327757,25.8623054663985,30.5604586930767,32.2118687497219,30.0252569075547,27.1211018564089,27.8351862027617,32.5513326700443
SYNPCC7942_RS00165,3.2259074828167,3.40692945016821,2.6149893206824,1.86377564296233,4.14824446267483,3.29656300614113,3.38881392024715,3.58172264282251,2.65798536077437,2.65364069602467,1.55665463372899,3.07150729991689,3.02312139518325,1.56812209459446,1.20033937014333,2.07270922664483,2.86553484533439,2.1500577734924,4.77436122475541,4.18370679735584,4.08683210314086,5.29763944466316,2.65980306389277,3.83795457318027,1.94776929438822,4.18360823721151,2.97943190601026,2.57694949997775,3.47335876822612,2.56666579082734,4.0676060067073,2.82157429063809
SYNPCC7942_RS13645,10.0233553930376,8.46237315041781,8.34306116598671,7.55864566312502,9.14741086641117,7.25243861351049,9.60163944070025,7.62560304600921,7.68917193652586,7.66607312184904,7.41700149012049,8.29306970977561,5.16856238531331,4.15091142686768,4.89369127827664,4.14541845328966,4.97698157347551,7.72428163069493,11.4861443957884,10.8776376731252,6.9961024138513,8.68224242319795,5.04445408669319,6.46392349167203,4.24967846048339,6.1803303504261,6.38449694145057,4.72440741662587,5.55737402916179,6.84444210887292,9.25180974074601,7.50125847998907
SYNPCC7942_RS00170,6.56702594716258,6.48415605032014,4.98093203939505,3.93463746847604,18.2948217328223,18.3288903141447,18.4125556333428,14.5579694514721,23.8269401983703,25.4552940840885,19.6871027206902,24.6488460818331,24.8676114765074,19.4631624682018,26.7768013339665,20.1618079319088,33.2552859682228,39.0195670004177,71.5462247303927,59.0868129226563,27.2917262480932,24.2072691290858,6.2367795980934,10.6048744785244,27.1802351535083,45.8295265985443,38.0516017710454,30.923393999733,34.6564019318562,28.4899902781835,36.6882110408893,26.357633007668
SYNPCC7942_RS00175,5.64533809492923,5.16534465025502,4.85640873841017,4.03818055975172,9.57287183694192,8.30733877547566,10.3923626887579,8.3188396865555,11.201509734692,10.9094117503236,13.4604841857742,12.2860291996676,10.1420846806148,10.0544299006351,11.1723895221033,10.9288304677636,15.5342152141811,17.9967798818253,29.6148783216713,20.4679809470639,14.477083212821,18.1002681025991,5.59475816887791,5.95892946888515,11.1554059587689,15.2131208625873,16.9401985513155,13.743730666548,14.8968498281698,12.2344402696103,12.7611168837876,10.7357460814522
SYNPCC7942_RS00180,59.3336554875215,55.1702769027239,24.157520391066,16.8775238779367,22.9748924086606,23.0759410429879,16.8311091372275,15.0201272118363,11.201509734692,11.3025437052902,11.1712861949963,10.1359740897257,8.87432409553794,8.67079275834583,8.86404457951995,9.04454935263198,9.27528384147709,7.88354516947214,9.34114152669538,8.30304887475235,7.55024913970091,5.88626604962573,9.17173470307853,11.5138637195408,10.7127311191352,11.6000046577228,9.0234223439168,9.53471314991767,8.72198979576781,10.608885268753,7.65667013027256,7.98299067595167
SYNPCC7942_RS00185,4.03238435352088,4.39603800021704,3.98474563151604,4.2452667423031,5.53099261689978,5.27450080982581,3.61473484826362,5.19927480409719,3.79712194396339,2.55535770728301,5.40250725823591,5.68228850484625,4.77848220528966,4.8888512360886,4.80135748057331,3.29749195148041,5.58025206723012,4.3001155469848,4.63597394287845,5.79282479633885,3.25561201436645,2.28092809422997,3.30182449310827,3.23196174583602,4.16114349255665,4.5639362587762,3.74557153898433,4.03722088329847,5.01707377632662,3.42222105443646,2.55222337675752,4.33558976366341
SYNPCC7942_RS00190,10.253777356096,10.4405902505155,6.72425825318332,5.69487002016269,8.93468038114579,7.77988869449308,6.66466737648606,5.77697200455243,4.27176218695881,5.50384736953264,4.76153182081809,4.45368558487949,4.48592207027193,4.61212380763076,3.87801950353998,5.08755901085549,6.63597543130069,4.77790616331645,6.50420224821752,6.11464839613545,7.55024913970091,6.91636260831023,4.12728061638534,8.38290077826217,3.8070036208497,3.898362221038,5.36297743081847,4.38081414996217,5.94330278118692,3.93555421260193,4.70566185089668,5.36787304072612
SYNPCC7942_RS00195,373.744424080621,368.497885368194,325.503908774467,329.681202621782,299.099062283119,289.306369418946,257.323937010767,253.609070999852,264.564471445649,263.005277872667,391.178152664132,380.790117507197,275.786687276718,271.654092269452,269.522355496029,283.113237548532,253.147380941777,254.742030274155,370.324366302768,340.875556904562,333.734865642927,317.784788354169,202.787054285066,214.72345848898,269.766047272768,250.16075618417,234.864360819495,249.019220014516,285.355719247377,307.144339635672,281.701655209611,278.647665921796
SYNPCC7942_RS00200,23.3878292504211,25.3871194512534,22.0406242743231,24.8503419061645,23.6130838644567,21.3617282797945,20.4458439854911,19.2950864952051,19.3653219142133,17.8875039509811,26.554696693024,27.0292642392687,20.5767294962473,24.2597712281378,25.9457971546365,22.5171593258234,22.6226435157978,19.7486788083747,23.8026124828386,26.3251704633621,24.6595293003076,20.60193117369,15.4085143011719,16.9677991656391,20.0089027514426,19.9672211321459,21.7924162268179,21.9899690664768,22.9241678702924,24.126658433777,20.5773009751075,21.4714921629045
SYNPCC7942_RS00205,73.1589732710217,77.4801697538254,64.8766398131205,61.2975100352057,21.9112399823337,20.438690638075,21.349527697557,19.064007615023,16.9921206992362,19.8531637258142,34.7042415401934,35.1687585840484,19.1139288211586,21.8614668481698,17.1740863728199,17.7122424822376,17.6456619423223,14.1744549511721,17.713572080252,17.8933921486911,15.516108323789,14.642086798444,33.2933969721751,26.7646832077045,22.7534867571715,16.9245969596284,15.8335524147974,21.1309858998175,20.1454808557115,21.217770537506,22.411711527152,21.0585788520794
SYNPCC7942_RS00210,134.220793481481,153.861330007596,151.295810696625,168.050437140437,151.357740266315,164.300700226074,167.746289052234,163.372768288743,155.302287508103,160.790969581346,161.800513988184,169.777566002906,177.486481910759,179.134888688379,151.796763424279,175.049715595731,117.336111035271,144.053870823991,100.538360283618,115.985225366696,94.5512850980894,84.1000261840276,161.14737873309,152.609193686194,196.016418989796,165.442689380637,158.42065077386,183.307007765084,173.745124161711,173.67771851265,155.127327118543,140.734620106217
SYNPCC7942_RS00215,5.64533809492923,5.82475035028758,3.73569902954629,3.62400819464898,5.74372310216515,6.06567593129969,3.38881392024715,3.46618320273146,3.98697804116156,3.53818759469956,4.30369222266251,4.60726094987534,3.99832184524237,4.51988133147814,4.70902368286997,2.82642167269749,3.84584939768562,4.06122023881898,4.63597394287845,3.92624791751855,5.95707730288329,4.70901283970058,4.4024326574777,4.34294859596715,4.78088826804381,3.99344422642917,5.27785080493247,6.09878048328067,4.32240202268139,5.81777579254198,4.78541883142035,4.88614084476352
SYNPCC7942_RS00220,23.6182512134794,21.4306852510581,27.0215563137182,26.2999451840241,28.8249807534584,28.2185793325681,31.5159694582985,24.8409796195755,41.7683413835973,36.1681398569288,49.5382445204344,44.6904312137908,46.5170614678198,46.7669354093759,57.985624957693,51.535088498851,65.1532133254976,63.0683613557771,66.9102507875143,59.2799070825342,71.4849276345995,64.2338782665408,30.0832898260976,26.7646832077045,55.1572850183573,51.0590368950587,51.9272417904646,53.6005495995372,57.8893128037687,65.8777552979018,74.7322907506811,70.0576250699896
SYNPCC7942_RS00225,11.5210981529168,11.6495007005752,8.34306116598671,8.17990421077914,14.3593077554129,15.5597773889862,12.9904533609474,9.01207632710179,10.5370133944984,12.0888076152235,11.9038295520452,12.1324538346717,9.16688423055568,8.94752018680367,10.6183867358833,9.98668991019781,13.0457244274434,14.9707726450582,14.2538900333278,13.7096853513353,14.477083212821,14.642086798444,11.0060816436942,11.6148625240982,10.2700562795015,11.5049226523317,11.236714616953,11.7680693832317,14.2021780745246,12.576662375054,10.5279214291248,12.8003126355777
SYNPCC7942_RS00230,80.8781090334759,79.3484859039176,66.2463961239542,66.785293872817,55.8417523821612,48.5254074503975,49.3637227716001,61.1203638081647,39.3002121200211,45.1118918324193,50.7286274756389,54.9031929860145,38.4228977323291,37.3582028418091,29.3621476696598,30.2427118978632,30.3897511228884,33.6046066819924,32.86697944578,32.4398188594976,24.1746509151892,26.0467272695938,52.9209092367631,55.3473448974418,39.2209907915446,30.9016517521305,33.625017224973,32.9849535997152,34.3476589302361,26.6933242246044,33.8169597420371,31.8631438186692
SYNPCC7942_RS00235,372.707525246858,352.672148567412,336.83552916409,328.128056252647,494.598378241999,553.295134950728,489.457690547696,476.484650935485,390.344135839436,358.536342929555,263.166201019831,274.208814200081,278.127168356859,235.495041617627,348.098417341565,278.21410664919,296.281221245232,315.739965625829,285.492962512186,210.2795401071,150.035226023781,145.685084728237,244.151577795951,359.757741833371,192.563555240654,315.957503914861,297.602684097482,225.139487981389,217.895373393385,203.023264054443,239.031670629446,185.260438790189
SYNPCC7942_RS00240,3740.5549373075,4018.08863314838,3646.91391594407,3729.62214775018,2701.03897141448,2775.44232613034,3294.83081419229,3134.00731246969,2859.89732014462,2889.4215860159,3995.01676558601,4382.19625247393,3027.89987738854,2725.48844288132,2396.89305458082,2205.17418903858,1916.36413222323,2261.38298709768,1834.39261492016,1790.75523870822,1444.24490424554,1400.93131981092,3057.21432857717,3547.68400888237,3061.36212097072,3401.9390708907,3067.11233067285,2864.36526754193,2648.39746789721,2573.93801056802,2675.1288837445,2398.2005092721
SYNPCC7942_RS00245,11295.8606840273,11811.9343046832,9042.01045441482,9350.66594383331,6641.12665425714,7314.41399802595,8307.45140455787,7200.88006423451,6817.06795404607,6666.33856036893,9033.26683952934,9768.1610905607,5761.28921885924,5498.20503355278,4634.41797432568,4289.1891023742,4203.89043572898,4352.83177832006,3397.54615736145,3567.35023902538,1976.77990778702,1978.96264588417,6731.13609858934,7440.48093293729,5784.78626936508,6539.55016679394,5940.90209395858,5808.61596958318,5619.04544373541,5554.8636600349,5898.26798066715,5185.8470895374
SYNPCC7942_RS00250,235.030402319503,232.330608311471,247.178752454979,253.784116716705,292.929878210423,289.438231939192,352.888489561736,314.382816487743,312.313279890989,288.264005979272,340.083253509969,377.565034842284,301.336939068266,277.465368267066,273.954377785788,234.875641001162,272.829080800521,276.640766856022,267.779390431934,317.38243411941,241.538704129698,256.3468864612,282.856298242942,310.57132401393,297.566027201764,323.278818329981,315.223895655886,303.478752780713,268.606411409487,218.765480904851,280.505300501756,273.210973995932
