,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
Synpcc7942_2475,1.0,0.9974760058960905,0.9978051233656527,0.9985182530759854,0.9967044285160724,0.997964260807165,0.9961680190325111,0.9968051982215633,0.9960964159415899,0.9956596483563067,0.9936529526015759,0.9967577451434156,0.993706308977353,0.9946344973709523,0.9945564607120855,0.9957524718693836,0.9952849717559531,0.9945061090558344,0.9963276509270695,0.9960298910406975,0.9966953933912877,0.9966980622147074,0.9971266114836829,0.9980082728066059
Synpcc7942_0232,1.0,0.9999126798693805,0.9998114972791451,1.0010153955538712,1.000258555232172,1.0021648076977057,1.0010913661951764,1.0025372122850373,0.9980904500990494,1.0011540831754335,1.0005426089330118,1.0028125952996605,0.9969685845259678,0.9925103329432119,0.9967215875268192,0.9916492168696821,0.9955605465257518,0.994691092325576,0.9961394192025542,0.9950765270796206,0.9969680579733149,1.0070119479159576,1.0069169811501641,1.0026412618606009
Synpcc7942_0212,1.0,0.996999162419032,1.000455759491147,0.9978109527821272,0.9969539308000784,0.998459077061354,0.9988789585350224,0.9964846668347341,0.9981104765908868,0.9945870746719424,0.9936389764348161,0.9948049970733001,0.9927222343652655,0.995276680986131,0.9931759218131355,0.9945281544474349,0.9916756543541964,0.9915181564445724,0.994508227543901,0.9903486820990193,0.9946908360845412,0.9931943240909392,0.9948245928118385,0.9949004436205298
Synpcc7942_0894,1.0,0.9951689302756149,1.0042414645050035,0.9979504607912667,1.0015259778597156,0.9999847386384035,0.999730919304056,1.0008947616329245,1.0014145987681393,1.0037566918425325,1.002642324485958,0.9962802034937083,1.0049771118109587,1.005634268915689,1.0094872820910537,0.9901372195740428,0.9839985133971615,0.9843557832884987,0.9829170250371937,0.9852733369849236,0.9807210172694169,0.9862130880787185,0.9826793882241484,0.9841311078017635
Synpcc7942_0009,1.0,1.0005203110627412,1.0025405591463161,0.9990375161930778,0.9985827705807129,0.9998090537623168,0.9994331567364246,0.9985810640876479,1.001157454359856,1.001489282599956,0.9983106953380609,0.9995930188992757,0.99669273720859,0.9952736713887999,0.9930695817576176,0.9940839770594452,0.9981932775147402,0.9974942077842776,0.9965629299158215,0.9973601461234578,0.9986603180818533,1.003501472802655,1.0036100866822584,1.0032545207737191
Synpcc7942_1082,1.0,0.9986587262727367,0.9990637951709987,0.9966769638791008,0.994203397005566,0.9947224176373157,0.9970644765412235,0.9951848830989676,0.9939090087264442,0.992235307116414,0.9956939511564697,0.9966040695174099,0.9994555011494602,0.9994665386351094,0.9976244518958802,0.997029267426107,0.9990400019228104,0.9968272145531492,1.0004685195621157,1.0024134604886625,1.000859135169128,1.0054915315867343,1.0059462519712683,1.0057732749422772
Synpcc7942_1570,1.0,0.9982007602409554,0.9989561889344124,1.0043714979300746,1.0014498197294883,1.0159845097492508,1.0104674006224093,1.0103189751253985,1.0232584441286827,1.0160260831261216,1.0192447129019009,1.022786221785656,1.0053425799497122,1.009870338285199,1.005075751653447,1.005320178490512,1.0187438843358436,1.0057020450676972,1.0083090105175412,1.0270180083003595,1.0127261587493517,1.0172537748119905,1.0325097256324676,1.0099616253388757
Synpcc7942_0331,1.0,0.9943863365318623,1.002659603051696,0.9977342813991298,0.9899407837978716,0.994461623544953,0.9927598972562967,0.9834425835018601,0.9899305367541829,0.992443444621957,0.9816802482760996,0.9964577558527886,0.9863532407003287,0.9879550079808531,0.9863598949055705,0.9995359049911585,0.9859340392820841,0.9923839585313173,0.9939893019854995,0.9942932371112375,0.988102880960004,0.9893821557461444,0.9817052035725551,1.005214885424517
Synpcc7942_0336,1.0,0.9980925833426758,0.9984475051944179,1.0003444453330907,0.9944440727099829,0.9969364223241706,0.9971808282042243,0.99718035858039,0.9932866866857502,0.9942393408506343,0.990689497189577,0.9975579541466483,0.9891796374097886,0.9868525153270329,0.9908289950040869,0.9912285100521291,0.9886125145346326,0.9905880638041316,0.9895688103910275,0.9891944941474813,0.9901532442289219,0.9957005593226378,0.9917169383754845,0.9970008151830876
Synpcc7942_2315,1.0,0.9958945524650973,1.0002025184180627,0.9975376723910799,0.9951305867757336,0.9956705171131198,0.9946025827171862,0.9929705049765599,0.9894336321084212,0.9948167736395825,0.9896251745919936,0.9968731458834166,0.9843614601663396,0.9830415392902058,0.9838429700316386,0.9886185158843542,0.9838248225344406,0.9874544862911268,0.9901865080764957,0.9889078049709961,0.9877679090337547,0.9977863882494146,0.9920956548004612,1.0004705870153447
Synpcc7942_0335,1.0,0.9987807563938156,0.9997818180269199,1.0015452925602046,0.9952016170478896,1.0015371347497302,0.9998865413823581,0.997512886174586,0.9978020107857101,0.9967093652248379,0.9939528257001834,0.9999353922120182,0.9910025889073335,0.992414737299152,0.9913004241460612,0.9947114933060673,0.9896454157572971,0.9943998476599665,0.9965422290660463,0.9953409361502048,0.9955945815091305,0.9951903865929641,0.9935675810545767,1.0015651952294589
Synpcc7942_2316,1.0,0.9955854936251213,0.998142844324996,1.000917413166909,0.9923892637569058,0.998383061214217,0.997727483831841,0.9966119538497388,0.9931721368063868,0.9942471371737621,0.9853806221842193,0.997340418510021,0.9807187342695576,0.9793818361018348,0.9820251028726309,0.9862429867398451,0.9876226986194602,0.9863623840545835,0.9885343292676716,0.9861754268939982,0.9866193666456381,0.9998748429664959,0.9939011865129186,0.9985820106829189
Synpcc7942_0334,1.0,1.0017657579606793,1.0020175546744745,0.9994211167359864,0.9990894590030276,1.0035212219863285,0.9980067283080832,0.9944343788272701,0.9964640989018009,0.9992022141128123,0.992286237482083,1.0012883290706156,0.994338122528589,0.9914625015783247,0.9919021028344754,0.9948169784875065,0.9937373761134954,0.9968833737490157,0.9969006126354824,0.9936807719735852,0.9970674612442152,1.0013707424065916,0.9963517008882493,1.0056244328166277
Synpcc7942_0333,1.0,1.0010046853771126,1.0007794165507562,1.0047696276220641,1.0051855138804398,1.0042959847860726,1.0063681241741644,1.0085829113475697,1.0001843178185617,1.003510654536989,0.9977646849579306,1.0020682850772316,0.9983782398502006,0.9954674294373821,0.9951201599452318,0.9975109534606001,0.9953633089192289,1.0022826985554192,1.0017368306247338,0.9999880740343722,0.99468080195021,1.0092466101244677,1.0029629978434715,1.0062741602205694
Synpcc7942_0337,1.0,0.9987289876138054,1.0008320215681261,1.000759387293138,0.9998334621093842,0.9998514874373948,0.9986640211960843,0.9993572391220138,0.9969548825854954,0.9999857272691325,0.9948325825250763,1.0001657224741218,0.993460272292862,0.9887478290602407,0.9908240778436902,0.991542260544184,0.9909364094517622,0.9934762779939382,0.9949446720301068,0.9940246590362517,0.9939827306563898,0.9966144491415186,0.9961953221214319,1.0034832381747678
Synpcc7942_0332,1.0,1.0089539248024488,0.9985754277225712,1.023092534092682,1.0095118623089794,1.012026940687384,1.0197722431971898,1.0264743653824522,1.0143785363952988,1.0082492638486777,0.994336266707186,1.0148856783560616,0.9972195867637427,0.9869085095893347,0.9900438281173156,1.0062832376268778,1.0040067263895318,1.0093668634967765,1.0024568545484724,1.0006042841736122,0.9979059780225392,1.0124908648153537,0.9970610212181734,1.012185045539077
Synpcc7942_0031,1.0,0.9990152343921558,0.9981947454816744,1.0003235685757133,0.9943794620351994,0.9932165028133076,1.004381145026572,0.9996752041412421,1.0006721406125485,1.0003839361846287,1.0063597691744552,1.00213986496222,0.9937629086721269,0.9981670829948892,0.9958666105699677,0.9944034127134787,0.9964640698266383,0.9969732230460243,0.9913017504696545,0.9969475546970855,0.9990659056766134,0.9991050436540689,1.0025417410290254,0.9984354264616052
Synpcc7942_0419,1.0,1.0108259435404499,0.998114475638316,0.9973721801524735,0.9962626327793156,1.008819703576367,1.0050992390414477,1.0239318729860203,1.004682292295895,1.0044912294110224,1.0013119917605617,1.0067351322009743,0.9937186138140957,1.0009321395253201,1.0034301568480968,0.9981167972772251,0.9888826429726875,1.0009732212896083,0.9992809593867751,1.034328855705443,0.9966670904183818,1.020136425707775,1.0081764646839855,1.0155902153655678
Synpcc7942_2122,1.0,1.0019544610222628,1.0016027466117496,1.0023270232219863,0.9982003903131558,1.0017546147191745,0.9990367165994222,0.9984251282722776,0.9956161022300363,0.994230939824719,0.9926757513105731,0.9937033595072634,0.9934313897637602,0.9953976589738317,0.9971260240905402,0.9874625591834292,0.9945733303787565,1.0014058588818782,0.9997932426245744,0.9953572962036392,1.0007721039766773,1.0028575384247356,0.9995109845877383,1.0006809513994115
Synpcc7942_0190,1.0,0.9991572643222559,0.9963450105985926,0.9959696565564141,0.9993718472742699,0.9963371977606789,0.9975154645844753,1.000870989553162,0.9952729175383512,0.9905402749450324,0.9975290627689369,0.9907753992778132,0.9890444005117236,0.9945820552906974,0.998190603042889,1.0011041644393366,1.0039690181012226,0.9857844558453803,0.9908887174816606,0.997484513705145,0.9951646566349355,0.9890658299303638,1.0016471285224842,0.9875949130962987
Synpcc7942_1421,1.0,0.9951369786976488,0.9996212161801071,0.9947434864088187,0.9926061744338099,0.9935886081144802,0.9910958889443603,0.9924961049972716,0.9903685880616497,0.9902926278067173,0.9867933521200394,0.9925154967848985,0.9955702452413758,0.9911211464246965,0.9947969912585044,0.9919356480704575,0.9921434548639956,0.9932716104189564,0.9894036358216091,0.990006732329793,0.9887132361064164,0.9891799440057931,0.9865074717768816,0.9912994245233143
Synpcc7942_0284,1.0,0.9984568896487978,1.0041096262292366,1.000139575554681,1.001956096568142,1.0020082030239301,1.0045407750187365,0.9987506995043222,0.9979081130094121,0.9981553207507841,0.9998142817796428,0.997393238243498,1.0029167724884898,1.000105063210318,0.9935767864057479,1.0017107218347516,1.0034427224088092,1.0016997977027622,0.9980015437713403,0.9980592088092091,1.0061874303795637,1.0051795929240028,1.0021282860516088,1.005506257067932
Synpcc7942_0285,1.0,1.001170052722548,1.0021343461702596,0.9953261857608545,0.9965609447127377,0.9985096941398385,0.9978275746838896,0.9945179801846624,0.9939206771661993,0.996768962686398,0.9941235758219414,0.9957320310022874,0.9962612667037753,0.992536580077797,0.9937216085127601,0.9969482646296511,0.9941760539231604,0.9938842751691305,0.9918541350976144,0.989943270700073,0.9946001944253597,0.9924856736794734,0.9906573242830562,0.9959688996096272
Synpcc7942_1422,1.0,1.0005562377652253,0.9965724626900568,1.000274231398777,0.997369070259565,0.9965550327282703,0.9954665962900983,0.9987025148925117,0.9965399061228547,0.9973214312438102,0.9944834653310924,1.0016299416499883,0.992970790390552,0.9899248960489366,0.9947981938529795,0.984203470655335,0.9890926121338534,0.9917737909446266,0.9890768226955249,0.9907402760448636,0.9872726452631351,1.0007880670562208,0.9948782262475294,0.9964768064454154
Synpcc7942_1423,1.0,0.9967986786917294,1.0005689652845586,1.0004022127294872,0.9938868099506362,0.9974929980017981,0.9966795071011566,0.9942390528726431,0.992104038024358,0.9901336351246254,0.9863096286218492,0.9964753116356895,0.9934210960248522,0.9909060219156959,0.9919868684897203,0.9958674871458792,0.9891934247054985,0.9930998445592535,0.99232580247357,0.991140194339408,0.9914163656785447,0.9924278953955193,0.9882409671844936,0.9953150240055706
Synpcc7942_1425,1.0,1.003788633762932,0.99971603173623,0.994488498576424,0.9970268470846922,0.9946582444081007,0.9916563310167328,0.9955543621711661,0.9944282257578801,0.998382702990926,0.9948455178120724,0.9905683730641103,0.9971501388809102,0.9961889142221619,0.9984871093547318,0.9954374577869886,0.9964590903368806,0.9968505435734017,0.9993520234447414,0.9999045769153169,0.9997706024934967,1.0028303973476573,1.0019982963873189,1.0005431031446452
Synpcc7942_0520,1.0,1.0008304226887206,0.9995678013341279,0.998591838689292,0.9967496407834254,1.001893182757824,1.0010655555711072,1.000694583300259,0.9969031561967127,0.9957166579429912,0.9961853137279474,0.9959652301342165,0.9952616795885296,0.9943523688134961,0.9967025356961575,0.9944132109772654,0.9956683765809801,0.9955185120581693,0.9974376375924437,0.996634478677399,0.9956638758504965,0.9977718896544561,0.9945077475865377,0.9946766299381461
Synpcc7942_0322,1.0,0.9958886967566253,1.0028327652611075,1.0406537562087554,1.041165047350151,1.0359041427768072,1.0130295574876367,1.0099255980824808,1.0129192902938746,1.0154082084776468,1.0144959683486547,1.001439244951793,1.0040779612150528,1.011806650631121,1.0018180586815124,0.9963991540288549,0.9948207930477622,0.9907205652722842,0.9893910921900895,0.9908443850446961,0.9893285813987532,0.9961519970698877,1.0007729305754147,0.9913173147749241
Synpcc7942_0511,1.0,0.9995658771314352,0.997516976209651,0.9992649506458672,0.998378172212725,0.9880483008892696,0.9931664136825166,0.9917151870050748,0.9923082279420278,0.9850769284208306,0.984834943751699,0.9709351213561777,0.9522015631448468,0.9484800361212729,0.9549125825800941,0.954992212615557,0.9540722711407172,0.9507579731012912,0.9673715248086407,0.9660266347766783,0.9679455651303525,0.9829791318070732,0.9824221660020677,0.9771699860798938
Synpcc7942_2314,1.0,0.9940711259828714,0.9993225880158131,0.9971686586816811,0.9920756954612415,0.9953882268812566,0.9979382855168943,0.9956253088610204,0.9937716825740953,0.9991449224928327,0.994962931330727,1.00110611497552,0.9973238049811258,0.9945427056495656,0.9970252603900117,1.0029038881951706,0.9977311180326524,0.9987150929065411,0.9966853137222567,0.9955083611598831,0.9965665526372806,0.9977988973347942,0.9975019863639865,1.0032191657750933
Synpcc7942_2313,1.0,0.9970925764548579,0.9995011839027712,0.9982030657024549,0.9956605848774002,0.9986554640041418,0.9989846634993903,0.9989569104054203,0.9956471813475988,1.0001924201590302,0.9980281735676508,1.0021815581227316,0.9992636251589959,0.9970757765360195,0.9989124708449306,1.0023541934180547,0.9989773964475404,0.9993181723876211,0.9969155621154453,0.9978133171355017,0.9979011859564016,1.0008452775781966,0.9970291282455767,1.0028708653305447
Synpcc7942_1838,1.0,1.0060600743728627,1.0064906903402462,0.9893613775010742,0.9967168788930818,1.0087097286148,1.0107468731093108,1.0126599560079041,1.0181372113192932,1.0237134732191584,1.0411665799720704,1.0367864782250655,1.0500840786162087,1.050268690457206,1.0461980720983803,1.0446500246671755,1.0545098573359628,1.0563087382948175,1.0507043432161622,1.0501529732014563,1.0559276654358571,1.0427704201503214,1.052536340663638,1.048235758541206
Synpcc7942_2274,1.0,1.0021827486252401,1.0003151317642556,0.9971626960052623,0.9994923686110194,0.9991594361720266,1.00126840042402,1.0004194759565153,1.000346134044131,1.001884273315398,1.0045694016628768,1.003752350474901,0.9881825473112036,0.989290491935414,0.9896565689131706,0.9864648833516085,0.9885471002570987,0.9886597337382687,0.9900249904549293,0.9898302232726647,0.9913133455593233,0.9974211383959641,0.9990743753552133,0.9955169647832874
Synpcc7942_1419,1.0,1.0001645013543035,0.996142410903716,0.9762034429546974,0.9787562365644087,1.0055668103648192,1.0090907719016615,1.0049189810855008,0.993580915672683,1.0060484100323597,1.024872221678305,1.0249463202241542,1.0012315861616168,1.0040047571276585,1.0125929658523507,1.0143917108580833,1.0064406043751235,1.0075737306088544,1.0007063470060664,1.0113096864665039,1.009877965269956,1.0035604517339798,1.0122069086561956,1.0061503354970942
Synpcc7942_1420,1.0,0.9990652473461148,0.9917269147566251,0.9989428704023875,1.0020267043532511,1.0067703477895884,1.0119075256845966,1.0090465061051765,1.004039433237626,1.032309366416369,1.0372868292637645,1.0245641657423703,1.0163903420612324,1.0140065844334656,1.0211238396357074,1.0322222755981227,1.0338262611098838,1.0278376499163144,1.0365368506322827,1.0375248559361847,1.0380951456130674,1.034206623955868,1.0424090996909015,1.0376871231142977
Synpcc7942_0280,1.0,0.9954673698766631,0.9976875033259719,0.9934959580259735,0.993381540476235,0.9933919130318013,0.9938409603270199,0.9900584216732057,0.9933939201704292,0.988908811849194,0.9909906269723663,0.9942944434615257,0.9967612908868284,0.9949257139698711,0.9964611275884108,0.9933676473211076,0.9956739706039616,0.9949351422458468,0.9929643140964318,0.997655729842335,0.9974964810339315,0.9960635495808616,1.0002866418535543,0.9954568845496232
Synpcc7942_1089,1.0,0.9991434878942789,1.0007903651646346,0.9961089155196584,0.9945959931508852,0.9971279169300881,0.9958545083796385,0.9959619776305936,0.9956196704280891,0.9975933204840424,0.9962823916744883,0.9968723607564172,0.9945039251600669,0.9946844181505468,0.9944262283868907,0.9933352773951994,0.9934274983746476,0.9928350883550823,0.9926987673912507,0.9921869738802472,0.9936939450722656,0.9943616238787892,0.9927146199273722,0.996574612099454
Synpcc7942_0637,1.0,0.9988103775484467,0.9990787120720838,1.0000019790358519,0.9979723497641704,0.9998290264609823,1.0007285521527443,1.000410589304946,1.0000432373015746,1.0029475343115057,1.0024026430018746,1.0037243686229604,0.9962282886287515,0.9959099207102108,0.9971397293795553,0.995514641563471,0.9960048542178758,0.9962943875840566,0.9953235294398403,0.9978329662691324,0.9975413283878054,1.0037390968604119,1.0020007538753903,1.0012929984419476
Synpcc7942_1554,1.0,1.0001648090303872,1.004047942073249,1.001437065659565,0.9965609076264365,0.9969311558233992,0.9886663102434995,0.9955438830267291,0.9907137787278022,0.9914575227551518,0.9828703742372645,0.989599162409071,0.9972009528446035,0.9960440725339198,0.9939655699925605,0.9945016319617297,0.9926668537678309,0.9974231873457021,0.9934349592287983,0.9904497554165607,0.9942776021434421,0.9919823690114157,0.9845372057786338,0.9923652601398878
Synpcc7942_2525,1.0,0.9976657631046011,1.0014622218973188,0.9973133190193206,0.994444706331139,0.9955683547961711,0.9919794391921034,0.9905437147372541,0.9903122141891486,0.9816547703092161,0.9805186836180365,0.9882202390405698,0.9953960774492777,0.99208327950365,0.993823781197704,0.9973836969071475,0.9931972511113637,0.9949901370069527,0.9936483882610653,0.9911879390991349,0.9920381662386141,0.9854341512362327,0.9859744563435681,0.9879459562955599
Synpcc7942_2537,1.0,0.9989478639224666,1.00145319077146,0.9978859356888607,0.9945648395334505,0.9968326934088237,0.9960673005561207,0.9933451920789506,0.9918166623952488,0.987457204315074,0.9850285842810055,0.9899023596465009,0.9979280694177222,0.997778227372224,0.9981598855134991,0.9988166387292448,0.9933586521915041,0.9976759902509221,0.9944436291491522,0.9942860121159472,0.993235734940481,0.9892206634958918,0.9873252604848518,0.9931897978356811
Synpcc7942_2538,1.0,1.0006800895862262,1.0014206905695426,1.0026093559730058,1.0009677609805543,1.0033857623983526,1.0053665388071287,1.0033597039655335,1.004027682103001,1.0033245011992626,1.0042228673586984,1.0028042419747643,0.9978280211637154,0.9972111612673217,0.9964142159354955,0.9962495499968894,0.9989673550971855,0.9987961905967209,1.0020152447942108,0.9976850686407805,1.0020265672628774,1.0108824411735255,1.0104500617442984,1.0060741093243544
Synpcc7942_0690,1.0,1.0047298771631843,1.0015580939722282,1.013841961436592,1.0051201646474988,1.0030199088230258,1.0077136747852462,1.01044510974819,1.00417394449569,1.0030576131732958,1.0047098750829062,1.004291527383421,0.9956937619697235,0.9961641023195387,0.9960387285632468,1.0081830142611445,1.0109415646582753,1.0043225566745682,1.0177543561304951,1.0156965109634244,1.0181297102460112,1.0290555259882248,1.0294336682525094,1.0266334902993266
Synpcc7942_2526,1.0,1.001982675610444,1.0010340211050872,1.003961892792869,1.00126603731708,1.003712280600751,1.0065792040072021,1.0052795543291777,1.0066885633648652,1.0097050802661147,1.0124493468182358,1.011703350385409,1.008866073282334,1.01128013764763,1.008875593295897,1.0068050516672065,1.0081532673384828,1.0073914463267373,1.0045790997822337,1.0059427601171258,1.0089639217595916,1.0072977976656143,1.0112014836533558,1.0081478945799565
Synpcc7942_1310,1.0,0.9997308457836974,1.004149889931507,0.9997336488962109,1.0014320752938808,1.0017859435336236,1.0007051191180623,1.0004631741115702,1.0009087816671778,1.0012220293797356,1.0017935056865979,0.99857305081556,1.0040086534916108,1.0072766832510545,1.000423774931052,1.005939586612456,1.003544973108573,1.0041790000975814,1.0053020538486959,1.0048004469942606,1.0049065450023922,1.004886221439199,1.0043653665159495,1.0027695842201019
Synpcc7942_2007,1.0,1.0071284725306708,0.9997720527475903,0.9954754757555061,0.9917057462599677,0.9937306942849681,1.0018418820972521,0.9965085294781956,0.9959729199986503,0.9882584492513542,0.9949711823492579,0.9955630667700804,0.9995004558986961,1.000081290916179,1.006042317754112,0.9944383181932548,0.999683927861892,0.9989571003106456,0.9993263086050426,1.0005949446183053,1.0040505294652986,1.0023966920762566,1.0008134556069144,0.9941054665747878
Synpcc7942_0273,1.0,0.9989458569285034,1.0009105428064915,1.0041671539429706,1.0015988028900078,1.000064252689442,1.0042711590586992,1.0044278387340633,1.0034529738667883,1.000732730820111,1.0059969501604722,1.0024195701785588,1.0004178553613678,1.0021620595234915,0.9989413059566977,1.0072917937812649,0.99915087042393,1.0026772984795898,1.0074996890998897,1.003601612291644,1.0081551492482572,1.0080785955902238,1.0094369012789892,0.9993316473732079
Synpcc7942_0211,1.0,1.006646200259374,1.0079932192301115,1.0069230703310657,1.0049870241854315,0.9998614191499744,1.0055723240777845,1.0107495325444364,1.0121763654057396,1.0044137603219485,1.0084012155867423,1.0047221635233883,1.0098010612897856,1.0140528294521987,1.0092192916977372,1.014853055896355,1.0086102977405884,1.0018785456695778,1.0130162846583308,1.0010309949819616,1.0116388369597666,1.0101529106098868,1.0129056202731632,0.9999137832993648
Synpcc7942_0686,1.0,1.0018997577796038,1.0022362090751422,1.0050450825394643,0.9995209722896731,1.0063743187124938,1.0111725055420142,1.0035658150711677,1.0059257187238169,1.0067287724072727,1.0098273367266524,1.0103599454775956,1.0043587327878274,1.0028359039262074,1.0042753916890805,1.0036992684899053,1.0051067073606468,1.0049139033495882,1.0104809631416813,1.0050154716624011,1.0084629386803343,1.0091388900942766,1.0132626428795235,1.0157020537818071
Synpcc7942_1054,1.0,0.9962655191810842,1.003608348942794,0.9959880928767652,0.9960442096561674,0.9991971107955733,1.0001311470530914,0.9990859483034316,1.0009385169030898,0.9960190816707899,1.0025938629545437,1.005951908928498,0.99820740612379,0.9951229079704766,0.9937977329963325,0.9976819006415182,0.9958327842029325,0.9937101304640051,0.9899496234265376,0.9960751483535286,1.001206077671492,0.9991587883509984,1.0028693054309934,0.9990344238851602
