,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
PHYTES,1.1883615236351535,1.1619701965838551,1.1880048545876198,1.0436356512750773,1.0,1.0441452879353228,1.1726332508898938,1.0367760426231718,1.043356903011388,1.1454989974166385,0.9728421134114793,1.2617195832159034,0.9627642528755888,0.9796665315175749,0.990321919285961,1.275211585566745,1.0165891719384932,1.4005220886772296,1.3907447677246827,1.1537011706931288,1.2200979647968595,1.2361699335641345,1.1306111256434899,1.2242970036488978
MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN,1.0414544715987817,1.0100955739599495,0.8927474722845639,0.7659090525460266,1.0,0.8366074367713868,1.0369392087559781,1.1309555784600025,0.871741949760445,0.841088227633417,0.8582466766625674,0.8250327916617288,0.6492953294177843,0.6313474021904935,0.7189578441699888,1.0746757229008228,0.9370218792500935,1.0489966863131577,0.9220949978110325,0.9036851649880752,0.9242015145290639,0.6542132770774225,0.7313683965895414,0.743763857300607
MOHMT,1.2403096920102838,1.2149082952515273,1.4562670965697457,1.2810281686872975,1.0,1.029126349900773,1.511251182096693,1.099625305198258,1.425972777796672,1.5244146214859196,1.4638957521317004,1.5907609009807047,1.3630977980128294,1.1999426986150912,1.4505500473092936,1.4112753638928077,1.2392278168844384,1.4366600350772964,1.8153309650966434,1.4303618411555408,1.2878102085873753,1.793348081516866,1.9435994047507523,1.678873508345382
FBA,0.9757045418097124,1.1126177963438788,0.8994244489528954,0.8999842006921027,1.0,0.9546831043651691,0.8404470565564462,0.8889680101194306,0.8115678893584727,1.2476420425571828,1.0508364345092536,0.9822274987361184,0.7230677113728714,0.7870881321557333,0.6765083480692039,0.8731506107161123,0.717484327264862,1.018413101145657,0.7448717320769387,0.7767632983986832,0.7535704288624449,1.3053962715655012,1.1459059988223737,1.0253599584118411
RXN490-3641,1.775263796149105,1.9592195839902389,1.8456335665802346,1.3281659866993527,1.0,0.8262147978709572,1.934379869463523,0.9840782306147785,0.7647095403659313,1.5340778638293027,0.9834076503317671,0.7976230644426093,2.660153604872714,2.4156817888304536,2.4755777147892633,1.9818695150755472,1.2074521381934622,1.1231578365019907,1.3103714893564387,0.8820659024809508,0.9963180793609334,1.6570035127247085,1.9595414367031783,1.1516343593832326
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN,1.155595546430207,1.0844645170006983,1.0885268820818024,1.0368655121407406,1.0,0.8815606893855221,1.2205439904744146,1.160602747740821,1.0427985226513758,0.7819074748301618,0.8461644502447444,0.9776190754600593,1.3359910453118062,1.5370343720399038,1.4380634244238564,1.3988358064050739,1.5835332510097517,1.441598598513095,1.5388279741514719,1.587103217162852,1.6165941804036155,0.8817247325400538,0.7023653751426847,0.8488134203896791
ACSERLY-RXN,0.9048665571340251,0.8476020755955861,0.8028402556722383,1.0886366994416445,1.0,0.9019681494038657,1.0399725034270904,0.9714500354951618,0.9300029611798801,1.1159197589253085,1.1533998023003402,1.0320546335072667,0.9362564190976334,0.9679726910041389,0.949062942078762,1.2188045466248134,1.2247289896420688,1.0142918307128057,1.0702449425566118,1.0339280378790594,1.1884760673179593,1.088141688502011,1.1513309317948963,1.1154000103621506
LYCOPC,1.0342557045504244,1.0631079076054237,1.1371308587366853,0.9417364640291244,1.0,0.8899495434882182,0.8449923237850178,0.8665107088645626,0.798269753371486,0.7536683783084718,0.7174031230250413,0.7840866406217971,1.0167224082382367,1.037745450385818,1.0860819530867758,1.0577559934113245,1.1242651856614985,0.9546115857309375,0.9765605925395581,0.8665096958302068,0.8936131823299545,0.8358019945415112,0.8698816533642016,1.0716418798231135
ACETYLORNTRANSAM-RXN,0.7344287033699628,0.6877145357271155,0.6410433296293293,0.909904607106827,1.0,0.8314439254127326,0.8645614306503051,0.8459991651949711,0.8380469425284741,1.2103017787872414,1.0162619510582658,0.9368399167105174,0.5227944157054423,0.5067923749154264,0.5000648022196632,0.8361449466288247,0.8219603490997714,0.7913467142877467,0.9211538908091204,0.8360551810367677,0.8114384587887608,1.3558315394036062,1.1038680197896054,1.0258693201798315
3HAD180,2.072498924354871,1.4693625753439408,1.4780488698372483,1.5788147476131105,1.0,0.8505975279972274,1.422646733089361,1.1320100830693527,0.8998938379564574,1.534221162221098,1.03658960275844,1.4768923321000726,2.704709878633732,2.4678308711392463,2.4052292798506776,2.269980279417842,1.9294888402130692,0.7116323016985612,1.4536743955963738,1.3650069623609213,1.331837908065842,2.3085613363459663,1.6611960723221737,2.019789491931974
FTHFD,0.8112091873831669,0.7348978802275358,0.6515967829218772,0.9715534192841746,1.0,0.8422909110993188,1.364993294641695,1.3332424057676922,0.906493824646846,0.9058813612598172,0.8344437416515171,0.6151770669984898,0.47535566312267014,0.5050779214789689,0.5584265915238837,1.6920506219465834,1.497433041528948,1.1683066332911871,1.250008555559201,1.041291768960832,0.9075037561077375,0.8650644478106218,0.9041602340280606,0.8205394811643681
RXN0-3962,0.542356907814496,0.6263435781748575,0.5188552704329585,0.7896921796561095,1.0,0.9300926240582765,0.5305739176433125,0.6148391170494291,0.6341883796593358,0.5899016405032667,0.6197352161274451,0.5397352943160528,0.35642973852849136,0.3915863897811364,0.32408597362351355,0.479378721015899,0.44355396664582963,0.6171964275522156,0.4144746939292549,0.5073337605202766,0.4996719138964784,0.5266585062042204,0.5906119550501749,0.5824832573820528
3OAS80,1.2287555936308114,1.1932496327402695,0.9696546726374097,0.9370014893984717,1.0,0.8327938476211559,1.25234943275127,1.1989589014911952,0.9214175868618156,1.195313927434506,1.1607034490997616,0.8057403867019174,0.6813219388725765,0.7075970883158881,0.645708752616894,0.9497792217475847,0.9019147981155656,0.8716913976777194,1.089311303925437,1.0104345855420422,1.042595292151876,1.21116079437374,1.1178913705918698,1.013970637389423
2.5.1.19-RXN,0.5038435191282823,0.4890291763414407,0.462347117678676,0.8768734341129443,1.0,0.9084673788459767,0.9031838832484893,0.9895586618532367,0.7955207328995061,0.924286232511236,0.8869094952199704,0.6662070224278874,0.2768156207596591,0.2930223056596483,0.35874637329616915,0.7730230305904009,0.8411738398418771,0.7813895228667639,0.956909837566957,0.8564000424325782,0.9205139571302857,1.087341068990546,1.0402505488829938,0.8602093287794139
CARBPSYN-RXN,0.7274793894943413,0.7187178623324062,0.7043963559697473,0.9981251287078551,1.0,0.988811876611191,1.279644992250922,1.119115465829938,0.9631680418084811,1.1165561700110496,0.9696456774887091,0.9406011523439047,0.3900252630312343,0.4258067025967845,0.38560804102560325,1.2338974907057345,1.1213161577462236,1.3370717864378736,1.2388842321351075,1.2258310820054619,1.1228447241128174,1.3509719819324937,1.1982224217928747,1.1046848341756723
RXN-14139,1.3415345732160786,1.2767704917228486,1.2264660832355017,0.902022516871172,1.0,0.9852000622018195,0.954921976899591,1.1637686032916905,1.241994165844149,1.075394349351971,0.9252020910412152,1.163455446025819,1.2714680355459742,1.7492651417198453,1.3172468437077367,1.0937036074574473,1.0857798536176757,1.0768003162718598,0.9437714676864241,0.9438877929322305,1.0046746304464893,0.438399389854225,0.7988682272132716,0.8457570061466854
2.7.7.60-RXN,0.733591312279072,0.7034220791561585,0.7868878404890948,0.9163197039788349,1.0,1.1711036570022177,1.3779401273112706,1.465945984213208,1.343727851533198,0.918934407357283,0.9663004282970094,1.12516535635691,0.8160696237258122,0.9364076741243961,0.8860012092690522,1.064128433155827,1.0743243537726577,0.823341322024569,1.2435130159234562,1.1165258678724812,1.298712060035529,0.9371672713595782,0.8465375977374705,0.9868544000431243
PNPOXI-RXN,1.7675624445612788,1.3150083223743032,1.92320286073045,0.8457186663526773,1.0,0.9806297512969382,1.4040340373570992,0.9186582661719012,1.248584087109705,1.0847976390186602,1.2119834826947802,1.7734834368735752,3.6339931000267085,3.7312062672403115,3.4986335092512686,0.9493544376009271,1.262349641893964,1.698753419485764,1.7025015443300076,1.5986568026802035,2.010028095429951,0.9442844672693248,1.0744714154366046,1.6854324476437905
DIHYDROXYMETVALDEHYDRAT-RXN,1.3275954545159125,1.2568947441559692,1.1869477208530035,1.0852599287934908,1.0,0.9748661843968228,0.9791837645181267,0.9983848983455559,0.9625066127189394,1.3821960400078495,1.3469104279291693,1.2130219694416207,1.0434219308157884,1.0308650276294014,0.9226810908631076,0.9142817293820565,0.8907245376364438,0.7604258779731498,0.9774821132313251,0.9974267217871484,0.9243971416428676,1.6072443734356625,1.620315223635129,1.6920612641362187
DIHYDROFOLATESYNTH-RXN,0.6518343391341809,0.75642436625908,0.7873878179610624,0.906294769161573,1.0,0.9697840766945234,1.2454370393443848,1.1689304799909133,0.9212951976315569,0.8811550714017291,0.9999900375601026,0.7202790034305687,0.39978068470383543,0.4118466923003981,0.4879317945363431,0.9741900277175144,0.925396297723626,1.007189265799347,1.0985597163450689,0.8718839273421559,0.9543902603961989,0.82000054200102,0.911359080828146,0.7852474605297132
PGLYCDEHYDROG-RXN,0.7376211690409312,0.7853279213453347,0.6945600894490317,1.018628299349881,1.0,0.7634360080113559,1.2550852775064876,1.2804630557639394,0.8845946056110602,1.1420942287911373,0.9757150326169598,0.8035830865885334,0.5375106160242378,0.6059443503886974,0.5570582929056322,1.684531662538089,1.605365366557589,1.7213831869130483,1.243457731164535,1.1858991365370692,1.073620844366464,1.273102836096676,1.0951457683824102,0.9271581216988539
ABC-24-RXN,0.670767286837272,0.7079476020874392,0.7617558766806438,0.87054604460777,1.0,0.8062955734550579,1.3013959806650115,1.1286708201774667,1.017518445993665,0.8671684832734419,0.9922058143841795,0.7464582401949739,0.5569170658566414,0.6101911399911302,0.640249127429662,1.0969827894054918,1.0708821478027286,0.9285771631962676,1.0332112547438417,0.9023811458156852,0.8994230025366342,0.8674196350942791,0.9290292971759561,1.0361662587314406
RXN-14161,1.1069617723199543,1.2234822088031156,1.0214024070717422,0.9534371324060867,1.0,0.975151525549484,0.8002982866499566,0.8049507325325574,0.7618780788291734,0.7299109927708893,0.6810976335550961,0.674487264599501,1.0430608572858926,1.0817249265985731,1.0689816929304652,1.0092465667824682,0.8910261933425634,1.0513231155913731,0.8172794078797669,0.8381544050509868,0.8500580884387143,0.8640513779433776,0.818570230790473,0.9120652861961623
DMBPPRIBOSYLTRANS-RXN,1.1450598270724481,1.1740211117946102,1.444905446677248,1.261757687590374,1.0,1.056006515608126,1.9621407743925239,1.976793726166908,1.5393858650614882,2.204900673627686,2.1752390116376215,2.3913350670015476,3.2332293510385375,3.2572500294051605,3.4808962769716736,3.2255414286354354,2.694879227985755,2.375752262346492,2.782367146004908,2.4498818983238673,2.405033616534087,0.8072764883797583,0.902408984129048,0.9266789162943349
PRATPP,1.128393566586085,0.9271286609189455,0.9021762314873029,1.4087662157745393,1.0,1.0108298311151633,1.070097275040797,0.8069468945137903,0.9304452597349102,1.0489381117701144,1.1398170915188242,1.0595780845847478,0.9371720465599408,0.8680207274470052,0.9051642057696907,1.4786009621764982,1.6598288359969064,1.15449528430329,1.5208483425005448,1.3052377061522336,1.3514986417201775,1.4107695930380653,1.640995674369468,1.4689616464628996
