Reaction_ID,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
SUCBZS,1.0,0.9270919614181197,1.22166535017934,0.7480772038106759,1.0513367690320277,1.1017961158375427,0.9318917673498177,1.5352649109208552,1.4504731375239772,0.6405288836337567,0.7728771073504458,1.2063396512924172,1.505908903040102,1.6007587778609247,1.366123041805446,1.0828285473694483,1.2174313293885644,1.6460355977860732,1.307337919837656,1.4329036823253336,1.7243087333978278,0.7797284125127467,0.5392669183873715,0.754241160458762
UHGADA2,1.0,1.043091075161136,1.0602406819323469,1.6482907568256966,1.3602283718011712,1.416914235398238,2.030782083896471,1.4498870869791347,1.401370783866036,2.421368576868277,1.5905628932656566,1.6241552241775632,1.6097871481375303,1.060679049258246,1.0505766114732655,2.105519839954937,1.5416963920631817,1.3342767425742703,1.4798127623537594,1.174154407516403,1.1999413153942948,4.130346645532874,2.1534078941625068,1.4899587397220944
DHNANT,1.0,1.0203165937980578,0.9127681246655114,0.8040112846553331,0.9692157265708113,0.938987102287222,0.9939228513177131,0.8922760235263774,0.8330316527796079,0.9077111978444773,0.8477064942730878,0.7978765746411044,1.0817996231079106,1.1481691085275436,1.1480243563175492,1.0417250457354403,0.9511083140393441,0.7451245379945051,0.8491969716555232,0.9450665163022054,1.0390981173626177,0.9898406081429588,0.7978765650812447,0.9678313799189746
ASPO6,1.0,0.9513923594248322,1.0137736107752657,0.8663267846213671,1.0993788135948732,1.2162404100513733,1.08486356052725,1.1657991006735684,1.0702237653979347,0.7586260932042974,0.9069591314855902,0.7251909140851454,0.37558545361224965,0.37931532545496177,0.38910829027645305,0.5693861628422059,0.6204640815321698,0.7091901935667527,0.7873398733174185,1.0228965775784369,1.2055210275197146,0.5062829452736441,0.676513872661464,0.7815173574463354
HGYDAS,1.0,0.8750470287311715,1.307953813582651,0.9745714542130622,1.5050283899842563,2.865293828675188,1.1038842413922627,1.286954730612776,2.1152512829745014,0.7704037405629457,0.5691743607831846,0.8281617453112194,1.002750295400269,1.0358528251362273,1.2053370201795057,1.111000839932699,1.3263257710330076,3.5619665462954617,2.303060247575416,3.2380440799428953,3.394119721586241,1.1956570910162514,0.8885064468814513,0.9320265769347564
GGDPR,1.0,1.075987818135102,0.8245285134341462,2.0657689639906627,2.373077973318762,2.032436080367284,1.6827576077247623,1.9239778131289254,1.7355545857893844,1.7147100327478437,1.8477021746062332,1.4049828653889032,0.3710902862219865,0.43984297391856303,0.4054798450450675,1.3953729158977854,1.44787569602912,1.654186261525408,1.426373260861748,1.485470615773795,1.4308278600289916,1.4201498143899556,1.6723538857050804,1.6284554194837082
ASP1DC,1.0,1.0012816386175176,0.9105586420305742,0.9249885538208624,1.0188030515283029,0.9097884636391138,0.9656541176826479,0.9475082132287047,0.8387694246457579,1.0186015035227065,0.885967549627721,0.8674504071659619,0.6598879033994159,0.7236209922672429,0.6816992485170514,1.0163411195679584,1.0320656269173532,1.1457548930705161,1.2011390014822418,1.180413707089002,1.123844758243811,1.4974058489123145,1.2275015738144313,1.2494088859349837
PPNDH,1.0,1.1467950711232056,0.9410160148716311,0.7736391766110673,1.1718962257663204,1.1020924170779773,0.9278918414192271,0.782406214622111,0.9456096073934751,1.0364458413396045,0.8919896693046305,0.9139135671388008,0.6346338691993746,0.6118786198538022,0.647047414624341,1.0421306489746425,0.8425480175664246,1.0211808770172426,0.8059542813278742,0.6775811623088538,0.8799569643096311,0.9568294276830239,1.0593430677614113,1.0008079738017885
ASPK,1.0,1.02720948912017,0.8642907194175383,1.0091367039874442,0.9344483516101123,0.8565866315589549,1.1508140789069583,1.0998176765476777,0.8814544014859504,1.2504316944989582,1.1609057305119919,1.0144981377089821,0.3586382560035703,0.40274051538524924,0.37977713352064796,1.1152941016991103,1.0762550881672284,0.8526539794336292,1.315063622323531,1.0787533686110402,1.0990835023529157,1.3643809160008766,1.5677988311607964,1.3218939026928174
DXPS,1.0,1.0078146251312792,0.9234000502741981,0.8825251879092451,0.6995228701908116,0.6630098074389782,0.7450939985872541,0.618157769157451,0.5647176434156864,1.1842380463086002,0.9992565857491577,0.9891163090170857,0.6937609187584033,0.8009725492350107,0.6993724726976406,0.8008835367554039,0.7075980419253353,0.5970402242255796,0.6859629225427343,0.6438704424701026,0.61794866239192,1.3829137741506985,1.3679327182245518,1.28275594389095
ME2,1.0,1.0588047942057865,1.0704963922757007,1.087751795371775,0.9616562975533037,0.8719838393104081,0.9036555506875312,0.8996583644182145,0.8178776146561417,1.2506817520186218,1.1232644087466952,1.1107168416203066,0.7241738055721428,0.702172894780621,0.7201784061388254,0.8980186838836278,0.8623827334235653,1.030918048800091,1.0603766647189392,0.9711773861296368,0.9835542947564411,1.61050407298866,1.488311395945025,1.472943657501348
DDPGA,1.0,0.7611885700925811,1.1421752358240842,0.813735314884606,0.6846774854974944,0.6868855066671009,1.1005391372614521,1.035480817379416,0.9372868261929704,0.7141185355116461,0.9228985394407532,0.8937245498900301,1.319859363127864,1.0132765449258825,1.0721506084568904,1.2961676461772949,1.0411384389196916,1.3160989915321395,1.365190513101269,1.0233587914680775,1.00706185929572,1.454292134570187,0.8658582430838351,0.9182187755359786
PAPSR,1.0,0.9420177239246827,1.0661246844369603,0.716088657499962,0.49672315728533806,0.47476357568812577,0.6433359276248216,0.5212960030036016,0.5180485843117912,0.8297360641460234,0.6494109209671728,0.7416579207895271,2.188656908176942,1.8671722875936354,1.7544226353726764,1.2083938285997888,1.2264470560158829,1.040986765559248,1.091539064773646,0.941608940960721,0.7914544249924708,2.387701701712038,1.0119789472064318,0.6754474095947678
SADT,1.0,0.9864613605281087,0.8764083911414485,1.6677214894487287,1.664642010556675,1.747504437845686,1.3839878714966791,1.3739259098414909,1.3480163195447792,1.920636797138027,1.8007776386771304,1.5183636665326044,0.3810877982234763,0.41199513975373525,0.3567184678917031,0.9748223262893309,0.8656021936360835,0.9189753631936999,1.0150366897044432,1.138242020693196,1.0572418523335168,2.605322843568705,2.122531880616709,2.1789596690866246
DPCOAK,1.0,0.7439671094330377,1.0332292903885596,1.2347511629860595,0.9429181253993459,0.660466833467814,0.8645806645535596,0.776610613160713,1.2594506527948561,0.5398508822651283,0.8830736494780892,0.7803831829547577,0.5883988420601016,0.5577669055049655,0.7709444175077999,0.8733302503077179,0.6612735322988929,0.6240722299585231,1.043457717111748,0.8039479869205999,0.9927719599582358,0.8903829397213118,1.06942404902214,1.1431266134265285
NH4tpp,1.0,1.1649030920157353,0.9196396814190908,2.9767074805821605,2.915200329139509,2.5755180638340898,1.8100082437312683,1.7921378512050787,1.637610694447898,3.4697871865713337,2.807099338884931,2.1336539853473364,0.5281595088343344,0.4947399760377017,0.4473129970006563,3.180966246826203,2.3597512977345882,2.242430557687805,1.6067683627302671,1.7492999466098915,1.6910536085092347,3.333837028928752,2.4120385177712635,2.052447476754085
PC11M,1.0,1.3481585790371033,1.2185971422734063,2.2435989872268802,2.4666460142254367,2.322921894757224,1.7721447422246217,1.7261935896795406,1.8152517009512494,1.6420249078331575,1.6299083956704856,1.2845917974698333,0.7608280211825911,0.669320286426533,0.6610889126081588,1.8887751496622571,1.5864553185708408,1.7700957786780105,1.6576748723839632,1.7102166257220517,2.0319006266368067,2.4768834496030263,2.3248460118076766,1.7595532032180157
DPOR,1.0,1.1718148919410778,0.9604529120541916,0.5034946201530639,0.6329170742473862,0.632991660226609,0.537942908311333,0.7459166949850246,0.8635256125787288,1.1003405421097,1.071212118644964,1.4626709586033728,1.156500951328792,1.4281363341800148,1.2921667102808747,0.6649084336960055,0.6998272019366717,1.0055794348386775,0.7161570473591193,0.921151231844433,0.9188512270454987,0.3357676543226728,0.5646975986676719,0.628870910092469
ARGSL,1.0,0.8967548207801583,0.9523845365520534,1.4751128019862407,1.6420736328460992,1.4701521812677183,1.5555724118354297,1.7404672632134564,1.4750766556400445,1.154103930114396,1.4433357327037726,0.9151105447240756,0.8643347788786934,0.9408182880810633,0.9230923780101219,1.6592411779665237,1.693827322124068,1.2474044528868973,1.4213502596870684,1.4813357327156123,1.44862480507627,1.4015612873366297,1.2971243845124072,1.2077050568179892
HSK,1.0,0.7066789025199169,0.8402436950615008,0.9668862138601461,0.7850264299351671,0.6644870661311334,1.160605565164194,1.0720603028258204,0.8588786821837118,1.027816782607289,0.8661348962158343,0.7955303717295077,0.7727437475193839,0.8063369394901956,0.6941617831996916,1.2093725419784493,1.1960425621004473,0.6055309532105181,1.100167375177839,0.8733103467053266,0.8735804643762323,1.1807252024492085,0.7158044261672915,0.9218958529966285
MTHFD,1.0,0.8756844694894207,1.011595755742557,0.7828012617521384,0.668896047921186,0.700551913875748,0.9990169744685988,0.858571248902084,0.8534971363334626,1.290244592094512,1.1128291742049694,1.0531122537761286,1.2412604720321911,1.2506330614753598,1.184333660906072,0.8824337361147967,0.8804776996795505,0.616190348672203,0.9707947878448432,0.8781010613246895,0.8936587165663943,1.5019435402191548,1.3292331331744822,1.369552317038745
PMDPHT,1.0,1.2725753184675475,0.8764692073384612,1.122039502406551,1.098506322406236,1.382808980588705,0.7902807635670176,0.9196704629040561,0.9272957609030456,1.0352126683626695,0.9596249256469241,0.7294089053832308,0.8703020024279412,0.7485818994506943,0.818833559726967,1.0419634269460851,0.8370330762230409,0.9714176944593208,0.8443769683141983,0.79931999673696,0.6831244856400174,0.9841074596867913,0.9387084363213807,1.4307425522549935
ARGabcpp,1.0,1.0615140466139845,0.9226547270166591,0.9787661658794208,1.3171018508401262,1.4994208017329462,1.4563439546149979,1.1554450588577796,1.6060333086997292,0.8468520902444172,0.9964668948327513,1.0339397395093861,1.3553433875538754,1.4556355825986684,1.5007834609323483,1.1699430241941617,1.1601855953856735,1.1213005103634528,1.5460989343853455,1.1789603100229729,1.3306666291608353,1.107549510914074,0.8923307216946095,0.7691113622830344
3HAD140,1.0,0.7089811039594751,0.7131723218130676,0.7617927947077537,0.48250929747106186,0.410421215664564,0.6864402757324488,0.5462053899119518,0.43420714355090784,0.7402759751485379,0.500164120992782,0.7126142816020041,1.305047663402603,1.190751339910796,1.1605454900775785,1.0952865898950677,0.9309963047694619,0.3433692019502875,0.7014114113708768,0.6586285504518764,0.6426241733661782,1.113902308569148,0.8015425498178593,0.9745672087915297
ARGOXRum,1.0,0.9712903927838524,1.2164166263092926,1.382664062550261,2.309512300866165,3.0678684413166817,3.242177491868334,4.993830264442155,5.992657861426769,5.510385815929391,8.420042315613626,10.026530358295567,5.516239143960386,7.060578183081074,5.850437214445587,3.1248848024343516,2.5858550422512585,3.7158300676550438,2.6751145560459477,3.1168686591847217,4.019034212750969,0.39810391059807304,0.6824613996090232,1.0716812000187776
DAPE,1.0,0.8326814191110963,0.7633011962740309,1.0143207927978604,0.9334847202695055,0.9734040465075158,1.0769940423871875,0.9975799312295183,0.9026113433919234,1.0101600546432628,1.1248642079857019,0.9188134277073461,0.499670514808647,0.6147762302191351,0.625828964415046,0.8797234137643924,0.9356472461243823,0.717165877465362,0.864743964468823,0.9310916947049864,0.918850089916274,1.497909420282374,1.2127809799125622,1.1714698682917206
BCAROHX2,1.0,1.0927734867323935,0.9819096882898738,1.7998096307376552,2.6837648299808428,2.7226494457113346,2.1361267502663774,2.4561633206723767,2.450982582804123,2.0193659161517035,2.091563972579638,1.7296620644119456,0.9662321936681036,0.9565626437138053,1.0208357349880963,1.5396550550520254,1.3707641751009032,2.0930056219274515,1.662850805906079,2.0584053144342764,2.0989491190274845,2.0983438814863895,1.5730793731853816,1.6645266646635621
HPPK,1.0,1.1176039242272189,1.337715635719472,1.5382941565948685,1.1529085403054682,0.9891151297150385,1.4611413223101606,1.2115125564314577,0.8827106313705616,1.536586090671276,1.4721357192287,1.173919273639181,0.8909050702070201,0.9816697537107225,0.9416279257129507,1.3510418973416747,1.0545108593663237,1.276435734050877,1.4295370724104648,1.3978645614863423,1.572189777076841,1.8341888552199201,1.68293574074345,2.4356961200387652
PANTS,1.0,0.9482980316857721,0.8913505284625065,0.7839852169104026,0.7788736618157803,0.7960593621300155,0.8769267044449381,0.8203271046936317,0.704791921580392,1.0200528523847687,1.04424233087837,0.8614116166287162,0.8283885529726916,0.8255688965365344,0.8288869518606133,0.772550253022388,0.7704639521128474,0.6250365798092071,0.8862480279643286,0.8543611160263742,0.8838419843035079,1.037797333710618,1.039417553456055,1.0129530934993705
AHCi,1.0,1.0043137073881443,0.8373260534811564,1.4806063880213838,1.9151948224369324,1.6456334422648144,1.3228850893727573,1.4570530980968357,1.3794203569830532,1.3465555080065352,1.319345726523988,0.9553291230764049,0.5223325967802309,0.6096589407478518,0.5291460111610748,1.5441127920968736,1.4766952863099538,1.5296094684976143,1.320931237973137,1.544832908171601,1.5847457805411334,1.5681198499023563,1.3736698664370428,1.270193010878232
G6PDH2r,1.0,1.0702639389288866,1.3072536798821395,0.9539796719264668,1.2438544645698661,1.4006546750961484,1.865340792087924,2.3859463623780632,2.708312213529693,3.6163863227242716,4.2000073163789775,4.974148877524598,8.67840598839917,9.750716217274698,8.794605928031574,2.924827099223973,2.938915202659859,3.1076426777700283,2.1321045475102864,2.543244213114298,2.669623954214542,0.4330255148544793,0.5993660223175854,0.7972662107292589
ALAD_L,1.0,0.933860218893973,0.9899893700451563,1.0800905563796779,1.104016386011882,1.2276551499420798,0.9138860084291859,0.9147219396703644,1.1233029359287292,0.9110493794386353,1.01709448344676,0.95164961131995,0.8004960990711572,0.742799018547462,0.7317509208574513,0.7816066799229361,0.7079516638848575,0.7413739047294333,0.6113006393625732,0.643378347904573,0.712632726400812,0.8495787967617984,0.8648405874289828,0.981751660868919
GTPCII,1.0,0.9455011357625493,1.0353612857919268,0.9087477825751433,0.8390220592558292,0.7163778206356711,0.7676596150387882,0.763971866935809,0.6359444609226692,0.7167447236179233,0.6611450964995121,0.689889846824547,0.9193791829711452,0.9027017022718036,0.8858994662263531,1.1009313624255266,1.0439100276090885,1.077324134777357,0.8302859534704758,0.8203547334827624,0.8662457236170171,0.960522177426535,0.9565704995292752,0.9427840394587947
GLCBRAN3,1.0,1.074660604306301,0.9798108501947317,0.9527794861989903,1.2146822309872929,1.385904366068325,0.7921501925486181,0.9091807527140595,0.9875704622730148,0.533201263287542,0.5669449190564111,0.6300088438246357,0.4798007727984536,0.49589797552355486,0.48057137772031966,0.5509377342834532,0.5433521999200533,0.6840051152066514,0.5338826779033781,0.6661570134964778,0.7121651089220001,0.6271966218650827,0.5399784765275414,0.6436619826229741
DB4PS,1.0,0.9455011357625493,1.0353612857919268,0.9087477825751433,0.8390220592558292,0.7163778206356711,0.7676596150387882,0.763971866935809,0.6359444609226692,0.7167447236179233,0.6611450964995121,0.689889846824547,0.9193791829711452,0.9027017022718036,0.8858994662263531,1.1009313624255266,1.0439100276090885,1.077324134777357,0.8302859534704758,0.8203547334827624,0.8662457236170171,0.960522177426535,0.9565704995292752,0.9427840394587947
DXPRIi,1.0,1.1602244130362718,0.945953402238738,0.979429735902324,1.6890458252569713,1.7393338090001447,0.7596220370682726,0.9727377001194342,1.132948718708357,1.0467617108454097,1.0415514728907271,0.853603154613414,0.702382785197679,0.601253816757204,0.6162693255115573,0.4531695866804455,0.5196788040678882,0.6948709324504075,0.6888589504792456,0.812634712946089,0.8839341710981712,0.8632187144044002,0.983469448738036,1.0701630957447084
FBA3,1.0,1.1403224528198086,0.9218205003787985,0.9223941901744502,1.024900425435373,0.9784551198198245,0.8613745458206088,0.9111036917698414,0.8317762750731865,1.2787088602079146,1.0770027087915244,1.00668538132897,0.7410724050046374,0.8066869615015442,0.6933536937467085,0.8948924323920994,0.7353499922569695,1.0437720206331416,0.7634193551004377,0.7961050349913941,0.7723346531366362,1.3379011940892318,1.1744395457019967,1.0508918576006923
RBFSa,1.0,0.9351990027261492,0.8044886444653965,0.7567011447075329,0.7095486592869807,0.7199754693250514,0.7297154782475664,0.7190063649852152,0.6533049090834754,0.9471974039289056,0.8984314520285226,0.9066210686968804,0.4689282945012441,0.5155221250743115,0.49250018499253234,0.49534912078285237,0.4661575887337144,0.6069889307969868,0.6705803701220068,0.6659310899396528,0.6652474651877227,0.7630194669670053,0.9103123491358056,0.9850575381053572
GLUTRS,1.0,0.9897267107395489,0.9224091853909921,1.8506506169701453,2.3375727862130846,2.0740578827145737,1.752685927034656,1.9465771757503179,1.8324900160291557,1.6651398620396758,1.6802206046257033,1.4370855688270174,0.5406654196907487,0.6119646079123964,0.6088157708772873,1.7720518926513955,1.850199831441658,2.1992458170338716,1.94121456692606,2.3546964529363716,2.3847035718514578,2.2419665298721814,2.026341742124352,1.9176547841264615
MPOMMM,1.0,1.1638641468531665,1.0321133040595805,1.3448203510046535,1.5315825601374906,1.3710225648082184,1.1324249776585003,1.2979764005888512,1.2492260274929203,1.2012730544122376,1.2012597116298394,1.0081819609772418,0.6639586227726719,0.7797048464749823,0.6585013716394721,1.094350315300904,1.0166432702690036,1.220421359894957,0.8409923989951774,1.0045878037999003,0.9647511013008822,1.2063252731220706,1.2200820796488423,1.090952704577935
METAT,1.0,0.9867897075245335,0.7759762834983545,1.5202873693561803,1.6893525007849632,1.5919892553336752,1.3787359783372422,1.4925858592084864,1.3982640182725536,1.0055433013949602,0.956316816907453,0.7519549384498413,0.7739175358576538,0.7946033146140526,0.7379551680077744,1.4414315782573135,1.2663388142525325,1.273315372939093,1.0390430881846107,1.0526693954653672,1.0478256778648163,1.0862671865982505,0.9987857764669229,0.8171961228499625
EAR160y,1.0,1.0306416314847229,0.8463574033586797,1.8601316136508854,2.098921125633682,1.7884628300796526,1.8051361799211927,2.1032679646390355,1.664860460745392,1.5283725099250718,1.469333860908351,0.9671674189119825,0.2822227643198349,0.3891712362592879,0.3513142364949013,1.831339563459177,1.5409709635553555,1.4832082945495675,1.4751312701854555,1.562616893297243,1.4732504771054622,1.450299601889968,1.6347874829976907,1.522662543526672
DHORTS,1.0,1.0558204613306965,0.9370895282836015,0.6682311428516059,0.6756492656698411,0.6894712135907202,0.628584699131753,0.7367138764494473,0.715961828789592,1.1419767638726814,1.1668070119202372,1.2636297662815226,1.2237181458443864,1.3891063740652196,1.1996509386227205,0.5845085651170089,0.5954390368738682,0.5813434579270071,0.5566186094926224,0.6157452047616742,0.6227507658055338,0.7736631210918541,0.938132816243363,1.0218720673481045
PDX5PS2,1.0,1.0054472435695871,0.9289185971059726,1.3548676327133298,1.4561595435255732,1.482166566768517,1.2812525334262495,1.3003712591779988,1.1458399444346097,1.257213494622539,1.0937031959134533,0.9677936671288511,0.7646195231507776,0.7365858635656815,0.8432558230190605,1.2928044062210553,1.209515425696852,1.385398883398459,1.31688870509923,1.2678957530759731,1.2059210892587053,1.415442646615736,1.4694997181876939,1.3528835386717313
KARI_23dhmp_1,1.0,1.0061160136372902,0.7388018960039722,2.1727237863643367,2.7239856955431905,2.167798917888605,2.122425450581237,2.4841583074653553,1.9824686199896664,1.6006105110545097,1.4477405690640852,0.9914788984926027,0.5028310364605221,0.5887539556096795,0.5252515366292207,2.8981626085045713,2.9422590248849816,3.0352253695635385,2.2244080821502314,2.4523205083070225,2.317303573086303,1.8498910507433974,1.3800364922423116,1.1482897870277433
ARGDC,1.0,0.9073683820259245,0.9459898424523547,1.2687976102212062,1.701949727048989,1.715530223209713,1.208664697023733,1.5113451637447377,1.5266678573134833,0.874541715658687,0.8540452768887065,0.8187738820681685,1.0101864779470817,0.9829274633535546,1.0077118890774002,1.4149876516863145,1.5465372655164162,1.5695620523471252,0.9974228177387414,1.2343705072737818,1.4464652062502952,1.174083386092364,0.869803744588524,0.7657745592869128
GAPDi_nadp,1.0,1.0642177003993407,0.7204800958546465,2.376395167332091,2.711566183918373,2.3421732019492865,1.7134405932531613,1.9647217611600298,1.6371283566807509,1.2874890367058744,1.1574826949990733,0.7815547440285973,0.36658151438770253,0.4136976882578793,0.392413723109957,2.020421517925924,1.7053639689760842,2.0635344075109456,1.5928889926523218,1.9339718077123267,1.9137117171523401,3.1119080726913855,1.385718539491212,1.1767751977475382
NTD7,1.0,1.1052614818296385,0.9227079313959524,0.8613098990834048,0.9033735626698424,0.8809261077785692,0.722968314409542,0.7271712110216357,0.6882605143919653,0.6593822939713199,0.6152855957506659,0.6093139631966878,0.9422736027278168,0.9772017007701268,0.9656898003714338,0.9117266666465853,0.8049295067120192,0.9497375084489371,0.7383086103930443,0.7571665309583321,0.7679200038291972,0.7805611716224954,0.7394747056846646,0.8239356669785166
AIRC3,1.0,0.8443436242526591,0.9868394038898425,1.0892269190789774,1.1548016579271119,1.1775180119927464,1.1038842413922627,1.286954730612776,1.199998323894571,0.8231711200001501,0.7138797067691874,0.8799218543277944,0.6685001971553958,0.7330650760161787,0.665932055122933,0.8596064894332854,0.8924043764997494,0.9117398102444205,1.2521492602637634,1.0824585398571513,1.1229926981683218,1.4373324601229143,0.878053429921966,0.9423824278012095
UMPK,1.0,0.8579080178469258,0.8343340766830492,1.0856215882789664,1.0011186961461676,0.8953788205645794,1.1785753315210958,1.173392438552381,1.0322759461177484,1.0493687488334582,0.9550251987783306,0.9152177288580017,0.5128611527847107,0.5348648339859113,0.4913498675993833,1.0851718451729742,0.9418679768439479,0.6873227935717354,0.9819023890615157,0.8962933636020766,0.9009954366286423,1.2897594873428035,1.1511901120423185,1.1823109142789245
ASPOb,1.0,0.9513923594248322,1.0137736107752657,0.8663267846213671,1.0993788135948732,1.2162404100513733,1.08486356052725,1.1657991006735684,1.0702237653979347,0.7586260932042974,0.9069591314855902,0.7251909140851454,0.37558545361224965,0.37931532545496177,0.38910829027645305,0.5693861628422059,0.6204640815321698,0.7091901935667527,0.7873398733174185,1.0228965775784369,1.2055210275197146,0.5062829452736441,0.676513872661464,0.7815173574463354
RBFSb_1,1.0,1.031704935411819,1.117482256980525,0.7266321463402059,0.5567505212995786,0.5591278085060011,0.5579808746895061,0.5149081308677843,0.6869404045371835,0.7395515658074602,0.7868551084876283,0.7182989314364049,0.9304260233136272,0.959310257628758,0.8445825363307646,0.5571063484612192,0.5906605160688276,0.5769595558543263,0.54969900517659,0.5167059031868022,0.5025574785975746,0.908891994212242,0.8910224901175662,0.8541877414373805
SUCDum,1.0,0.849362449810012,0.8856251064935184,1.311923110816551,1.322633803161932,0.9510722405600337,1.20771111596344,1.3710164286916595,1.067795119214426,0.707488788161527,0.9661864639204807,0.693983616412494,0.711270365192684,0.7401137786745817,0.666956566059365,1.237945630335503,1.4217380945761944,1.1233300139057123,1.3364285382018721,1.4169583269454984,1.4417756423537151,1.2431115663283192,0.8696106088318434,1.1040930220387113
FBP,1.0,1.0840411743066485,1.0850556477977678,1.662074059985533,1.8951361987025146,1.8316404282468204,2.13138597069824,2.2948659581311937,2.123613388336504,3.0785639566197918,2.867268991905302,2.7919304708306303,2.921596274835636,3.2038554009589086,2.840215995582543,1.9409557862541562,1.7265089319037068,1.9465926910465812,1.640231461270294,1.834708847013458,1.74128608806395,2.512694414177749,1.8237294583014665,1.6441017526506725
CITCIb,1.0,0.9105551642576779,0.9426869199339909,0.9151650436167632,0.7346668662043339,0.6646010533447467,0.7078341698378198,0.7351123361228712,0.6561641759225753,0.851528551222723,0.8917973226890824,0.8504857616189611,0.7547859865239631,0.7727839186909202,0.7348128134130458,0.7409973840866608,0.7863770617921784,0.6038256116574642,0.8970948502428485,0.820249413027417,0.8721201976992516,1.1911420624835938,1.1590081848589664,1.1606853446561682
MNabc_1,1.0,0.7709224392699758,0.8342845201493839,3.126023097974098,2.578343686567984,2.045724226566017,2.7946160324850253,2.076589248881447,1.8106091134914855,2.328647398447512,1.908432822926377,1.4965422839147549,1.1737879713230028,1.0549069733537046,1.216049839405019,1.3080968313947652,1.2707952227261277,1.4697353237083077,2.517908838848135,2.186825909933638,2.0914919157028717,3.4260387026939174,2.815497410406187,2.4426300380652837
TMPK,1.0,0.9424583344146783,0.9815338155486162,1.24595354262003,0.9377801669405452,0.814291689256811,1.2066652520004453,1.0052097052372786,0.8352913426654655,0.9204503371674396,0.8413915677545739,0.7275634686392889,0.6858140204191042,0.735442653706836,0.6823118354555032,1.4283175387725868,1.4212048092671423,1.530990099217983,1.4010944348645047,1.2089610985819146,1.078656924596425,1.2494083190603185,1.0356073718416237,1.122440608759117
AGPR,1.0,0.9799794025040236,0.8076810596393224,0.9869490321611434,1.4295188181441234,1.398302638718761,0.9527843837452317,1.2821639506678468,1.246338782854844,0.6979685193963915,0.702149803561855,0.5805366778533889,0.959800326560305,0.961604632569853,1.0511132095743863,0.7340014672679491,0.8610511365913772,0.850804965241955,0.7228824362191628,0.8191606796112793,0.8742429583487829,0.5290262272466265,0.6325263139170273,0.5172041419557238
IPMD,1.0,0.9886029581321393,1.0454082379191891,0.9303591655058799,0.8451764282286827,0.7687802650753125,1.0349880456202953,0.9234706538638345,0.8932719525503879,1.2607924756671345,1.2700707662292796,1.3641741498976994,2.3461278230114444,2.6998736788964286,2.698089577684258,1.1446297926717823,1.1192831195864414,0.9589474666195327,1.0001004627492933,0.8687946600150049,0.812909315976717,0.8367771765725529,0.8748469575596401,0.8010350798930308
CDPMEK,1.0,0.9623962707069619,0.8813544604410743,0.7577178152464641,0.7842059398776842,0.8738227012851831,0.8847587731161549,0.8749157537884543,0.8064781696408,0.9631716605258304,0.927457470009654,0.8943360613737867,0.6863192746911552,0.6566116735042092,0.6608743428882498,0.6323353201444258,0.6855481298623571,0.6606739343623871,0.8090099388467346,0.8144425609451963,0.9059472543022319,1.0481723213156626,1.0790424528038636,1.2708857468501662
DVOCHR_1,1.0,0.9852494842331605,0.9271980178331932,0.9803071381516402,0.9565338974675278,0.82991397664686,0.9124284418066497,0.8460283215155033,0.7771205714498617,1.220671085471476,1.0494628440064568,0.9097581788842386,0.7026930275773358,0.7223492171756817,0.7471696778279145,0.9323654237615177,0.8627117571488615,0.9653944157055685,0.893483855014041,0.8763068784814003,0.8281159243321777,1.3660979486690499,1.2731551761269595,1.172961837081694
H2CO3_NAt_syn,1.0,0.9891380879692805,1.0840281329812074,0.8664305031818751,0.975816005298478,1.1052612241988786,1.3315033469882311,1.3767188137267674,1.3007685987853081,1.370033051984532,1.50098908767682,1.245065895660106,1.0553420941678158,0.9811626923570386,1.1632622207814662,1.346913426286892,1.1097372181177638,1.327571833781582,1.4371258554761652,1.318291982403057,1.559923709415174,1.189875382590141,1.0975667865305947,0.9687427747340319
HEMEOS,1.0,1.0558466208013397,1.189749799162251,0.8177980744165423,0.9690707487247576,1.0577197783889165,0.885061457401619,1.117206052493447,1.2876070829256092,1.0764659154520124,1.5122189524784464,1.9655917683470472,1.154664103901523,1.7400283540965258,1.5314702753596519,0.4649812935366393,0.706779889286231,0.9959372199650904,0.8292649190423713,1.0220524542153326,0.9966101421023611,0.15834005932121828,0.5317294098264237,0.9080576277887257
PMANM,1.0,1.1354096575570296,1.0039470211556525,1.0856177821063393,1.4200971981259103,1.265348392323561,0.9056502179174499,0.9374597090931774,1.065846587314713,1.0474517408004587,0.9260614017197958,0.8707599370169518,0.6256632599515664,0.6763432640292113,0.6647776107329357,0.7955592352262845,0.8141628688995847,1.0659335894042847,1.0153719480709864,1.003055314966334,1.0533791399596086,1.072359014943626,1.0975667870160408,1.049663750980792
RPE,1.0,1.0075842087385012,0.8594120580186217,1.2058055185561656,1.263156927793365,1.120852308408553,1.0425983066429356,1.115416297544084,1.0551726204091814,1.1647598237295231,1.216495772355743,1.0150769250172367,0.524201332591286,0.5883282550157114,0.5290011057792807,0.918691804610631,0.8648739485060573,0.707873366687779,0.971365790120718,1.0527496615636465,1.02614789800255,1.3978727687452583,1.2704423225391583,1.3461778963285775
