,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,L_T12_A,L_T12_B,L_T12_C,L_T16_A,L_T16_B,L_T16_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
HGYDAS,5.1170000000000014e-08,0.0,0.0,5.6486912560788916e-08,1.4172840321903982e-07,5.1170000000000014e-08,0.0,0.0,5.1170000000000014e-08,7.230386505687606e-08,1.4313444148805432e-07,5.754003197859169e-08,8.007964642138629e-08,7.76639414813925e-08,8.08867933481999e-08,1.4151936120787258e-07,2.76e-07,1.17537757481505e-07,0.0,0.0,0.0,9.123179466110689e-08,0.0,5.1170000000000014e-08,5.1170000000000014e-08,0.0,5.1170000000000014e-08,1.963528224106189e-07,8.684254535697058e-08,7.154675024065523e-08
GGDPR,0.00010008011,0.00010008011,0.00010008011,0.0001104791171124,0.0001054304180107,0.0001000801100026,0.00010008011,0.0001000801100035,0.00010008011,0.0001414144766135,0.0001330528638809,0.0001125388456091,0.0001566226269809,0.0001518979051493,0.0001582012737118,0.0002767886112334,0.0005394842131248,0.0002298845358198,0.00010008011,0.00010008011,0.00010008011,0.0001020120293262,0.00010008011,0.00010008011,0.00010008011,0.00010008011,0.00010008011,0.000227252592102,0.0001698497457886,0.0001399336844679
ASP1DC,1.904000000024775e-07,1.9039999999553858e-07,1.904000000024775e-07,2.101838606934297e-07,2.005788321921159e-07,1.9039999999553858e-07,1.904000000024775e-07,1.9039999999553858e-07,1.9039999999553858e-07,2.6903763742365055e-07,2.531298704926931e-07,2.1410244456867186e-07,2.9797077737842015e-07,2.88982107840563e-07,3.009741147844059e-07,5.265836696037232e-07,1.026355728226202e-06,4.373497952742335e-07,1.904000000024775e-07,1.904000000024775e-07,1.9039999999553858e-07,1.9407543001209414e-07,1.9039999999553858e-07,1.9039999999553858e-07,1.904000000024775e-07,1.904000000024775e-07,1.904000000024775e-07,4.323425857212425e-07,3.2313505248677895e-07,2.6622046601442826e-07
PPNDH,0.0018515664,0.0018515664,0.0018515664,0.0020439567976801,0.001950551608374,0.0018515664,0.0018515664,0.0018515664,0.0018515664,0.0026162870261763,0.0024615901419952,0.0020820635111683,0.0028976506280578,0.0028102392913526,0.0029268569233392,0.0051208226336126,0.0099809127143486,0.0042530576995134,0.0018515664,0.0018515664,0.0018515664,0.0018873085360941,0.0018515664,0.0018515664,0.0018515664,0.0018515664,0.0018515664,0.0042043645220719,0.0031423634761274,0.0025888911232126
ASPK,0.00582838816,0.00582833699,0.00582833699,0.0064339975056528,0.0061400630890361,0.00582838816,0.00582838816,0.00582833699,0.00582838816,0.0082355870826604,0.007748629937537,0.0065539503832332,0.0091212675993627,0.0088461128979691,0.0092132036085795,0.0161194013929006,0.0314180649909736,0.0133878380703176,0.00582833699,0.00582838816,0.00582833699,0.0059408977858087,0.00582833699,0.00582838816,0.00582838816,0.00582833699,0.00582838816,0.0132346411253325,0.009891578329936,0.0081493498532169
DXPS,0.0008828562500202,0.0008828562500223,0.0008828562499877,0.0009745910454858,0.0009300539685764,0.0008828562499996,0.0008828562499978,0.0008828562500452,0.0008828562499812,0.0012474871832053,0.0011737252532788,0.0009927609313581,0.001381645814753,0.001339966701905,0.0013955718399435,0.002441689516091,0.0047590576122828,0.0020279254212142,0.00088285625,0.0008828562499973,0.00088285625,0.0008998986678367,0.0008828562500195,0.0008828562500218,0.0008828562500201,0.0008828562500215,0.0008828562500196,0.0020047077412883,0.0014983287851145,0.0012344243818165
ME2,0.00592232065,0.0059221671399995,0.0059221671399994,0.0065377467099632,0.0062392467849708,0.0059223206499924,0.0059223206499996,0.0059222183100257,0.0059223206499996,0.0083684775669424,0.00787357779302,0.0066596338462365,0.0092684097949131,0.0089888255808854,0.0093618168422239,0.016379329232012,0.0319246863122811,0.0136037872203916,0.0059221671400121,0.0059223206500013,0.0059221671400013,0.0060366956809158,0.0059222183099993,0.0059223718199994,0.00592237182,0.0059222183099995,0.0059223206499997,0.0134482107881013,0.0100510815595062,0.0082807593792809
3PGtcx,3.723488812940917,3.723427715960855,3.723427715959299,4.110616373673266,3.922910141003218,3.2662387476652284,3.723488812939821,3.687873103019092,3.723570275579072,5.261549583013435,4.950511345484126,4.187143062194771,5.827369178666057,5.651584639628172,5.886097796161118,10.298253078279044,20.07215916457,8.55317126779929,2.913556512290437,3.273901716749213,3.111121520119935,3.7955424112933223,3.723458264450677,3.723600824070795,3.723600824070907,3.723458264450831,3.7235295442608094,8.455429254616238,6.319464011252144,5.206400980176722
PAPSR,0.00136588387,0.0013658838699999,0.00136588387,0.00150780853494,0.0014389043673943,0.0013658838699999,0.00136588387,0.0013658838699999,0.0013658838699999,0.0019300113937823,0.0018158928945255,0.0015359195145366,0.0021375707907421,0.0020730882343181,0.0021591160119274,0.0037775847716735,0.0073628294855678,0.0031374423892898,0.00136588387,0.00136588387,0.0013658838699999,0.0013922505221331,0.0013658838699999,0.0013658838699999,0.00136588387,0.00136588387,0.00136588387,0.0031015218705082,0.0023180932564555,0.001909801682717
SADT,0.00136588387,0.0013658838699999,0.00136588387,0.00150780853494,0.0014389043673943,0.0013658838699999,0.00136588387,0.0013658838699999,0.0013658838699999,0.0019300113937823,0.0018158928945255,0.0015359195145366,0.0021375707907421,0.0020730882343181,0.0021591160119274,0.0037775847716735,0.0073628294855678,0.0031374423892898,0.00136588387,0.00136588387,0.0013658838699999,0.0013922505221331,0.0013658838699999,0.0013658838699999,0.00136588387,0.00136588387,0.00136588387,0.0031015218705082,0.0023180932564555,0.001909801682717
DPCOAK,1.904000000024775e-07,1.9039999999553858e-07,1.904000000024775e-07,2.101838606934297e-07,2.005788321921159e-07,1.9039999999553858e-07,1.904000000024775e-07,1.9039999999553858e-07,1.9039999999553858e-07,2.6903763742365055e-07,2.531298704926931e-07,2.1410244456867186e-07,2.9797077737842015e-07,2.88982107840563e-07,3.009741147844059e-07,5.265836696037232e-07,1.026355728226202e-06,4.373497952742335e-07,1.904000000024775e-07,1.904000000024775e-07,1.9039999999553858e-07,1.9407543001209414e-07,1.9039999999553858e-07,1.9039999999553858e-07,1.904000000024775e-07,1.904000000024775e-07,1.904000000024775e-07,4.323425857212425e-07,3.2313505248677895e-07,2.6622046601442826e-07
PC11M,0.0,0.0,0.0,1.4692804952729757e-07,1.4172840321903982e-07,5.1170000000000014e-08,0.0,0.0,5.1170000000000014e-08,7.230386505687606e-08,1.4313444148805432e-07,5.754003197859169e-08,8.007964642138629e-08,7.76639414813925e-08,8.08867933481999e-08,1.4151936120787258e-07,2.76e-07,1.17537757481505e-07,0.0,0.0,0.0,9.123179466110689e-08,0.0,5.1170000000000014e-08,5.1170000000000014e-08,0.0,5.1170000000000014e-08,1.963528224106189e-07,8.684254535697058e-08,7.154675024065523e-08
ARGSL,0.0023249376,0.0023249376,0.0023249376,0.0025665144991301,0.0024492293525358,0.0023249376,0.0023249376,0.0023249376,0.0023249376,0.0032851665916759,0.0030909199242943,0.0026143635695178,0.0036384635716198,0.0035287046651219,0.0036751367441598,0.0064300114129404,0.0125326314259684,0.0053403938203719,0.0023249376,0.0023249376,0.0023249376,0.0023698175654765,0.0023249376,0.0023249376,0.0023249376,0.0023249376,0.0023249376,0.0052792517521764,0.0039457396712942,0.0032507666560935
HSK,0.00253406957,0.0025340184,0.0025340184,0.0027973767094693,0.0026696293934252,0.00253406957,0.00253406957,0.0025340184,0.00253406957,0.0035806727425056,0.0033689532671591,0.0028495298826221,0.003965749368239,0.0038461174671537,0.0040057213531083,0.0070084015400177,0.013659962283965,0.0058207710486597,0.0025340184,0.00253406957,0.0025340184,0.00258298656236,0.0025340184,0.00253406957,0.00253406957,0.0025340184,0.00253406957,0.005754209311384,0.0043006654596529,0.0035431784760061
MTHFD,0.00464556375,0.0046453590699995,0.0046453590699994,0.0051283825329773,0.0048943758663538,0.0046455637499924,0.0046455637499997,0.0046454614100257,0.0046455637499996,0.0065645663961564,0.006176243990032,0.0052239940469117,0.00727046069271,0.0070511563882114,0.0073437177554974,0.0128483818143839,0.0250425738781734,0.0106712556766255,0.0046453590700121,0.0046455637500013,0.0046453590700014,0.0047353447694339,0.0046454614099993,0.0046456660899994,0.00464566609,0.0046454614099995,0.0046455637499997,0.0105492664924055,0.0078843359025777,0.0064956480641524
PMDPHT,2.546600000000001e-07,2.546600000000001e-07,2.546600000000001e-07,3.376078262354128e-07,3.221797492053333e-07,2.546600000000001e-07,2.546600000000001e-07,3.058300000000001e-07,2.546600000000001e-07,5.225112603684027e-07,4.065898544747832e-07,3.439020515929782e-07,5.389611313406651e-07,5.319225674222376e-07,5.323410042707483e-07,8.458250193121685e-07,1.6487507864886853e-06,7.70684890598803e-07,2.546600000000001e-07,2.546600000000001e-07,2.546600000000001e-07,3.117336594537789e-07,3.058300000000001e-07,3.058300000000001e-07,3.058300000000001e-07,3.058300000000001e-07,2.546600000000001e-07,6.944502783077343e-07,5.190356780637543e-07,4.27616623531358e-07
3HAD140,0.0040557163947299,0.0040557163947299,0.0040557163947299,0.0044771330342089,0.0042725360196909,0.0040557163947299,0.0040557163947299,0.0040557163947299,0.0040557163947299,0.0057307791853335,0.0053919273410857,0.0045606029128173,0.0063470849105999,0.0061556169776321,0.0064110590951618,0.0112167753258253,0.0218624356814602,0.0093160017591858,0.0040557163947299,0.0040557163947299,0.0040557163947299,0.0041340068450965,0.0040557163947299,0.0040557163947299,0.0040557163947299,0.0040557163947299,0.0040557163947299,0.0092093430306297,0.0068831099269952,0.0056707705284478
DAPE,0.00238923279,0.00238923279,0.00238923279,0.0026374903985948,0.0025169617796663,0.00238923279,0.00238923279,0.00238923279,0.00238923279,0.0033760165182259,0.003176398039409,0.0026866627152804,0.0037390837803709,0.0036262895366031,0.0037767711343653,0.0066078307253801,0.0128792161767731,0.0054880802078928,0.00238923279,0.00238923279,0.00238923279,0.0024353538924031,0.00238923279,0.00238923279,0.00238923279,0.00238923279,0.00238923279,0.0054252472810301,0.0040548574737919,0.0033406652666193
BCAROHX2,3.99516e-05,3.99516e-05,3.99516e-05,4.410284416383846e-05,4.208742264771864e-05,3.99516e-05,3.99516e-05,3.99516e-05,3.99516e-05,5.645212224362497e-05,5.311419818211016e-05,4.492507996083454e-05,6.252315813892235e-05,6.063706711917139e-05,6.31533479212418e-05,0.0001104929628929,0.0002153600499547,9.1769034039439e-05,3.99516e-05,3.99516e-05,3.99516e-05,4.072281486130723e-05,3.99516e-05,3.99516e-05,3.99516e-05,3.99516e-05,3.99516e-05,9.071837209835292e-05,6.780337375578552e-05,5.5860995640308016e-05
HPPK,7.627899999999507e-07,7.627900000008181e-07,7.62789999998975e-07,8.420490918940753e-07,8.03568946461097e-07,7.627899999999507e-07,7.627900000008181e-07,7.627899999999507e-07,7.627900000008181e-07,1.0778320349170087e-06,1.01410154365054e-06,8.577479185641031e-07,1.1937454268869108e-06,1.157734569524893e-06,1.2057775473527172e-06,2.109625826376537e-06,4.111837636177652e-06,1.7521326173395846e-06,7.627899999990834e-07,7.627899999999507e-07,7.627899999990834e-07,7.775146914776627e-07,7.627899999998423e-07,7.627899999990834e-07,7.627900000008181e-07,7.627899999990834e-07,7.627899999990834e-07,1.7320724840294696e-06,1.2945598040420888e-06,1.066545741957789e-06
PANTS,1.904000000024775e-07,1.9039999999553858e-07,1.904000000024775e-07,2.101838606934297e-07,2.005788321921159e-07,1.9039999999553858e-07,1.904000000024775e-07,1.9039999999553858e-07,1.9039999999553858e-07,2.6903763742365055e-07,2.531298704926931e-07,2.1410244456867186e-07,2.9797077737842015e-07,2.88982107840563e-07,3.009741147844059e-07,5.265836696037232e-07,1.026355728226202e-06,4.373497952742335e-07,1.904000000024775e-07,1.904000000024775e-07,1.9039999999553858e-07,1.9407543001209414e-07,1.9039999999553858e-07,1.9039999999553858e-07,1.904000000024775e-07,1.904000000024775e-07,1.904000000024775e-07,4.323425857212425e-07,3.2313505248677895e-07,2.6622046601442826e-07
AHCi,0.0001012058500044,0.0001012058500049,0.0001012058499972,0.0001127163713111,0.0001077501675821,0.0001016152100002,0.0001012058499995,0.0001012058500104,0.0001016152099958,0.0001435835925652,0.0001356945697726,0.0001142650465689,0.0001590250163735,0.0001542278233937,0.0001606278775122,0.0002810341920696,0.0005477605413679,0.0002334106685443,0.00010120585,0.0001012058499994,0.00010120585,0.0001038893546637,0.0001012058500043,0.0001016152100048,0.0001016152100044,0.0001012058500047,0.0001014105300043,0.0002313796402193,0.0001724550221493,0.0001420800869769
GTPCII,2.546600000000001e-07,2.546600000000001e-07,2.546600000000001e-07,3.376078262354128e-07,3.221797492053333e-07,2.546600000000001e-07,2.546600000000001e-07,3.058300000000001e-07,2.546600000000001e-07,5.225112603684027e-07,4.065898544747832e-07,3.439020515929782e-07,5.389611313406651e-07,5.319225674222376e-07,5.323410042707483e-07,8.458250193121685e-07,1.6487507864886853e-06,7.70684890598803e-07,2.546600000000001e-07,2.546600000000001e-07,2.546600000000001e-07,3.117336594537789e-07,3.058300000000001e-07,3.058300000000001e-07,3.058300000000001e-07,3.058300000000001e-07,2.546600000000001e-07,6.944502783077343e-07,5.190356780637543e-07,4.27616623531358e-07
GLCBRAN3,0.0008562428,0.0008562428,0.0008562428,0.0009452122762244,0.0009020177568023,0.0008562428,0.0008562428,0.0008562428,0.0008562428,0.0012098820376611,0.0011383436400846,0.0009628344360648,0.0013399964955023,0.0012995737876307,0.0013535027246332,0.0023680854816267,0.0046155971771195,0.0019667941874474,0.0008562428,0.0008562428,0.0008562428,0.0008727714790077,0.0008562428,0.0008562428,0.0008562428,0.0008562428,0.0008562428,0.0019442763978648,0.0014531620909825,0.001197213010689
DB4PS,5.093200000000001e-07,5.093200000000001e-07,5.093200000000001e-07,6.752156524708256e-07,6.443594984106665e-07,5.093200000000001e-07,5.093200000000001e-07,6.116600000000001e-07,5.093200000000001e-07,1.0450225207368057e-06,8.131797089495664e-07,6.878041031859564e-07,1.0779222626813302e-06,1.0638451348444752e-06,1.0646820085414966e-06,1.691650038624337e-06,3.2975015729773705e-06,1.541369781197606e-06,5.093200000000001e-07,5.093200000000001e-07,5.093200000000001e-07,6.234673189075577e-07,6.116600000000001e-07,6.116600000000001e-07,6.116600000000001e-07,6.116600000000001e-07,5.093200000000001e-07,1.3889005566154686e-06,1.0380713561275089e-06,8.55233247062716e-07
DXPRIi,0.0008826027800202,0.0008826027800223,0.0008826027799877,0.0009743112382212,0.0009297869480061,0.0008826027799996,0.0008826027799978,0.0008826027800452,0.0008826027799812,0.0012471290268505,0.0011733882741387,0.0009924759074788,0.0013812491411556,0.0013395819944739,0.0013951711681532,0.0024409885015808,0.0047576912762196,0.0020273431992992,0.00088260278,0.0008826027799973,0.00088260278,0.0008996403049205,0.0008826027800195,0.0008826027800218,0.0008826027800201,0.0008826027800215,0.0008826027800196,0.0020041321852211,0.0014978986115758,0.0012340699758212
RBFSa,5.093200000000001e-07,5.093200000000001e-07,5.093200000000001e-07,6.752156524708256e-07,6.443594984106665e-07,5.093200000000001e-07,5.093200000000001e-07,6.116600000000001e-07,5.093200000000001e-07,1.0450225207368057e-06,8.131797089495664e-07,6.878041031859564e-07,1.0779222626813302e-06,1.0638451348444752e-06,1.0646820085414966e-06,1.691650038624337e-06,3.2975015729773705e-06,1.541369781197606e-06,5.093200000000001e-07,5.093200000000001e-07,5.093200000000001e-07,6.234673189075577e-07,6.116600000000001e-07,6.116600000000001e-07,6.116600000000001e-07,6.116600000000001e-07,5.093200000000001e-07,1.3889005566154686e-06,1.0380713561275089e-06,8.55233247062716e-07
GLUTRS,0.00396229096,0.00396229096,0.00396229096,0.0043751754829837,0.0041752498648,0.0039627003200213,0.00396229096,0.0039622909600284,0.00396270032,0.0055993462809872,0.0052688667013146,0.0044560074874804,0.006201517305052,0.0060144406050571,0.0062640242697808,0.010959523508787,0.0213610316536441,0.009102343349307,0.00396229096,0.00396229096,0.00396229096,0.0040395078054458,0.00396229096,0.00396270032,0.00396270032,0.00396229096,0.00396229096,0.0089987720778786,0.0067252488230541,0.0055407138962987
MPOMMM,9.9879e-05,9.9879e-05,9.9879e-05,0.0001102571104095,0.0001052185566192,9.987900000266452e-05,9.9879e-05,9.987900000355272e-05,9.9879e-05,0.000141130305609,0.0001327854954552,0.000112312699902,0.0001563078953473,0.0001515926677979,0.0001578833698031,0.0002762324072394,0.0005384001248869,0.0002294225851057,9.9879e-05,9.9879e-05,9.9879e-05,0.0001018070371532,9.9879e-05,9.9879e-05,9.9879e-05,9.9879e-05,9.9879e-05,0.0002267959302529,0.0001695084343894,0.0001396524891007
METAT,0.0001025065200044,0.0001025065200049,0.0001025065199972,0.0001141521898094,0.0001091203717295,0.0001029158800002,0.0001025065199995,0.0001025065200104,0.0001029158799958,0.0001454214559259,0.0001374237632003,0.0001157276338934,0.0001610605292465,0.0001562019324179,0.0001626839069338,0.0002846314167626,0.0005547718339362,0.0002363983143333,0.00010250652,0.0001025065199994,0.00010250652,0.0001052151324449,0.0001025065200043,0.0001029158800048,0.0001029158800044,0.0001025065200047,0.0001027112000043,0.000234333080508,0.0001746624384766,0.0001438987055354
EAR160y,0.00386477958,0.00386477958,0.00386477958,0.00426635658007,0.0040713916745194,0.00386477958,0.00386477958,0.00386477958,0.00386477958,0.005460983021827,0.0051380837949491,0.0043458968267228,0.0060482740328902,0.0058658201121672,0.0061092364124253,0.0106887070035339,0.0208331862406754,0.0088774188976648,0.00386477958,0.00386477958,0.00386477958,0.0039393842378302,0.00386477958,0.00386477958,0.00386477958,0.00386477958,0.00386477958,0.008775781496024,0.006559063825891,0.0054037994790979
KARI_23dhmp_1,0.002895948,0.002895948,0.002895948,0.0031968567804688,0.0030507661130421,0.002895948,0.002895948,0.002895948,0.002895948,0.0040920115967115,0.0038500574694651,0.0032564577003779,0.0045320791849662,0.0043953632207378,0.0045777593789941,0.0080092380506393,0.0156106765673067,0.0066520076940208,0.002895948,0.002895948,0.002895948,0.0029518505955199,0.002895948,0.002895948,0.002895948,0.002895948,0.002895948,0.0065758489833068,0.0049148230514252,0.0040491629522361
GAPDi_nadp,3.622630703359015,3.622569657548949,3.622569657547432,3.9992762135868367,3.81665791760709,3.164230796342572,3.622630703357942,3.5869256346537366,3.622711398447212,5.119034698473048,4.816422012457305,4.073728502579892,5.6695278024851055,5.4985047504069655,5.7266654891082,10.0193106537364,19.528476986196143,8.321497899806639,2.8106636016080206,3.171913991347759,3.0087250039295603,3.692735995615179,3.6226002060387743,3.6227419469388895,3.622741946939004,3.622600206038926,3.622671485848908,8.226407028075176,6.1482925902637,5.065378410473616
UMPK,0.0024258309338615,0.0024258309338615,0.0024258309338615,0.0026778913396187,0.0025555164695616,0.0024258309338615,0.0024258309338615,0.0024258309338615,0.0024258309338615,0.0034277301640163,0.0032250539397023,0.0027278168752989,0.0037963588716374,0.0036818368514983,0.0038346235185641,0.0067090491334449,0.0130764993416592,0.0055721463356526,0.0024258309338615,0.0024258309338615,0.0024258309338615,0.0024726585169173,0.0024258309338615,0.0024258309338615,0.0024258309338615,0.0024258309338615,0.0024258309338615,0.0055083509372776,0.0041169695701037,0.0033918374037726
FBP,1.4960168370904725,1.4959914482421102,1.495991448241501,1.6515585037437783,1.576144083897372,1.3051125339403618,1.49601683709004,1.481147193016028,1.4960503619680798,2.113978683392,1.9890105975085168,1.682304403990311,2.341312629103781,2.2706862276463013,2.3649084347466203,4.137617523370344,8.06456365957335,3.43648159364154,1.1578668292892802,1.308312341737428,1.240351047382254,1.5249682566109768,1.4960041469303726,1.4960630606570864,1.496063060657135,1.496004146930435,1.496033817002095,3.39721294321432,2.5390252922037506,2.09182040541497
CITCIb,0.002895948,0.002895948,0.002895948,0.0031968567804688,0.0030507661130421,0.002895948,0.002895948,0.002895948,0.002895948,0.0040920115967115,0.0038500574694651,0.0032564577003779,0.0045320791849662,0.0043953632207378,0.0045777593789941,0.0080092380506393,0.0156106765673067,0.0066520076940208,0.002895948,0.002895948,0.002895948,0.0029518505955199,0.002895948,0.002895948,0.002895948,0.002895948,0.002895948,0.0065758489833068,0.0049148230514252,0.0040491629522361
TMPK,2.534699999998287e-07,2.534699999998287e-07,2.534699999998287e-07,2.798072645453032e-07,2.670205703530583e-07,2.534699999998287e-07,2.534699999998287e-07,2.534699999998287e-07,2.534699999998287e-07,3.581563548166186e-07,3.369791400899954e-07,2.850238793358146e-07,3.96673597389402e-07,3.847074310590199e-07,4.006717903061995e-07,7.010145101692292e-07,1.3663360631873362e-06,5.822219149665247e-07,2.534699999998287e-07,2.534699999998287e-07,2.534699999998287e-07,2.5836291620099174e-07,2.534699999998287e-07,2.534699999998287e-07,2.534699999998287e-07,2.534699999998287e-07,2.534699999998287e-07,5.75556067235593e-07,4.3017353862871467e-07,3.5440599537812936e-07
CDPMEK,0.0008826027800202,0.0008826027800223,0.0008826027799877,0.0009743112382212,0.0009297869480061,0.0008826027799996,0.0008826027799978,0.0008826027800452,0.0008826027799812,0.0012471290268505,0.0011733882741387,0.0009924759074788,0.0013812491411556,0.0013395819944739,0.0013951711681532,0.0024409885015808,0.0047576912762196,0.0020273431992992,0.00088260278,0.0008826027799973,0.00088260278,0.0008996403049205,0.0008826027800195,0.0008826027800218,0.0008826027800201,0.0008826027800215,0.0008826027800196,0.0020041321852211,0.0014978986115758,0.0012340699758212
H2CO3_NAt_syn,0.0495943318998702,0.0434286744745874,0.0555910427563638,0.0647917529042846,0.0659637898204546,0.0689142263589574,0.0413091007561822,0.069006238410172,0.0690147498292147,0.0975198849955223,0.0917540857063873,0.0776066427105974,2.29700431172195,2.2277146285729224,0.1090957429116628,0.1908730691351749,7.911942071907632,0.1585285655163414,1.136770221993325,0.024733626784318,1.19e-09,0.0703478853224432,0.0651101161966098,0.0690151147114038,0.0614118528335735,0.0635418049769974,0.0605235542695507,3.332926967906116,2.4909743231241714,2.05223277392134
UAMAS,0.00045843039,0.00045843039,0.00045843039,0.0005060644392249,0.0004829381946777,0.00045843039,0.00045843039,0.00045843039,0.00045843039,0.0006477680097035,0.0006094665191672,0.0005154993023364,0.0007174309857341,0.0006957887626001,0.0007246621891824,0.0012678674213616,0.0024711799199827,0.0010530170021882,0.00045843039,0.00045843039,0.00045843039,0.0004672798060344,0.00045843039,0.00045843039,0.00045843039,0.00045843039,0.00045843039,0.001040961030377,0.0007780195805469,0.0006409850423305
NDHPQRum,0.0603471643182048,0.060346934053205,0.0603469340531934,0.0666196360284231,0.0635758262080256,0.0603478806982131,0.060347189903197,0.060347036393266,0.0603478806981914,0.0852726533216596,0.0802314610436958,0.0678605603646954,0.0944430588178458,0.0915940816147653,0.0953949548085524,0.1669026384551415,0.3253072403890734,0.1386197688799626,0.0603469340532018,0.0603471899031984,0.0603469340531994,0.0615134516504777,0.0603470363932039,0.0603479830382047,0.0603479830382047,0.0603470363932047,0.0603473178282043,0.1370340619105262,0.1024188480398083,0.0843795597021956
METS_1,0.0010062916500044,0.0010062916500049,0.0010062916499972,0.0011118467688997,0.0010612220835266,0.0010067010100002,0.0010062916499995,0.0010062916500104,0.0010067010099958,0.001422481414494,0.0013389732007414,0.0011320228318995,0.0015754594671262,0.0015279337176059,0.0015913389986181,0.0027842033195724,0.0054266470716033,0.0023123974823092,0.00100629165,0.0010062916499994,0.00100629165,0.0010264466857092,0.0010062916500043,0.0010067010100048,0.0010067010100044,0.0010062916500047,0.0010064963300043,0.0022865641731375,0.0017085104186404,0.0014075861975683
PRUK,1.871099906000461,1.8710692040004293,1.871069203999648,2.065636368680033,1.971311628644833,1.6413260038518735,1.8710999059999096,1.8532025643312016,1.8711408419995337,2.6439947653333844,2.48769414345936,2.1040919910526488,2.9283262204352045,2.839992281220187,2.9578380885231748,5.175001546873891,10.086512143,4.298076013969492,1.4640987498946918,1.6451767420850316,1.5633776483014747,1.907307744368504,1.87108455500034,1.8711561930003997,1.871156193000456,1.8710845550004176,1.8711203740004072,4.248959424430271,3.1756100559056,2.616281899586293
FNOR_1,3.6961902262905153,3.696129436330456,3.6961294363288575,4.08048006800472,3.894150733788183,3.237790779804061,3.696190226289392,3.660485362265272,3.696271381908623,5.222975734114701,4.914217941215076,4.156445736435536,5.7846470184474885,5.61015123878579,5.84294503844737,10.222753190933616,19.925003551998277,8.490465380608995,2.884223380389449,3.245473514279201,3.0822847827110107,3.7677162605743546,3.696159933650275,3.696301879230397,3.696301879230505,3.696159933650432,3.696231264630408,8.393440391428518,6.273133937859457,5.1682311387006505
PC6YM_1,0.0,0.0,0.0,5.6486912560788916e-08,1.4172840321903982e-07,5.1170000000000014e-08,0.0,0.0,5.1170000000000014e-08,7.230386505687606e-08,1.4313444148805432e-07,5.754003197859169e-08,8.007964642138629e-08,7.76639414813925e-08,8.08867933481999e-08,1.4151936120787258e-07,2.76e-07,1.17537757481505e-07,0.0,0.0,0.0,9.123179466110689e-08,0.0,5.1170000000000014e-08,5.1170000000000014e-08,0.0,5.1170000000000014e-08,1.963528224106189e-07,8.684254535697058e-08,7.154675024065523e-08
DDPA,0.0039133560000022,0.0039133560000024,0.0039133559999986,0.0043199804219511,0.0041225650022274,0.0039133559999987,0.0039133559999997,0.0039133560000034,0.0039133559999979,0.005529622125142,0.0052026643774256,0.0044005204100766,0.0061242947977527,0.0059395476134425,0.0061860234135223,0.010823053376959,0.0210950385879612,0.0089889991883289,0.003913356,0.0039133559999997,0.003913356,0.00398889836388,0.0039133560000021,0.0039133560000024,0.0039133560000022,0.0039133560000023,0.0039133560000021,0.0088860843060433,0.0066415047083832,0.0054717198423844
ASPCT,0.00188887364,0.00188887364,0.00188887364,0.0020851405147754,0.0019898533028668,0.00188887364,0.00188887364,0.00188887364,0.00188887364,0.002669002633888,0.0025111887597974,0.0021240150410224,0.0029560354353307,0.0028668628462518,0.002985830208707,0.0052240021679732,0.0101820182788335,0.0043387526248099,0.00188887364,0.00188887364,0.00188887364,0.0019253359449464,0.00188887364,0.00188887364,0.00188887364,0.00188887364,0.00188887364,0.0042890783277838,0.0032056790063569,0.0026410547304521
HSERTA,0.0009050858,0.0009050858,0.0009050858,0.0009991303975886,0.0009534719159445,0.0009050858,0.0009050858,0.0009050858,0.0009050858,0.0012788978219287,0.0012032786309688,0.0010177577853306,0.0014164344507527,0.0013737058942122,0.0014307111211059,0.0025031691275027,0.0048788865302353,0.0020789868137649,0.0009050858,0.0009050858,0.0009050858,0.0009225573310455,0.0009050858,0.0009050858,0.0009050858,0.0009050858,0.0009050858,0.0020551845329182,0.0015360553964911,0.0012655061105914
CYRDAAT,5.1170000000000014e-08,0.0,0.0,5.6486912560788916e-08,1.4172840321903982e-07,5.1170000000000014e-08,5.1170000000000014e-08,0.0,5.1170000000000014e-08,7.230386505687606e-08,6.802865269422442e-08,5.754003197859169e-08,8.007964642138629e-08,7.76639414813925e-08,8.08867933481999e-08,1.4151936120787258e-07,2.7583310195800684e-07,1.17537757481505e-07,0.0,5.1170000000000014e-08,0.0,5.2157771815223696e-08,0.0,5.1170000000000014e-08,5.1170000000000014e-08,0.0,5.1170000000000014e-08,1.963528224106189e-07,8.684254535697058e-08,7.154675024065523e-08
MECDPDHf,0.0008826027800202,0.0008826027800223,0.0008826027799877,0.0009743112382212,0.0009297869480061,0.0008826027799996,0.0008826027799978,0.0008826027800452,0.0008826027799812,0.0012471290268505,0.0011733882741387,0.0009924759074788,0.0013812491411556,0.0013395819944739,0.0013951711681532,0.0024409885015808,0.0047576912762196,0.0020273431992992,0.00088260278,0.0008826027799973,0.00088260278,0.0008996403049205,0.0008826027800195,0.0008826027800218,0.0008826027800201,0.0008826027800215,0.0008826027800196,0.0020041321852211,0.0014978986115758,0.0012340699758212
