,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,L_T12_A,L_T12_B,L_T12_C,L_T16_A,L_T16_B,L_T16_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
SYNPCC7942_RS00005,607.9275499,582.7954784,551.8272883,975.6300702,884.9154181,822.4264465,975.1136875,961.3575161,1005.261196,1031.01188,1075.354397,1078.825656,961.8471461,1118.648596,1112.724409,985.3054002,916.4509881,853.791963,888.8866552,890.7183509,903.3833122,1319.278749,1446.428293,962.0398154,1201.548782,1200.140721,1160.674229,951.0444683,944.2505673,923.4939876
SYNPCC7942_RS00010,302.4614828,289.7833473,286.6207408,262.24454,260.79622,223.9228844,237.4465148,220.5055468,248.1070186,157.5927739,201.8825707,239.4971184,225.3278279,249.1582115,247.9608711,190.2838471,174.4966649,174.5470099,463.032212,459.1850012,439.7866047,399.9623357,431.3455802,335.5763883,316.6508206,267.8973155,263.5091835,184.5909095,201.1616459,184.045382
SYNPCC7942_RS00015,2057.138694,1768.566334,1912.452184,2982.15247,2965.312745,2368.216681,2620.354206,2786.070083,2380.544066,2374.989692,2444.909524,2299.172336,2635.550863,2684.346493,2851.550018,3268.711566,3577.868625,3634.366423,1303.249788,1335.658562,1315.858328,2560.100067,2721.52371,2326.283777,2744.045848,2624.01986,2781.387903,3281.170296,2854.736581,3055.806756
SYNPCC7942_RS00020,4618.046018,4923.088121,3877.616229,3263.487609,3846.246542,3090.548566,2103.248462,2291.390973,2263.976545,1843.391532,1660.712403,1451.134813,2140.053848,2168.599248,2033.279143,3644.066004,3395.128023,3731.78801,1519.556807,1568.602778,1503.537962,1682.570764,1864.859335,2109.337298,1793.309598,2115.701876,2062.245784,3516.590587,3250.464409,2721.475796
SYNPCC7942_RS00025,276.4217525,274.4466242,289.9152321,429.0360865,653.9813608,803.852198,639.5226132,803.8535541,928.2624662,910.042779,1169.701528,989.5585482,664.7731441,708.511622,702.5558015,281.5158286,296.7817293,299.0301487,631.346111,703.022292,654.0775299,600.3699026,677.5827777,723.9674624,573.733665,708.5049883,825.7796151,272.8735183,286.9026753,326.7077786
SYNPCC7942_RS00030,27.0412584,27.44466242,33.76853556,38.18119739,40.81162221,43.33991311,46.43398512,45.50114457,48.1242062,35.51386455,31.44904367,37.01319102,36.994121,27.68424572,33.06144948,18.2463963,15.11388436,18.94308634,28.39029621,25.97579386,35.7151542,60.54866915,33.57779965,35.75147962,48.59492791,31.40188314,49.35289055,18.726614,25.28261123,27.22564822
SYNPCC7942_RS00035,74.11307857,72.64763582,63.41895702,35.16689234,52.75648725,58.81845351,51.71057434,56.0014087,67.37388867,46.61194722,53.76771983,50.07667021,26.90481528,34.86164276,47.52583363,26.06628043,34.34973718,25.70847432,65.56806506,60.33087607,72.13060555,56.28467837,60.26784553,42.25174865,51.73008455,47.10282471,61.69111318,41.46607386,41.77127073,35.93785565
SYNPCC7942_RS00040,161.2460223,163.0535826,144.1339932,156.743863,153.2924346,162.0087228,191.0125297,170.3376181,217.0936413,147.6044995,131.8830864,183.9773318,116.5875329,125.091777,109.5160514,93.83860954,90.68330617,108.2462077,147.3591565,148.3134037,130.2552683,156.9148609,141.1989524,179.5699318,148.9199404,141.3084741,160.3968943,115.0349146,142.9017157,140.4843448
SYNPCC7942_RS00045,1101.680898,951.6840292,873.8638104,2594.311886,2519.371117,2047.294943,2394.516187,2481.562423,1924.968248,2174.114395,1924.478576,1605.719316,1807.106759,2090.673223,1949.592349,2785.182064,2660.043648,3068.779988,514.405129,578.1708957,500.0121588,2676.080617,2675.031373,2346.597117,2237.718051,2156.916848,1988.216448,3031.036238,2095.159,2010.341865
SYNPCC7942_RS00050,399.6097074,367.2741589,341.8034696,514.4413965,534.5327104,528.3341789,415.7952304,382.6762928,454.5063919,428.3859911,525.5033749,435.4493061,328.4629532,366.047249,399.8369047,308.8854231,350.3673193,370.7432613,333.9239602,326.7922454,337.5432221,330.8856849,443.3991493,323.3883839,419.3272005,525.9815426,423.0247761,434.7249679,466.0794418,479.1714087
SYNPCC7942_RS00055,250.3820222,298.6625028,205.9057046,380.8072056,565.3902784,649.066794,367.2506096,351.1755004,419.2153073,382.8838521,368.2581566,351.6253147,405.8142971,304.5267029,295.4867047,230.6865818,234.9522023,230.0231913,183.1850065,189.3719166,198.184091,252.4282545,253.9859205,437.9556254,324.4887122,402.3366277,389.5353147,290.262517,286.9026753,290.769923
SYNPCC7942_RS00060,1049.601437,859.6636905,891.9835124,6251.668689,4994.944396,4305.098036,4265.594724,4440.445032,3455.318005,3927.611457,3742.436197,3516.253147,3031.275854,3278.019762,3464.220003,3946.434857,3719.389542,4837.252406,1052.468838,1075.062694,972.012432,6493.205168,6787.020376,6032.249653,4944.925809,4768.179693,4064.563057,4529.165358,3830.865224,3704.86621
SYNPCC7942_RS00065,300.4584267,273.6394282,349.216075,291.3828222,229.938652,250.7523544,452.7313549,372.1760287,396.7573444,406.1898258,429.1272734,603.097289,914.7637194,873.5917539,927.7869261,3204.849179,2706.75929,3465.231723,598.9000581,579.8467533,544.8311759,354.7640333,328.0292736,249.4478237,527.4901046,541.6824842,557.8639235,1197.165681,992.6173019,1291.584752
SYNPCC7942_RS00070,278.4248087,325.2999693,341.8034696,260.2350033,367.3045999,365.2935534,365.1399739,375.6761167,443.8121238,430.6056076,460.576317,450.6900319,951.7578404,650.0671032,541.3812353,1148.219653,1030.492116,884.9127478,527.2483582,532.0848098,506.3148331,299.3321531,302.2001969,361.5774644,360.5430135,419.0188781,388.6540131,650.0810289,527.637104,522.7324458
SYNPCC7942_RS00075,122.1864268,134.8017242,144.1339932,133.6341909,120.4440558,132.0835447,172.0168085,147.0036978,125.1229361,183.1183641,152.172792,220.9905229,208.5123184,200.9671171,179.7716316,213.7434995,217.090339,211.080105,300.1259885,284.8958037,281.5194508,153.5036683,130.0063525,134.0680486,184.9742417,145.2337095,140.1269571,189.9413706,167.0850829,173.1551227
SYNPCC7942_RS00080,204.3117301,181.6190895,191.0804939,128.6103491,151.3016238,125.8921286,180.4593513,165.6708341,171.1082887,213.0831873,214.056394,223.1677694,293.7109001,285.0451967,245.8945305,230.6865818,262.4319921,211.080105,64.21614619,92.17217177,67.9288227,110.0109623,105.0382451,104.0043044,181.0552959,147.1963272,135.720449,214.0184457,204.4593778,238.4966784
SYNPCC7942_RS00085,200.3056178,205.0277722,214.9655556,67.31947961,104.5175691,92.87124239,98.14455946,93.33568117,134.7477773,123.1887176,119.709263,112.1281963,112.103397,114.8383526,142.5775009,75.59221324,57.70755847,69.00695739,200.7599518,167.5857669,189.0802281,91.24940281,104.1772759,112.9421743,98.75743414,105.9813556,103.9935908,74.90645601,83.54254146,90.38915209
SYNPCC7942_RS00090,90.137528,68.61165605,102.9528523,73.34808973,61.71513602,61.91416159,99.1998773,93.33568117,84.48471754,64.36887949,83.18779294,80.55812164,86.31961567,91.25547664,109.5160514,83.41209737,78.31740078,48.71079345,118.9688603,91.33424294,96.64100549,116.8333475,93.84564519,118.6299097,123.0548981,92.24303172,90.77406654,131.086298,78.04632163,82.76597059
SYNPCC7942_RS00095,1065.625887,1047.740348,1006.467084,1785.473362,1570.749752,1354.888236,2083.197423,1989.216705,1428.754211,2082.000309,1777.37821,1393.43778,1595.231339,1706.16981,1660.304666,2190.87087,2049.992315,2243.402654,565.1020865,610.0121914,563.0389015,2308.524611,2312.56333,1842.013734,2130.338936,1930.234504,1848.089491,2418.408437,2040.196802,1793.625705
SYNPCC7942_RS00100,1304.9911,1305.235857,682.7833165,2908.80438,4215.541953,3556.968583,1672.678782,1942.548864,4209.263902,1982.117565,1725.639461,1521.895325,1462.949331,1592.3568,1785.318272,1410.185771,1133.541327,1374.726837,1252.55283,1602.95786,1496.534991,3134.886025,4101.657373,3919.662221,3762.187967,3874.207332,2568.994213,1912.789859,948.6475432,949.6306099
SYNPCC7942_RS00105,87.13294373,66.19006819,73.30243084,117.5578972,183.1545972,405.5377584,178.3487156,140.0035218,233.1350433,183.1183641,103.4774985,138.2551547,110.982363,122.0157497,112.6155623,160.3076246,103.0492116,112.3054405,79.08725373,91.33424294,95.94070835,307.8601347,344.3876888,422.5174865,284.515465,507.3366745,500.5793184,223.3817527,115.4206165,96.92330766
SYNPCC7942_RS00110,61.09321342,67.8044601,83.18590466,47.22411257,62.71054144,53.65894005,73.87224905,80.50202501,74.8598763,55.49041336,75.07191071,67.49464245,44.84135879,61.52054605,58.89070689,54.7391889,56.33356898,70.36003499,98.6900773,95.52388711,73.53119983,47.7566968,46.49233798,41.43921502,61.13555447,57.89722204,44.06508085,57.51745729,43.96975866,63.16350387
SYNPCC7942_RS00115,479.7319546,430.2354432,530.4130951,398.8930359,453.9048714,488.0899739,523.4376504,610.1820157,592.4624496,467.2292804,523.4744044,509.4756882,510.0704563,500.3671079,521.7509996,372.7478101,409.4488672,399.1578908,562.3982487,561.412319,518.9201816,286.5401808,280.6759663,364.0150653,298.6236699,325.7945376,346.3515355,310.3267463,278.1087236,356.1114787
SYNPCC7942_RS00120,611.9336623,623.1552761,568.2997447,429.0360865,514.624602,647.0029886,644.7992024,731.5184012,743.251629,590.4179981,670.5747699,640.11048,604.2373097,567.0143661,573.4095144,456.1599075,597.685427,549.349504,672.5796364,662.8017079,588.9498958,259.2506397,259.1517358,256.7606264,325.2725013,377.8039065,380.7222985,398.6093552,439.6975866,455.2128382
SYNPCC7942_RS00125,208.3178425,196.9558127,193.5513623,171.8153883,174.1959485,162.0087228,222.672065,194.8382345,170.0388619,195.326255,171.4480123,193.7749412,169.2761294,172.2575289,175.6389504,161.6109387,182.7406018,151.5446907,279.1712461,284.8958037,277.3176679,220.8747227,199.7448595,173.8821964,192.0283442,195.2804608,175.3790218,193.9542165,223.1465252,172.0660968
SYNPCC7942_RS00130,418.6387411,397.1404091,432.4019797,322.5306411,330.4745994,298.2198783,259.6081895,283.5071316,267.3567011,197.5458715,275.9399961,292.8396584,263.4429829,296.3239635,252.0935523,354.5014138,409.4488672,393.7455804,385.9728366,408.0713423,421.578879,254.986649,293.5905047,264.073429,319.002188,272.8038598,282.0165174,223.3817527,264.917796,277.7016118
SYNPCC7942_RS00135,467.7136175,461.7160854,357.4523032,365.7356803,673.8894692,658.3539183,242.723104,372.1760287,411.7293197,260.8049428,302.3166134,209.0156669,299.3160699,288.121224,231.4301464,299.7622249,340.7493929,434.3379083,355.5546621,396.3403386,331.2405478,316.3881163,309.9489199,460.706567,238.2719046,314.0188314,338.4198209,271.535903,248.4291365,217.8051858
SYNPCC7942_RS00140,139.2124043,145.2952716,162.2536952,164.7820098,122.4348666,90.807437,156.1870409,113.1695134,114.4286681,125.4083342,152.172792,176.356969,110.982363,139.446571,181.8379721,143.3645424,174.4966649,165.0754667,115.5890631,134.0686135,116.9496226,152.6508701,173.9157828,110.5045734,202.2176032,136.4019299,156.8716878,193.9542165,215.4518175,184.045382
SYNPCC7942_RS00145,40.06112355,41.97418958,35.41578119,42.2002708,64.70135228,44.37181581,62.26375277,64.16828081,36.36051135,28.85501494,43.62286703,30.48145143,56.05169849,54.34314901,67.15606926,41.70604868,37.09771616,35.18001749,18.25090471,27.65165153,23.8101028,46.90389864,47.35330721,39.00161414,55.64903035,50.04675125,50.23419216,32.10276686,45.06900263,63.16350387
SYNPCC7942_RS00150,39.05959546,57.3109127,44.4756322,81.38623655,69.67837938,73.26509122,100.2551951,78.16863298,67.37388867,58.81983816,50.72426399,60.96290286,102.0140913,69.72328552,88.85264548,53.43587488,72.82144283,39.23925028,20.27878301,36.86886871,23.8101028,52.87348574,78.34819919,113.7547079,89.35196422,78.50470785,62.5724148,54.84222672,75.8478337,78.40986687
SYNPCC7942_RS00155,194.2964492,200.9917924,202.6112133,202.9632072,168.2235159,154.785404,173.0721264,169.1709221,149.7197526,213.0831873,181.5928651,261.2695837,161.4288917,166.1054743,198.3686969,251.5396061,247.3181077,328.7978558,160.8783452,184.3443435,171.5727996,157.7676591,160.1402753,132.4429813,214.7582298,177.6169015,180.6668315,259.4973655,270.4140158,308.1943379
SYNPCC7942_RS00160,361.5516401,317.2280097,282.5026267,234.1110261,256.8145983,196.0615117,255.3869182,276.5069555,242.7598846,233.0597361,222.1722763,232.9653788,264.5640169,285.0451967,250.0272117,302.368853,338.0014139,350.4470974,244.697315,227.9166429,265.4126165,221.7275208,255.7078589,228.3219494,271.9748385,275.7477863,310.2181692,298.2882087,298.9943589,285.3247933
SYNPCC7942_RS00165,98.14975271,123.5009809,169.6663006,54.25749103,62.71054144,47.46752389,81.25947396,77.00193697,69.51274228,74.3571539,109.5644102,187.2432016,113.2244309,115.8636951,96.08483755,33.88616456,31.60175821,39.23925028,259.5684225,267.2992981,262.611428,97.2189899,105.8992143,121.0675105,122.2711089,114.8131352,124.263528,41.46607386,45.06900263,58.80740016
SYNPCC7942_RS13645,228.3484043,272.8322323,359.9231717,156.743863,195.0994623,216.6995656,201.5657081,264.8399953,301.5783588,309.6365065,337.8235982,546.4888792,356.4888024,275.8171148,330.6144948,70.37895716,83.81335873,79.83157816,652.3008534,612.5259779,686.2911984,260.1034379,277.2320895,464.7692351,328.407658,365.0468915,345.4702338,89.62022415,149.4971795,175.3331745
SYNPCC7942_RS00170,520.7946062,604.5897692,709.1392467,818.8862072,798.3151466,928.7124239,1722.278721,1887.714152,1875.774615,3249.518606,3252.439807,3896.182667,2753.25943,2341.88212,2157.259579,302.368853,306.3996557,339.6224766,4150.390922,4803.008078,4266.910481,2270.148694,2107.652655,3304.574264,2515.963203,2665.234831,2369.820048,350.4552049,561.7136669,732.9144501
SYNPCC7942_RS00175,326.498157,361.6237872,486.7610857,344.6355449,347.3964915,380.7720938,933.9562916,897.1892353,819.1809321,1322.891454,1347.236452,1767.924183,1163.633261,953.5684638,1180.913649,170.7341368,109.919159,98.7746645,2368.561855,2484.458994,2720.654394,1231.440539,1195.02528,1517.812817,1421.009747,1436.636154,1320.189822,169.8771413,324.2769702,364.8236862
SYNPCC7942_RS00180,323.4935727,334.1791248,285.797118,451.1409903,661.9446041,686.215291,470.6717583,715.184657,707.9605445,537.1472013,606.6621973,612.8948984,855.348919,723.8917585,671.5606926,228.0799537,288.5377923,219.1985705,380.5651611,450.8057129,439.7866047,368.4088038,349.5535041,493.2079121,521.2197913,593.6918531,626.6054496,291.6001323,432.0028789,522.7324458
SYNPCC7942_RS00185,54.0825168,54.08212889,61.77171138,71.33855302,65.6967577,102.1583666,59.09779924,91.00228914,79.13758352,57.71002989,58.84014623,99.06471715,109.861329,82.02739473,88.85264548,106.8717498,100.3012326,108.2462077,64.89210562,78.76531042,77.73298268,56.28467837,59.40687631,61.75255572,76.0275485,85.37386978,98.7057811,68.21837958,68.15312593,88.21110023
SYNPCC7942_RS00190,128.1955954,142.0664878,160.6064496,105.500677,135.3751371,117.636907,122.4168699,135.3367377,136.886631,99.88274404,106.5209544,121.9258057,137.8871783,107.6609556,119.8477544,58.64913096,67.32548488,55.47618143,140.5995622,162.5581939,156.1662625,126.2141272,118.8137526,164.1317928,148.1361512,147.1963272,114.5692102,97.64591587,106.6266648,119.7928522
SYNPCC7942_RS00195,1727.635953,1611.970319,1825.148166,2152.213811,2852.831933,3238.110651,3154.345035,4434.611552,5384.56396,5066.274739,7062.846518,8783.012505,4505.435525,4660.181363,4349.646947,1747.744103,1597.949774,1660.22621,13589.48845,14719.89583,13123.56843,4784.197661,5132.237532,6312.573755,3897.783492,4954.628374,5733.74832,1083.468382,1244.34417,1621.559608
SYNPCC7942_RS00200,213.3254829,248.6163537,244.6159771,212.0061224,235.9110845,254.8799652,339.8123456,373.3427247,406.3821857,316.2953561,430.1417586,567.1727212,358.7308703,312.7294424,407.0690967,185.070591,189.6105493,174.5470099,1028.134298,1198.238233,1014.03026,366.7032075,495.0573026,489.9577776,381.7053208,453.3646878,482.9532861,192.6166012,157.1918872,224.3393413
SYNPCC7942_RS00205,301.4599547,299.4696988,364.8649086,309.4686526,312.5573018,380.7720938,429.5143624,504.0126783,625.6146805,534.9275847,492.0253607,492.0577159,406.935331,473.7082046,446.329568,295.8522829,274.7978975,372.0963389,839.5416165,785.1393177,731.8105126,429.8102712,424.4578264,462.3316342,373.0836401,452.383379,469.7337618,307.6515158,324.2769702,240.6747303
SYNPCC7942_RS00210,889.3569429,790.2448385,840.9188976,1816.621181,1821.591918,1862.584361,1789.819063,1782.71151,1602.001353,1595.904288,1768.247843,1320.500021,1285.825963,1575.951321,1366.884302,2021.440047,1960.682998,2201.457249,382.5930394,456.6712147,419.4779876,2315.346996,2060.299348,1527.56322,1585.60547,1832.103619,1631.289293,2285.984524,1911.585258,1774.023238
SYNPCC7942_RS00215,60.09168533,63.76848033,53.5354832,61.2908695,57.73351434,65.00986967,73.87224905,50.16792863,78.06815672,69.91792083,65.94154319,57.69703306,65.01997025,57.41917631,51.65851481,53.43587488,54.9595795,51.41694865,80.4391726,80.44116809,58.82495986,69.92944888,68.87753775,65.00269023,54.08145203,53.97198665,60.80981157,60.19268786,56.0614423,38.11590751
SYNPCC7942_RS00220,479.7319546,548.0860524,513.1170159,308.4638842,415.08406,473.6433362,318.7059888,355.8422845,452.3675382,298.5384239,257.6792611,289.5737886,271.2902207,216.3472536,255.1930632,268.4826884,320.1395506,261.143976,306.2096234,373.7162601,310.9319307,298.479355,284.1198432,299.8249087,204.5689707,248.2711386,202.6993719,262.172596,266.0170399,248.2979118
SYNPCC7942_RS00225,217.3315953,213.0997317,232.2616348,191.9107553,201.0718948,187.8062902,246.9443754,212.3386747,223.5102021,172.0202814,173.4769828,236.2312486,169.2761294,159.9534197,175.6389504,104.2651217,85.18734822,96.06850931,377.8613234,346.0646086,403.3711533,216.6107319,234.1836284,268.9486308,254.7314769,208.0374758,191.2424509,129.7486827,133.00852,136.1282411
SYNPCC7942_RS00230,1150.755774,1060.655483,1095.418349,819.8909756,812.2508225,956.5737966,780.9352043,808.5203382,883.3465404,708.0576744,875.5007965,1126.72508,578.4535284,608.0280634,712.8875044,710.3061417,714.4745334,779.3726953,1082.887013,1166.396937,1219.217323,614.8674712,648.3098241,538.7097953,698.3561414,650.6077663,739.4120566,584.5378799,680.4320153,883.2000283
SYNPCC7942_RS00235,13443.51154,15168.01916,16483.98709,7046.440456,6406.429281,7183.074647,9615.000873,7898.532019,6693.542368,8195.934053,6843.717698,8498.881833,9365.117784,6791.868284,6980.098522,6646.901509,6639.117203,4397.502187,11930.684,12098.01651,13047.23604,7635.954698,6026.784553,10077.04205,7532.997615,7566.872528,7355.343295,8722.589279,9711.820445,9733.713752
SYNPCC7942_RS00240,35629.36176,39950.54933,41973.46607,36006.87868,36919.58702,38693.25529,35161.07991,37797.45079,35103.93485,42258.16939,43906.92291,43749.59179,38721.63435,40852.7186,38204.57122,44942.1774,45135.55466,44405.30054,25282.23473,27711.98241,26963.54083,31985.04768,29874.77103,34823.56622,32434.76301,35168.1465,35436.25671,38619.62853,38993.48123,41255.56926
SYNPCC7942_RS00245,112133.0879,125149.275,132427.0185,83372.66358,94170.32973,99850.0003,84489.80188,97280.2804,91017.84589,88258.61225,94963.93807,98917.75301,81607.9099,83524.39469,84027.7402,86910.1922,84934.53415,89085.27584,75385.69987,86081.26708,79717.62477,82022.12675,77921.15846,88265.52799,71863.2767,84251.25246,85896.94339,75105.76069,78272.76589,82711.51929
SYNPCC7942_RS00250,4280.531052,4408.904298,4939.266042,4131.607465,4098.084113,4189.524934,4029.203527,3937.59905,3875.602739,3649.049582,3465.481716,3751.395772,4717.310945,4357.705345,4345.514266,4432.570987,4174.180063,3715.551078,3982.752983,4051.385914,4449.688035,4253.757207,4215.305311,4831.324951,5144.008256,4701.450691,4698.21892,4427.506596,4677.283078,4619.64799
SYNPCC7942_RS00255,2456.748402,2994.696988,3440.272513,1921.11709,2463.628414,2618.969035,2502.158607,2915.573341,3073.532636,2153.028038,2299.838129,2662.772507,3128.80581,2968.366347,2623.219382,2090.51569,2006.024652,1767.11934,1458.720458,1496.540898,1518.244202,1540.153472,1763.264966,2470.914762,2813.803084,3139.207005,3237.902141,1705.459489,2444.718582,2871.761374
SYNPCC7942_RS00260,1678.561077,1861.393869,2094.472827,1498.109614,1423.42975,1651.044309,1582.976765,1631.041029,1669.375242,1842.281723,1926.507546,2189.221387,1936.025666,1776.918438,1646.873452,1537.910545,1505.892478,1166.352888,1223.486575,1261.920824,1339.668431,1093.287237,1178.666865,1397.55784,1745.498459,1811.496134,1695.624311,1630.553033,2122.6401,2315.269125
SYNPCC7942_RS00265,1503.293661,1682.196367,1769.141814,1181.607582,1478.177048,1829.563475,1520.713013,1710.376358,1651.194986,1298.475673,1425.351818,1399.969519,1261.163216,1458.036941,1309.026765,823.6944615,666.3849014,702.2472723,1017.318948,1021.435249,1074.255815,920.1692115,1034.885005,1228.550845,1521.334759,1606.402584,1633.051896,910.9160097,1357.566299,1335.145789
SYNPCC7942_RS00270,1257.91928,1357.703594,1695.01576,947.4965564,984.4559601,1106.199687,1103.862464,1177.196279,1090.81534,868.9798731,973.9058686,1281.309583,1019.019879,1078.660241,1028.004445,702.4862575,695.2386806,552.0556591,984.1969353,987.9180956,1144.985826,810.1582492,851.4985605,953.1019455,1152.170065,1209.95381,1171.249849,774.4792505,881.5936612,1102.09424
SYNPCC7942_RS00275,4856.409703,6224.287998,6767.708699,2596.321423,3200.228424,3533.234822,2935.894241,3536.25562,3592.204636,3321.656143,3455.336863,4805.183093,3897.835113,3475.910852,2911.473895,2089.212376,2017.016567,1684.581607,4160.530314,5466.647715,4650.673315,2245.417548,2179.113101,3879.035539,2805.181403,3415.9361,3375.385193,1865.973324,2371.069236,2968.684682
SYNPCC7942_RS00280,1255.916223,1289.091938,1414.160379,606.8800849,693.7975776,726.459496,764.0501188,753.6856255,732.557361,686.9713173,761.8784451,927.5070221,877.7695984,863.3383295,868.8962192,624.2874162,566.0836688,524.9941072,938.9076532,1165.559009,1088.261757,513.3844905,560.4909635,627.2759607,816.7083045,801.7293289,891.8772363,642.0553372,707.9131145,822.2145762
SYNPCC7942_RS00285,778.187325,829.7974402,897.7488721,447.1219168,424.0427088,454.037185,444.2888122,518.0130305,491.93633,598.186656,512.3150663,620.5152612,566.1221547,498.316423,531.0495323,517.4156665,450.6685519,391.0394252,720.5727562,712.2395092,768.2259639,307.0073365,296.1734123,398.1414776,443.6246645,464.1590852,404.5174422,532.3708838,566.1106428,588.0740016
SYNPCC7942_RS00290,280.4278649,254.2667254,295.6805918,83.39577325,84.60946068,102.1583666,119.2509163,103.8359453,93.04013198,115.4200598,134.9265422,138.2551547,117.7085668,153.8013651,103.3170296,134.2413442,107.17118,115.0115957,386.648796,371.2024736,339.6441135,92.10220096,100.733399,95.06643446,123.8386872,85.37386978,108.4000989,111.0220687,140.7032277,151.3746041
SYNPCC7942_RS00295,180.275056,181.6190895,176.2552831,108.5149821,102.5267582,125.8921286,103.4211487,102.6692493,109.081534,130.9573755,150.1438214,180.711462,97.52995537,135.3452013,133.2789682,129.0280881,155.2608121,129.8954492,208.1955055,210.3201374,226.1959766,86.13261386,103.3163066,69.87789199,126.1900547,149.1589449,144.5334652,133.7615286,146.1994476,158.9977856
SYNPCC7942_RS00305,249.3804941,199.3774005,238.8506173,271.2874552,250.8421658,228.0504952,240.6124683,282.3404356,285.5369568,148.7143078,198.8391148,272.1558163,230.9329978,249.1582115,310.9842592,110.7816918,129.1550118,90.65619893,231.8540857,235.4580024,252.807268,216.6107319,284.1198432,221.8216804,361.3268027,333.6450084,334.0133128,123.0606063,172.5813028,234.1405747
SYNPCC7942_RS00310,602.9199095,634.4560195,795.6196426,1024.86372,783.3840653,809.0117115,1055.317844,1018.525621,942.1650146,1001.047057,1003.325942,1231.232913,1014.535743,1048.92531,1041.435659,684.2398612,619.6692588,557.4679695,695.5622572,795.1944638,787.1339867,985.8346696,989.253636,888.0992552,1160.791746,945.0004207,915.67238,766.4535588,1015.701425,1146.744303
SYNPCC7942_RS00315,29.04431458,30.67344623,36.23940401,16.07629364,25.88054091,16.51044309,16.8850855,19.83383225,26.73567011,12.20789094,21.30419088,30.48145143,17.93654352,20.50684868,13.43121385,23.45965239,15.11388436,9.471543172,47.31716035,32.67922454,46.91990846,27.28954103,41.32652265,25.18854246,24.29746395,31.40188314,30.84555659,22.73945986,15.38941553,30.49272601
SYNPCC7942_RS00320,6684.198465,6748.965367,5954.792977,6991.178196,7016.612804,6688.793257,5673.388727,5391.302284,5492.576067,5631.167147,5185.034265,5495.370243,5756.509435,6091.559401,5989.288208,7017.042691,6687.206835,5940.010646,4365.346022,4507.2192,4623.361726,6133.324346,6409.054888,6537.64557,6853.452413,7223.414431,6868.864802,8540.6736,7249.51396,7108.072237
SYNPCC7942_RS00325,526.8037747,546.4716605,477.7012347,471.2363573,615.1605494,644.9391833,464.3398512,549.5138229,476.9643547,354.0288372,424.054847,345.0935751,551.5487131,498.316423,490.7558907,428.790313,442.4246149,311.2078471,271.7356923,285.7337325,297.626285,348.7944462,383.992273,524.8967236,424.0299355,506.3553656,574.6086542,390.5836635,339.6663857,423.6310863
SYNPCC7942_RS00330,365.5577524,327.7215571,328.6255046,300.4257374,305.5894639,320.9217376,213.1742044,274.1735634,283.3981032,211.973379,214.056394,206.8384204,290.3477982,214.2965687,238.6623384,222.8666977,217.090339,227.3170361,186.5648037,218.6994258,191.8814167,239.6362821,248.8201051,265.6984963,271.1910493,269.8599332,298.7612481,222.0441375,251.7268684,266.8113526
SYNPCC7942_RS00335,149.2276852,114.6218254,124.3670456,105.500677,92.57270403,124.8602259,98.14455946,117.8362975,127.2617897,91.0042779,101.448528,107.7737033,94.16685346,81.0020523,103.3170296,89.92866748,109.919159,89.30312133,120.9967386,126.527254,150.5638854,98.07178806,113.6479373,102.3792371,99.5412233,123.6449149,116.3318134,82.93214772,108.8251527,115.4367485
SYNPCC7942_RS00340,94.14364035,71.03324391,117.778063,26.12397716,35.83459511,41.27610773,49.59993865,50.16792863,70.58216909,51.05118029,64.92705791,190.5090714,68.38307216,45.1150671,66.12289896,13.03314021,28.85377923,14.88385356,245.3732744,278.192373,254.9081594,52.02068758,112.7869681,110.5045734,90.91954254,78.50470785,95.18057463,16.05138343,15.38941553,54.45129644
SYNPCC7942_RS00345,65.09932577,48.43175721,70.83156238,31.14781893,36.83000053,36.11659426,51.71057434,33.83418443,45.98535259,39.95309762,44.63735231,65.31739592,50.44652864,59.46986118,51.65851481,49.52593281,57.70755847,35.18001749,133.8399678,137.4203288,128.854674,34.96472444,46.49233798,62.56508934,62.70313278,58.87853089,74.02933582,34.77799743,39.5727828,62.07447794
SYNPCC7942_RS00350,381.5822018,317.2280097,285.797118,417.9836346,336.4470319,362.1978453,359.8633847,348.8421084,350.7719918,430.6056076,459.5618317,404.9678547,329.5839871,406.0356039,426.6993324,463.9797916,479.5223311,572.3518231,179.8052093,178.4788417,178.575771,299.3321531,358.1631963,246.1976892,474.9762308,439.6263639,444.1760149,565.8112659,607.8819135,667.5728944
SYNPCC7942_RS00355,331.5057974,325.2999693,344.2743381,391.8596575,428.0243305,371.4849696,439.0122229,407.1769091,412.7987465,328.5032471,298.2586723,248.2061045,419.2667047,421.4157404,432.8983541,384.4776363,331.1314665,385.6271148,189.2686414,199.4270626,188.379931,390.5815559,442.5381801,397.328944,433.4354054,412.1497162,397.4670292,394.5965093,367.1474849,372.4468677
