,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,L_T12_A,L_T12_B,L_T12_C,L_T16_A,L_T16_B,L_T16_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
SYNPCC7942_RS00005,56.70912684,55.17665054,51.29704397,94.51736552,83.87173522,78.61769307,93.32771438,92.08060248,97.90655155,97.20860814,103.6487957,103.9327434,92.49047694,108.5586169,107.3810246,93.39020385,87.60293925,82.47642861,88.62461065,87.1168777,88.48308439,126.2428014,138.2522756,92.45136821,116.6121282,116.7660764,114.3212324,90.12314108,91.90216447,89.29373269
SYNPCC7942_RS00010,28.21442554,27.43548136,26.64383777,25.40580062,24.71810419,21.40531919,22.72590448,21.12042945,24.16417017,14.85858165,19.45859466,23.07285928,21.66734949,24.17941695,23.92891912,18.03567429,16.68001992,16.8612667,46.16567171,44.91067637,43.07548605,38.2727045,41.22880362,32.24866138,30.73144148,26.06470879,25.95447873,17.49225523,19.57869162,17.79556701
SYNPCC7942_RS00015,191.8954638,167.4405005,177.7787106,288.9058093,281.0505053,226.3834449,250.7929814,266.8549499,231.8510465,223.9251038,235.6543374,221.4994491,253.4325306,260.5008789,275.1825699,309.8182953,342.0060777,351.0803284,129.9378322,130.6343397,128.8835004,244.9779508,260.12824,223.5542797,266.3138035,255.300481,273.9542972,310.9311745,277.8462411,295.4695919
SYNPCC7942_RS00020,430.7838284,466.0974953,360.4574374,316.1610744,364.5448649,295.4328617,201.3010117,219.473669,220.4980528,173.8035502,160.068942,139.8005519,205.7859213,210.4504809,196.2171368,345.3955158,324.5380253,360.491268,151.5042774,153.417493,147.2660327,161.0064946,178.2466839,202.7058715,174.0434112,205.8443669,203.1220075,333.2401377,316.3617001,263.1427335
SYNPCC7942_RS00025,25.78536904,25.98346424,26.95008877,41.56427917,61.9839483,76.84213664,61.20843606,76.99458145,90.40732633,85.80307715,112.7425108,95.33285949,63.92407089,68.75710747,67.79860418,26.68291539,28.36916773,28.88635614,62.94706186,68.75922896,64.06449676,57.44985921,64.76460768,69.57277793,55.6817207,68.93303937,81.33560726,25.85811643,27.92370772,31.58976392
SYNPCC7942_RS00030,2.522481754,2.598346424,3.13907284,3.698928826,3.868100274,4.142965005,4.444176875,4.358183855,4.687015766,3.348412767,3.031238365,3.565805526,3.557326036,2.686601884,3.19052255,1.729448219,1.444726135,1.829904914,2.83059593,2.540567459,3.498168453,5.793948869,3.209427826,3.435692737,4.716211316,3.055203961,4.861039495,1.774576618,2.460709875,2.632480327
SYNPCC7942_RS00035,6.913468511,6.877975829,5.895331919,3.406908129,5.000227184,5.622595364,4.949196975,5.363918591,6.561822072,4.394791757,5.182439785,4.824325123,2.587146208,3.383128298,4.586376165,2.470640313,3.283468488,2.483442383,6.537328695,5.900672807,7.064928444,5.385924301,5.760511483,4.060364144,5.020483014,4.582805941,6.076299368,3.929419653,4.065520664,3.474874031
SYNPCC7942_RS00040,15.04146527,15.43723464,13.39848164,15.18507623,14.52896201,15.48679776,18.2817276,16.31525238,21.1436489,13.91684056,12.71164476,17.72415099,11.2109669,12.13946036,10.56860595,8.894305128,8.668356808,10.45659951,14.69214078,14.50582065,12.75802612,15.01530411,13.49605548,17.25654761,14.45290565,13.74841782,15.79837836,10.90097065,13.90836016,13.58359849
SYNPCC7942_RS00045,102.7677752,90.10148336,81.23308008,251.3324797,238.784434,195.7057755,229.1781211,237.6886426,187.4806306,204.9856441,185.4922315,154.6930338,173.769987,202.8881941,188.1411266,263.9879175,254.2717997,296.444596,51.28770244,56.5481144,48.97435834,256.076219,255.6844168,225.5063779,217.1739243,209.8543221,195.8304482,287.2279011,203.9179575,194.3823473
SYNPCC7942_RS00050,37.27667481,34.77198891,31.77354216,49.83819892,50.6626792,50.50471625,39.79558384,36.65344371,44.26626001,40.390229,50.65101525,41.95065324,31.58474329,35.52284713,38.58538208,29.27708771,33.49137858,35.81385331,33.29319974,31.96197771,33.06112146,31.6627065,42.38090591,31.07740249,40.69633958,51.17466635,41.66605281,41.19552862,45.36265161,46.33165375
SYNPCC7942_RS00055,23.35631254,28.27612285,19.14068805,36.89194803,53.58734039,62.04583305,35.14939892,33.6362395,40.82911512,36.10007514,35.49482343,33.87515249,39.02278864,29.55262072,28.51529529,21.86516677,22.45892446,22.22027395,18.26408326,18.52155631,19.41140534,24.15505444,24.27644125,42.08723603,31.49212072,39.14480075,38.3674903,27.50593757,27.92370772,28.11488989
SYNPCC7942_RS00060,97.90966215,81.38938064,82.91746063,605.6509251,473.417736,411.5345238,408.2582484,425.314045,336.527732,370.3135244,360.7173654,338.7515249,291.4851394,318.1135638,334.3069409,374.0549435,355.5339679,467.2792905,104.9342348,105.1467113,95.20505514,621.3398125,648.715886,579.6950655,479.9125354,463.9136264,400.3413241,429.1940305,372.8510398,358.2279229
SYNPCC7942_RS00065,28.02757504,25.90704229,32.46260693,28.22866735,21.79344301,23.97001181,43.33072453,35.64770897,38.64184109,38.29747102,41.3617364,58.10165474,87.96297108,84.77721499,89.53403905,303.7652265,258.7373168,334.7418917,59.71209509,56.71202198,53.36421679,33.94764408,31.35364107,23.97176524,51.19371316,52.70226833,54.94710714,113.4461481,96.60960945,124.8848667
SYNPCC7942_RS00070,25.97221954,30.79804732,31.77354216,25.21112015,34.81290247,34.91927647,34.94739088,35.98295388,43.22470095,40.5995048,44.39297476,43.41892611,91.52029711,63.08539238,52.24480675,108.8317058,98.50405463,85.48270097,52.56821012,52.04065601,49.59168218,28.64332469,28.88485044,34.747347,34.99124525,40.76787785,38.28068602,61.60315973,51.35394522,50.54362228
SYNPCC7942_RS00075,11.39788052,12.76246626,13.39848164,12.94625089,11.415613,12.62617906,16.46365524,14.0802863,12.18624099,17.26525333,14.66728241,21.28995652,20.05038311,19.5027396,17.34846636,20.25925057,20.75152084,20.39036904,29.92344268,27.86428826,27.57379839,14.68888446,12.4262462,12.88384777,17.95203017,14.13031832,13.80187999,17.99927712,16.26208265,16.74257488
SYNPCC7942_RS00080,19.05875103,17.19493957,17.76255851,12.45954973,14.34027419,12.03432692,17.2716874,15.86825917,16.66494495,20.0904766,20.63197726,21.49970979,28.24301277,27.66204902,23.72951146,21.86516677,25.08569925,20.39036904,6.402538412,9.014916789,6.653379214,10.52703386,10.03974859,9.994742509,17.57169055,14.32126857,13.36785861,20.28087563,19.89965377,23.06052766
SYNPCC7942_RS00085,18.68505003,19.41117623,19.98287832,6.521795561,9.906110459,8.877782154,9.39337385,8.939864319,13.12364414,11.61480679,11.53826216,10.80229321,10.77977587,11.14442263,13.75912849,7.164856909,5.516227059,6.666082186,20.01635693,16.3907578,18.51971534,8.731725761,9.957455564,10.85366569,9.584558481,10.31131337,10.24290465,7.098306471,8.131041327,8.739834685
SYNPCC7942_RS00090,8.408272513,6.49586606,9.570344025,7.105836955,5.849322366,5.918521436,9.49437787,8.939864319,8.228316567,6.06899814,8.018114384,7.76087085,8.300427418,8.855835839,10.56860595,7.906049003,7.486308152,4.705469778,11.86154485,8.932963,9.465632284,11.17987317,8.96993931,11.40025317,11.94266414,8.974661635,8.940840499,12.42203632,7.596104398,8.002740194
SYNPCC7942_RS00095,99.40446615,99.19569584,93.55968319,172.9735927,148.8746886,129.5169774,199.3819353,190.5308583,139.1522903,196.3006985,171.3138585,134.2420904,153.3962106,165.5742791,160.2240543,207.6573183,195.9573994,216.7130248,56.34233803,59.66235839,55.14759678,220.9045013,221.0390549,177.0162599,206.7526187,187.7995685,182.0285682,229.1738946,198.5685882,173.4278039
SYNPCC7942_RS00100,121.7331009,123.5742991,63.47052157,281.7999724,399.5464552,340.0190565,160.0913715,186.0609261,409.9576456,186.8832876,166.3269825,146.6175331,140.6760751,154.5293602,172.2882177,133.661641,108.3544601,132.7988137,124.8831966,156.7775983,146.5801173,299.9796626,392.0439529,376.6768583,365.1260374,376.9357887,253.0344665,181.2603259,92.33011402,91.8209138
SYNPCC7942_RS00105,8.127996762,6.2666002,6.814084946,11.38880717,17.35927928,38.7663154,17.06967936,13.40979648,22.70598749,17.26525333,9.973752039,13.3193324,10.67197811,11.84094904,10.86771743,15.19443793,9.850405463,10.84872199,7.885231518,8.932963,9.397040746,29.45937383,32.91720848,40.60364144,27.61265658,49.36063899,49.30482916,21.16816394,11.23367552,9.371629964
SYNPCC7942_RS00110,5.698940259,6.419444107,7.732837972,4.574990916,5.943666275,5.129385244,7.070281393,7.710632975,7.290913413,5.231894948,7.235859322,6.502351253,4.311910347,5.970226408,5.683118291,5.188344658,5.38488832,6.796789679,9.839690612,9.342731945,7.20211152,4.569875164,4.443823144,3.982280218,5.933298107,5.633032303,4.340213834,5.450485326,4.279495435,6.107354358
SYNPCC7942_RS00115,44.75069482,40.7329013,49.30641242,38.64407221,43.02082256,46.65767732,50.09799387,58.44436298,57.70237187,44.05255547,50.45545149,49.08226429,49.0479802,48.55784145,50.35043398,35.33015648,39.13894437,38.55871068,56.07275746,54.90903862,50.82632987,27.41925099,26.82752491,34.98159878,28.98187922,31.69774109,34.11408074,29.40726966,27.06780863,34.43284268
SYNPCC7942_RS00120,57.08282784,58.99774822,52.82829902,41.56427917,48.77580102,61.848549,61.71345616,70.0661866,72.38835461,55.66736225,64.63382449,61.66746027,58.10299192,55.02558673,55.33562547,43.23620549,57.13235169,53.0672425,67.05816547,64.82544709,57.6854837,24.80789375,24.77019938,24.67452057,31.56818865,36.75792265,37.49944753,37.77313086,42.79495435,44.01507107
SYNPCC7942_RS00125,19.43245203,18.64695669,17.99224677,16.64517972,16.5101841,15.48679776,21.3118482,18.66196677,16.56078904,18.41627022,16.52513818,18.66804069,16.27746156,16.71663394,16.94965104,15.31796994,17.46805236,14.63923931,27.83419331,27.86428826,27.16224916,21.13567264,19.09198092,16.70996013,18.63664149,18.99954963,17.27405106,18.37954354,21.71843933,16.63727567
SYNPCC7942_RS00130,39.05175456,37.5996012,40.19544491,31.24621455,31.32217783,28.50754492,24.84698889,27.15483787,26.03897648,18.62554602,26.5966721,28.21181431,25.33247329,28.75659053,24.32773444,33.60070826,39.13894437,38.03588071,38.48262561,39.91149524,41.29210605,24.39986918,28.06192023,25.3772759,30.95964525,26.54208441,27.77736854,21.16816394,25.78396,26.85129933
SYNPCC7942_RS00135,43.62959182,43.71335749,33.22823446,35.43184454,63.87082648,62.93361127,23.23092458,35.64770897,40.10002377,24.58990626,29.13900105,20.13631356,28.78200157,27.96056034,22.33365785,28.4123636,32.5720074,41.95710552,35.44984426,38.76414219,32.44379761,30.27542296,29.62548763,44.27358596,23.12464903,30.55203961,33.33284225,25.73136096,24.17914921,21.05984262
SYNPCC7942_RS00140,12.98610977,13.75595166,15.08286218,15.96379809,11.60430082,8.680498106,14.94859494,10.83958549,11.14468193,11.82408258,14.66728241,16.99001456,10.67197811,13.53251319,17.54787402,13.58852172,16.68001992,15.94631425,11.52456914,13.11260624,11.45478689,14.60727954,16.62319028,10.61941392,19.62552451,13.27104221,15.45116125,18.37954354,20.96952763,17.79556701
SYNPCC7942_RS00145,3.737010006,3.97394159,3.292198345,4.088289755,6.132354093,4.241607029,5.959237174,6.146156719,3.541300801,2.720585373,4.204620957,2.936545727,5.389887934,5.273699994,6.480748929,3.953024501,3.546145967,3.39839484,1.819668812,2.704475037,2.332112302,4.488270251,4.526116165,3.748028441,5.400822636,4.869231313,4.947843771,3.042131345,4.386482821,6.107354358
SYNPCC7942_RS00150,3.643584756,5.425958709,4.134388619,7.884558813,6.604073639,7.003583699,9.59538189,7.487136367,6.561822072,5.545808645,4.889094137,5.873091454,9.809596039,6.766256596,8.574529352,5.064812643,6.960953194,3.790517321,2.021854235,3.605966716,2.332112302,5.059504646,7.488664928,10.93174962,8.671743388,7.638009902,6.163103645,5.19697438,7.382129626,7.581543341
SYNPCC7942_RS00155,18.12449853,19.02906646,18.83443704,19.66272692,15.94412064,14.79630359,16.56465926,16.20350408,14.58182683,20.0904766,17.50295701,25.17039195,15.52287725,16.1196113,19.1431353,23.84167902,23.64097311,31.761921,16.0400436,18.02983358,16.80492688,15.09690903,15.30650194,12.72767991,20.8426113,17.2809974,17.79487672,24.5905617,26.31889693,29.7996773
SYNPCC7942_RS00160,33.7265153,30.03382779,26.261024,22.68027412,24.34072856,18.74198455,24.44297281,26.48434804,23.64339064,21.97395878,21.41423232,22.44359948,25.44027105,27.66204902,24.12832678,28.65942764,32.30932992,33.8532409,24.39704111,22.29143061,25.99619301,21.21727755,24.44102729,21.94158316,26.39556979,26.82850978,30.55510539,28.26647041,29.10056896,27.58839383
SYNPCC7942_RS00165,9.155674514,11.69255891,15.77192695,5.256372542,5.943666275,4.537533101,7.777309532,7.375388063,6.770133884,7.010739231,10.56044333,18.03878089,10.88757363,11.2439264,9.27245616,3.211832407,3.020791009,3.790517321,25.87973421,26.14325869,25.72182686,9.302960156,10.12204161,11.63450495,11.86659621,11.17058948,12.23940301,3.929419653,4.386482821,5.686157506
SYNPCC7942_RS13645,21.30095703,25.83062033,33.45792271,15.18507623,18.49140619,20.71482503,19.2917678,25.366865,29.37196547,29.19397381,32.56136695,52.64806982,34.27968726,26.76651506,31.9052255,6.670728846,8.01166311,7.711742136,65.03631124,59.90821975,67.21970752,24.88949866,26.49835282,44.66400559,31.87246035,35.51674605,34.02727646,8.49261667,14.55028448,16.95317331
SYNPCC7942_RS00170,48.58113007,57.24004329,65.92052964,79.33228929,75.66381512,88.77782154,164.8385605,180.8087558,182.689459,306.3797682,313.488716,375.3534699,264.7512953,227.2666186,208.1815964,28.65942764,29.28853891,32.80758095,413.8061669,469.7591185,417.9282428,217.2322801,201.4533159,317.5673264,244.1780375,259.3104362,233.4167,33.20993384,54.67055419,70.8663704
SYNPCC7942_RS00175,30.45663155,34.23703524,45.24858655,33.38769966,32.92602429,36.39890683,89.38855761,85.93444576,79.78342392,124.7283756,129.8543403,170.3196522,111.8940735,92.53850932,113.9614773,16.18269405,10.50709916,9.54164705,236.1525747,242.9929844,266.4781263,117.8374953,114.2227134,145.8607735,137.911147,139.7755812,130.0328065,16.09794503,31.56127884,35.27523638
SYNPCC7942_RS00180,30.1763558,31.63868881,26.56727501,43.70576428,62.73869957,65.59694591,45.04779287,68.50171034,68.95120971,50.6447431,58.47356587,59.04554444,82.24968987,70.24966407,64.80748929,21.61810274,27.5811353,21.174614,37.94346448,44.09113848,43.07548605,35.2533227,33.4109666,47.39694299,50.58516976,57.76244989,61.71784073,27.63269305,42.04604265,50.54362228
SYNPCC7942_RS00185,5.044963508,5.120270895,5.742206415,6.91115649,6.226698003,9.765560369,5.656225114,8.716367711,7.707537037,5.441170746,5.671349198,9.543773613,10.56418035,7.960301877,8.574529352,10.12962529,9.587727984,10.45659951,6.469933553,7.703656165,7.61366075,5.385924301,5.678218462,5.934378365,7.378588672,8.306335769,9.722078989,6.464529107,6.633217925,8.529236259
SYNPCC7942_RS00190,11.95843202,13.45026384,14.92973668,10.22072439,12.83077164,11.24519073,11.71646631,12.96280326,13.33195596,9.417410907,10.26709769,11.74618291,13.25912432,10.44789621,11.56564424,5.558940705,6.435598236,5.359007247,14.01818937,15.89903506,15.29591304,12.07752722,11.35643692,15.77295302,14.37683772,14.32126857,11.28455597,9.253149506,10.37777643,11.58291344
SYNPCC7942_RS00195,161.1585565,152.6146414,169.6630589,208.5027775,270.3896436,309.5386711,301.9010155,424.7553034,524.4249862,477.6720088,680.7574676,846.1446759,433.2391921,452.2446504,419.7531229,165.656433,152.7469541,160.3780949,1354.911918,1439.682211,1285.405428,457.8035656,490.5486993,606.6340199,378.2857883,482.0539,564.7486241,102.6719329,121.1097208,156.7905283
SYNPCC7942_RS00200,19.89957828,23.53796172,22.7391374,20.53878901,22.35950646,24.36457991,32.52329441,35.75945728,39.57924424,29.82180121,41.45951828,54.64072585,34.49528277,30.34865091,39.28330889,17.54154623,18.12474605,16.8612667,102.5080097,117.1939183,99.32054744,35.09011287,47.31848718,47.08460729,37.04507921,44.10950719,47.56874363,18.25278807,15.29919618,21.69163789
SYNPCC7942_RS00205,28.12100029,28.35254481,33.91729922,29.98079154,29.62398747,36.39890683,41.1086361,48.27526732,60.93120496,50.4354673,47.42421312,47.40423816,39.1305864,45.97074334,43.07205442,28.04176756,26.2677479,35.9445608,83.70476535,76.79070029,71.67815751,41.12887648,40.57045945,44.42975381,36.20833204,44.01403206,46.26667948,29.15375872,31.56127884,23.27112609
SYNPCC7942_RS00210,82.96162213,74.81709263,78.17057,175.9911399,172.6493537,178.0488532,171.3028177,170.7514085,156.025547,150.4692987,170.4338216,127.215356,123.6440292,152.9372998,131.9081667,191.5981563,187.4203813,212.6610925,38.14564991,44.664815,41.08633143,221.5573406,196.9271997,146.7977806,153.8854112,178.2520561,160.6747162,216.6251028,186.0510641,171.5324181
SYNPCC7942_RS00215,5.605515009,6.037334339,4.976578893,5.937754168,5.47194673,6.214447508,7.070281393,4.805177071,7.603381131,6.592187635,6.355822378,5.558461555,6.252270003,5.572211314,4.985191484,5.064812643,5.25354958,4.966884766,8.020021801,7.867563743,5.761689216,6.691602919,6.583441695,6.246714068,5.248686787,5.251131808,5.989495092,5.703996271,5.45635668,3.685472458
SYNPCC7942_RS00220,44.75069482,51.89050653,47.69859462,29.8834513,39.34141011,45.27668898,30.50321401,34.08323272,44.0579482,28.14759482,24.83659821,27.89718441,26.0870576,20.9952962,24.62684593,25.44759523,30.60192631,25.22654631,30.52999895,36.55138989,30.454643,28.56171978,27.15669699,28.81296864,19.85372828,24.15520632,19.96498364,24.84407265,25.89094738,24.00822058
SYNPCC7942_RS00225,20.27327928,20.17539576,21.59069612,18.59198436,19.05746964,17.95284836,23.63494066,20.33819133,21.76858433,16.21887434,16.72070195,22.75822938,16.27746156,15.52258866,16.94965104,9.882561254,8.14300185,9.280232062,37.67388392,33.84691485,39.50872605,20.72764807,22.38370176,25.84577946,24.72207545,20.24072624,18.83652804,12.29528085,12.94547369,13.16240163
SYNPCC7942_RS00230,107.3456124,100.4184471,101.8284604,79.42962952,76.98462985,91.44115618,74.74297472,77.44157466,86.03277828,66.75897954,84.3857648,108.5473153,55.62364347,59.00573767,68.79564247,67.32494854,68.29614455,75.28751645,107.9670162,114.0796743,119.4178682,58.83714274,61.96664496,51.76964284,67.77652069,63.30000707,72.82878814,55.39214156,66.22519186,85.3976618
SYNPCC7942_RS00235,1254.047133,1436.044931,1532.326923,682.6470488,607.1973992,686.6471286,920.2476253,756.536018,651.9118151,772.7508839,659.6365809,818.7718746,900.5424759,659.1129954,673.5990733,630.0132799,634.6287893,424.799355,1189.524242,1183.248805,1277.92895,730.6903968,576.0511483,968.3968484,731.0888219,736.2086795,724.4684932,826.5724374,945.2335543,941.1643665
SYNPCC7942_RS00240,3323.603274,3782.351752,3901.790978,3488.284563,3499.21559,3698.779971,3365.251935,3620.309804,3418.917611,3984.297279,4231.999885,4214.782131,3723.442382,3964.528846,3686.848214,4259.754496,4314.477593,4289.558533,2520.71307,2710.37571,2640.979999,3060.673891,2855.485542,3346.520894,3147.84285,3421.637486,3490.313161,3659.684007,3795.163539,3989.050089
SYNPCC7942_RS00245,10460.07786,11848.61254,12310.21868,8077.000452,8925.405523,9544.898161,8086.482837,9317.685335,8864.604996,8321.433553,9153.166479,9529.615267,7847.353438,8105.577387,8108.912467,8237.608933,8118.835522,8605.650687,7516.175725,8419.194697,7808.04917,7848.760595,7447.84759,8482.256865,6974.439789,8197.112227,8460.465632,7117.193036,7618.143799,7997.475233
SYNPCC7942_RS00250,399.2995191,417.4167108,459.1468249,400.263035,388.4138739,400.4866172,385.633348,377.1505259,377.461003,344.0494118,334.0229114,361.4048777,453.6129685,422.8910372,419.3543076,420.1323853,399.0070906,358.9227781,397.0921718,396.2465698,435.8306343,407.0453093,402.9066317,464.2870231,499.2337882,457.421318,462.753599,419.5606146,455.2313269,446.6792619
SYNPCC7942_RS00255,229.1721386,283.5254481,319.8026159,186.1145241,233.5011751,250.3534567,239.4805312,279.2590117,299.3440736,202.997524,221.6715282,256.5282446,300.8635444,288.0634242,253.1480235,198.1453531,191.7545597,170.7039869,145.4387147,146.3694671,148.706455,147.3784741,168.5361074,237.4532185,273.0838488,305.424921,318.9189126,161.6132277,237.9399462,277.6740249
SYNPCC7942_RS00260,156.5807192,176.2290251,194.6990788,145.1342863,134.9117901,157.8272383,151.5060298,156.224129,162.5873691,173.6989123,185.6877953,210.9069092,186.1667292,172.4400394,158.9279045,145.7677785,143.9472585,112.6698597,121.9852055,123.4224062,131.2156127,104.6174993,112.659146,134.3043525,169.4032678,176.2470785,167.0114283,154.5149212,206.5926421,223.866127
SYNPCC7942_RS00265,140.2313005,159.2633514,164.4567917,114.4721131,140.1007051,174.8923084,145.5467927,163.8230136,160.8167187,122.4263418,137.3835452,134.8713502,121.2724785,141.4943659,126.3247522,78.0722339,63.69928866,67.8371893,101.4296875,99.90166878,105.2194197,88.05170183,98.91621147,118.0628959,147.6478414,156.2927776,160.8483247,86.3204769,132.1294216,129.0968352
SYNPCC7942_RS00270,117.3421142,128.541726,157.566144,91.79183902,93.30612613,105.7442497,105.6502048,112.7540387,106.239024,81.93147489,93.87060742,123.4397972,97.98816263,104.6779697,99.20531052,66.58375645,66.45740219,53.32865748,98.12732556,96.62351722,112.1471651,77.52466797,81.38779796,91.59244502,111.8198489,117.7208276,115.3628837,73.39141869,85.80388348,106.5628036
SYNPCC7942_RS00275,453.0190379,589.2896846,629.1161348,251.5271602,303.3156679,337.7502899,280.9931833,338.7091094,349.8596879,313.1812316,333.0450926,462.9254585,374.8128069,337.3177921,280.965392,198.0218211,192.8052696,162.7308298,414.817094,534.6665194,455.5164058,214.8657376,208.2836366,372.772662,272.2471016,332.3489059,332.4603797,176.8238844,230.7717913,287.0456548
SYNPCC7942_RS00280,117.1552637,122.04586,131.4582455,58.79350028,65.75770466,69.44398485,73.1269104,72.18940437,71.34679555,64.77085946,73.43419393,89.35489141,84.40564504,83.78217726,83.85092075,59.17183551,54.11156068,50.71450761,93.6118511,113.9977205,106.5912505,49.12615802,53.57275679,60.28079076,79.26277728,78.00317613,87.84592801,60.84262689,68.89987651,79.50090587
SYNPCC7942_RS00285,72.59141936,78.56176835,83.4533999,43.31640335,40.19050529,43.40249053,42.52269238,49.61624697,47.91171672,56.39982754,49.37985078,59.77968087,54.43786813,48.35883391,51.24776845,49.04221022,43.07910656,37.77446572,71.8432205,69.66072064,75.2449175,29.37776891,28.30879929,38.26112367,43.05444524,45.15973355,39.843163,50.44867813,55.09850373,56.86157506
SYNPCC7942_RS00290,26.15907004,24.0729154,27.48602804,8.079239277,8.019232276,9.765560369,11.41345425,9.945599055,9.061563814,10.88234149,13.0049904,13.3193324,11.31876466,14.92556602,9.970382967,12.72379761,10.24442168,11.11013698,38.55002076,36.30552852,33.26689607,8.813330674,9.628283479,9.135819324,12.01873206,8.306335769,10.67692603,10.52070423,13.69438539,14.63659062
SYNPCC7942_RS00295,16.81654503,17.19493957,16.38442897,10.51274508,9.71742264,12.03432692,9.89839395,9.833850751,10.6239024,12.34727208,14.47171864,17.4095211,9.378405004,13.1344981,12.86179403,12.22966955,14.84127756,12.54791941,20.75770348,20.57040104,22.15506687,8.242096279,9.875162543,6.715217623,12.24693584,14.51221881,14.23590138,12.67554727,14.22932232,15.37368511
SYNPCC7942_RS00305,23.26288729,18.87622255,22.20319814,26.28186271,23.7746651,21.79988729,23.02891654,27.04308956,27.80962688,14.02147846,19.16524902,26.21915828,22.20633829,24.17941695,30.01085273,10.50022133,12.34584151,8.757402087,23.11653343,23.02901471,24.76154532,20.72764807,27.15669699,21.31691176,35.06731317,32.46154208,32.89882087,11.66150349,16.79701958,22.63933081
SYNPCC7942_RS00310,56.24200059,60.06765557,73.95961863,99.2870369,74.24865649,77.33534676,101.0040199,97.55626938,91.7613531,94.38338487,96.70628202,118.615472,97.5569716,101.7923603,100.5014603,64.85430823,59.23377152,53.85148746,69.34960028,77.77414575,77.09688904,94.33528018,94.55468135,85.34573095,112.6565961,91.9425442,90.18964348,72.63088585,98.85634456,110.8800714
SYNPCC7942_RS00315,2.709332254,2.904034239,3.368761097,1.557443716,2.452941637,1.578272383,1.616064318,1.899721168,2.603897648,1.151016889,2.053419537,2.936545727,1.724764139,1.990075469,1.296149786,2.223576282,1.444726135,0.914952457,4.717659883,3.196197771,4.595633065,2.611357237,3.950065017,2.420601701,2.358105658,3.055203961,3.038149684,2.154843036,1.497823402,2.948377966
SYNPCC7942_RS00320,623.5201194,638.9639545,553.5486984,677.293336,665.0302155,639.3975991,542.997611,516.3889127,534.9447327,530.9326994,499.7632026,529.4172439,553.5414908,591.1519182,577.9831006,665.0963724,639.2256452,573.8058979,435.2378217,440.829431,452.8413358,586.902539,612.5892497,628.2632674,665.1379314,702.7923861,676.5525325,809.3336931,705.5818099,687.2879637
SYNPCC7942_RS00325,49.14168157,51.73766262,44.40639628,45.65256893,58.30453584,61.65126496,44.44176875,52.63345118,46.45353403,33.37948977,40.87282698,33.24589269,53.03649727,48.35883391,47.35931909,40.64203316,42.29107412,30.06272358,27.09284675,27.94624205,29.15140377,33.37640968,36.70268745,50.4422161,41.15274713,49.26516387,56.5963884,37.01259802,33.05910224,40.96139389
SYNPCC7942_RS00330,34.1002163,31.02731318,30.54853813,29.10472944,28.9635801,30.67766944,20.40281202,26.26085144,27.60131507,19.9858387,20.63197726,19.92656029,27.9196195,20.79628865,23.03158465,21.12397468,20.75152084,21.95885896,18.60105897,21.38993893,18.79408149,22.93098074,23.78268312,25.53344375,26.31950186,26.25565904,29.4266498,21.04140847,24.50011137,25.7983072
SYNPCC7942_RS00335,13.92036227,10.85191742,11.56097558,10.22072439,8.773983549,11.9356849,9.39337385,11.2865787,12.3945528,8.580307715,9.778188273,10.38278668,9.055011728,7.860798104,9.970382967,8.523709081,10.50709916,8.626694593,12.06373027,12.37502214,14.74718073,9.38456507,10.8626788,9.838574657,9.660626406,12.0298656,11.45816452,7.858839307,10.5917512,11.16171659
SYNPCC7942_RS00340,8.781973513,6.725131921,10.94847356,2.530846039,3.396380729,3.945680957,4.747188935,4.805177071,6.87428979,4.813343352,6.258040495,18.35341079,6.575663279,4.378166033,6.381045099,1.235320157,2.75811353,1.437782432,24.46443625,27.20865795,24.96731994,4.977899733,10.78038578,10.61941392,8.823879237,7.638009902,9.374861882,1.521065672,1.497823402,5.264960654
SYNPCC7942_RS00345,6.072641259,4.585317219,6.584396689,3.0175472,3.490724638,3.452470838,4.949196975,3.240700816,4.478703954,3.766964363,4.30240284,6.292597986,4.85089914,5.771218861,4.985191484,4.694216596,5.516227059,3.39839484,13.34423795,13.44042139,12.62084305,3.34580146,4.443823144,6.01246229,6.085433956,5.728507427,7.291559242,3.29564229,3.851545892,6.002055145
SYNPCC7942_RS00350,35.5950203,30.03382779,26.56727501,40.49353662,31.88824129,34.6233504,34.44237078,33.41274289,34.16313714,40.5995048,44.29519288,39.01410752,31.69254105,39.40349429,41.17768165,43.97739758,45.83722009,55.28926989,17.92710755,17.45615706,17.49084226,28.64332469,34.23389681,23.65942953,46.09716222,42.77285545,43.74935545,53.61756495,59.16402439,64.54841762
SYNPCC7942_RS00355,30.9237578,30.79804732,32.00323042,37.96269058,40.56788093,35.51112861,42.01767228,39.00015809,40.20417968,30.97281809,28.74787352,23.91187235,40.31636174,40.8960509,41.77590463,36.44194462,31.65263622,37.25163574,18.87063953,19.50500178,18.4511238,37.37505045,42.29861289,38.18303974,42.06556222,40.09955199,39.14872879,37.39286444,35.73378688,36.01233087
